Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
11/10/2022,16.2(-4.14 %),"-214,187",-3.47,"1,669,800",27.05,"1,883,987",30.52,"18,200",18%
10/10/2022,16.9(-3.43 %),"-488,826",-8.26,"378,800",6.4,"867,626",14.66,"108,825",17.99%
07/10/2022,17.45(-4.12 %),"239,750",4.18,"257,925",4.5,"18,175",0.32,"378,800",17.98%
06/10/2022,18.15(-1.89 %),"162,296",2.95,"271,121",4.92,"108,825",1.98,"257,925",17.99%
05/10/2022,18.5(0.00 %),"296,850",5.49,"675,650",12.5,"378,800",7.01,"271,121",17.99%
04/10/2022,18.5(0.54 %),"588,675",10.89,"846,600",15.66,"257,925",4.77,"675,746",17.97%
03/10/2022,18.4(-4.17 %),"-84,100",-1.55,"186,925",3.44,"271,025",4.99,"846,646",17.96%
30/09/2022,19.15(-0.26 %),"-238,500",-4.57,"437,200",8.37,"675,700",12.94,"676,837",17.97%
29/09/2022,19.15(-0.26 %),"386,766",7.41,"639,000",12.24,"252,234",4.83,"743,251",17.96%
28/09/2022,19.15(-0.78 %),"-285,186",-5.46,"85,600",1.64,"370,786",7.1,"848,389",17.96%
27/09/2022,19.3(2.66 %),"-251,494",-4.85,"282,368",5.45,"533,862",10.3,"86,460",18%
26/09/2022,23.45(-3.50 %),"-737,546",-17.3,"109,983",2.58,"847,529",19.87,"338,328",17.98%
23/09/2022,24.3(-1.62 %),"-24,100",-0.59,"6,400",0.16,"30,500",0.74,"110,016",17.99%
22/09/2022,24.7(0.00 %),"-309,245",-7.64,"125,650",3.1,"434,895",10.74,"6,400",18%
21/09/2022,24.7(-0.40 %),"45,809",1.13,"304,825",7.53,"259,016",6.4,"29,050",18%
20/09/2022,24.8(1.22 %),"67,249",1.67,"73,649",1.83,"6,400",0.16,"155,825",17.99%
19/09/2022,24.5(-2.00 %),"228,528",5.6,"424,397",10.4,"195,869",4.8,"29,050",0%
16/09/2022,25(-0.79 %),"-140,982",-3.52,"114,843",2.87,"255,825",6.4,"257,578",17.99%
15/09/2022,25.15(-0.20 %),"25,433",-5.69,"2,110,809",0.8,"2,085,376",6.49,0,18%
14/09/2022,25.2(-2.70 %),"-225,865",1.36,"31,705",1.48,"257,570",0.12,"99,082",18%
