Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
04/01/2023,16.35(-0.91 %),"363,050",5.94,"602,450",9.85,"239,400",3.91,"656,700",17.97%
03/01/2023,16.5(3.12 %),"208,070",3.43,"925,550",15.27,"717,480",11.84,880,18.11%
30/12/2022,15.95(0.31 %),"-572,770",-9.14,"83,930",1.34,"656,700",10.47,"208,950",17.99%
29/12/2022,15.9(-1.85 %),"-548,153",-8.72,"54,297",0.86,"602,450",9.58,"83,930",18%
28/12/2022,16.2(-1.22 %),"-162,428",-2.63,"446,522",7.23,"608,950",9.86,"442,456",18.09%
27/12/2022,16.35(0.31 %),"747,810",12.23,"831,687",13.6,"83,877",1.37,"280,028",18.1%
26/12/2022,16.25(-4.41 %),"405,637",6.59,"459,987",7.47,"54,350",0.88,"1,027,838",18.07%
23/12/2022,17(0.59 %),"431,400",7.33,"477,900",8.12,"46,500",0.79,"1,433,475",18.05%
22/12/2022,16.85(0.30 %),"-16,962",-0.29,"183,400",3.09,"200,362",3.38,"1,864,875",18.03%
21/12/2022,16.8(0.60 %),"514,891",8.65,"521,793",8.77,"6,902",0.12,"1,847,913",18.03%
20/12/2022,16.65(-4.31 %),"160,831",2.68,"1,825,000",30.39,"1,664,169",27.71,"2,362,804",18.01%
19/12/2022,17.35(0.29 %),"640,237",11.11,"885,700",15.37,"245,463",4.26,"2,523,635",0%
16/12/2022,17.3(2.98 %),"718,983",12.44,"1,240,776",21.47,"521,793",9.03,"3,163,872",0%
15/12/2022,16.75(1.52 %),"-1,035,816",-17.35,"789,184",13.22,"1,825,000",30.57,"3,882,855",0%
14/12/2022,16.45(-0.30 %),"-562,600",-9.25,"423,100",6.96,"985,700",16.21,"2,847,039",17.99%
13/12/2022,16.45(1.54 %),"-420,433",-6.92,"931,643",15.33,"1,352,076",22.24,"2,284,439",18.02%
12/12/2022,16.2(-3.57 %),"-778,384",-12.61,"10,800",0.17,"789,184",12.78,"1,864,006",18.03%
09/12/2022,16.8(1.82 %),"344,661",5.79,"667,761",11.22,"323,100",5.43,"10,800",18%
08/12/2022,16.5(3.77 %),"-161,340",-2.66,"916,203",15.12,"1,077,543",17.78,"667,761",17.97%
07/12/2022,15.9(-3.05 %),"-4,959",-0.08,"5,841",0.09,"10,800",0.17,"1,268,943",0%
