Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
05/06/2023,19.05(0.00 %),"801,800",15.32,"1,176,600",22.47,"374,800",7.15,"7,684,511",19.81%
02/06/2023,19.05(2.42 %),"-119,800",-2.22,"441,900",8.4,"561,700",10.62,"8,486,311",19.78%
01/06/2023,18.6(1.09 %),"33,700",0.78,"884,500",16.32,"850,800",15.54,"8,366,511",19.79%
31/05/2023,18.4(-2.13 %),"-550,300",-10.16,"139,200",2.57,"689,500",12.73,"9,729,440",19.73%
30/05/2023,18.8(0.00 %),"398,200",7.48,"1,164,800",21.82,"766,600",14.34,"9,179,140",19.76%
29/05/2023,18.8(-3.59 %),"750,400",14.07,"1,077,900",20.21,"327,500",6.13,"9,577,340",19.74%
26/05/2023,19.5(0.00 %),"-14,600",-0.28,"40,400",0.79,"55,000",1.07,"10,327,740",19.71%
25/05/2023,19.5(0.00 %),"-233,800",-4.52,"728,700",14.17,"962,500",18.69,"10,313,140",19.71%
24/05/2023,19.5(0.00 %),"589,500",11.49,"987,900",19.26,"398,400",7.76,"10,079,340",19.72%
23/05/2023,19.5(0.26 %),"-126,500",-2.45,"435,600",8.48,"562,100",10.93,"10,668,840",19.7%
22/05/2023,19.45(0.26 %),"-42,200",-0.82,"441,800",8.58,"484,000",9.4,"10,542,340",19.7%
19/05/2023,19.4(0.00 %),"106,200",2.06,"424,300",8.21,"318,100",6.15,"10,500,140",19.7%
18/05/2023,19.4(-1.02 %),"-606,500",-11.79,"145,700",2.84,"752,200",14.63,"10,606,340",19.7%
17/05/2023,19.6(0.51 %),"1,114,800",21.8,"1,172,900",22.94,"58,100",1.14,"9,999,840",19.72%
16/05/2023,19.5(0.52 %),"369,700",7.2,"691,900",13.48,"322,200",6.27,"11,114,640",19.68%
15/05/2023,19.4(0.00 %),"-146,600",-2.86,"87,100",1.7,"233,700",4.56,"11,484,340",19.66%
12/05/2023,19.4(1.04 %),"-93,200",-1.8,"206,900",3.99,"300,100",5.79,"11,337,740",19.55%
11/05/2023,19.2(0.00 %),"133,100",2.56,"298,000",5.72,"164,900",3.16,"11,453,740",19.55%
10/05/2023,19.15(0.26 %),"30,200",0.58,"121,100",2.31,"90,900",1.74,"11,136,728",19.68%
09/05/2023,19.05(-0.78 %),"221,000",4.26,"487,700",9.36,"266,700",5.1,"11,166,928",19.56%
