Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
27/09/2021,25.5(0.00 %),"733,700",18.94,"1,008,500",26,"274,800",7.06,"53,418,056",18.18%
24/09/2021,25.5(0.39 %),"-570,500",-14.51,"73,400",1.87,"643,900",16.38,"54,151,756",18.13%
23/09/2021,25.4(-0.20 %),"-274,600",-6.97,"189,200",4.82,"463,800",11.79,"53,581,256",18.17%
22/09/2021,25.45(-0.39 %),"-173,000",-4.42,"189,300",4.81,"362,300",9.23,"53,306,656",18.19%
21/09/2021,25.55(-0.58 %),"34,200",0.87,"62,600",1.59,"28,400",0.72,"53,133,656",18.2%
20/09/2021,25.7(0.98 %),"-179,100",-4.65,"128,600",3.32,"307,700",7.98,"53,167,856",18.2%
17/09/2021,25.45(1.39 %),"-888,400",-22.58,"1,210,200",30.74,"2,098,600",53.31,"52,988,756",18.21%
16/09/2021,25.1(1.41 %),"-537,300",-13.44,"324,400",8.11,"861,700",21.54,"52,100,356",18.26%
15/09/2021,24.75(-0.20 %),"-819,300",-20.37,"261,300",6.49,"1,080,600",26.87,"51,563,056",18.3%
14/09/2021,24.8(-1.59 %),"-1,158,800",-29.03,"140,300",3.53,"1,299,100",32.56,"50,743,756",18.35%
13/09/2021,25.2(-2.70 %),"-673,400",-17.13,"658,300",16.75,"1,331,700",33.88,"49,584,956",18.42%
10/09/2021,25.9(-1.89 %),"-1,394,200",-36.27,"55,600",1.45,"1,449,800",37.72,"48,911,556",18.46%
09/09/2021,26.4(-1.31 %),"-471,100",-12.37,"314,100",8.28,"785,200",20.65,"47,517,356",18.55%
08/09/2021,26.75(0.19 %),"1,452,100",38.94,"1,773,700",47.55,"321,600",8.61,"47,046,256",18.58%
07/09/2021,26.7(1.33 %),"81,500",2.19,"465,100",12.36,"383,600",10.18,"48,498,356",18.49%
06/09/2021,26.35(2.73 %),"1,135,600",29.81,"1,598,200",41.86,"462,600",12.06,"48,579,856",18.48%
01/09/2021,25.65(-1.16 %),"-1,050,100",-27.01,"965,200",25.13,"2,015,300",52.14,"49,715,456",18.41%
31/08/2021,25.95(-2.81 %),"-594,500",-15.45,"174,400",4.63,"768,900",20.08,"53,412,727",18.18%
30/08/2021,26.7(0.75 %),"99,600",2.66,"886,122",23.54,"786,522",20.88,"52,818,227",18.22%
27/08/2021,26.5(-1.30 %),"28,100",0.72,"484,300",12.69,"456,200",11.97,"52,917,827",18.21%
