Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/10/2021,128.8,,0.9(0.70 %),"764,200",97.46,"244,402",29.08,127.5,129,125.5
30/09/2021,127.9,,-0.6(-0.47 %),"761,000",97.34,0,0,128,128.8,126.9
29/09/2021,128.5,,-0.5(-0.39 %),"855,900",110.06,0,0,129,129.1,127
28/09/2021,129,,0(0.00 %),"842,800",108.52,0,0,128.8,129.3,128
27/09/2021,129,,4(3.20 %),"1,228,000",156.79,0,0,125.1,129.7,125
24/09/2021,125,,1.3(1.05 %),"1,043,200",129.58,0,0,123.6,125.2,123
23/09/2021,123.7,,0.4(0.32 %),"697,200",86.15,0,0,123.3,124,122
22/09/2021,123.3,,-0.2(-0.16 %),"701,200",86.12,0,0,123.5,123.7,121.5
21/09/2021,123.5,,-0.7(-0.56 %),"631,600",77.85,0,0,124.2,124.2,122
20/09/2021,124.2,,-0.7(-0.56 %),"704,400",88.11,0,0,125,125.9,123.5
17/09/2021,124.9,,-1.1(-0.87 %),"1,237,700",154.68,0,0,126,126.1,124
16/09/2021,126,,0(0.00 %),"713,100",89.76,0,0,126,126.2,125.1
15/09/2021,126,,0.2(0.16 %),"688,100",86.63,0,0,125.3,126.4,125.3
14/09/2021,125.8,,-2.2(-1.72 %),"886,300",112.04,0,0,127.4,127.8,125
13/09/2021,128,,-1.8(-1.39 %),"1,019,600",131.9,0,0,129.8,129.8,128
10/09/2021,129.8,,0.8(0.62 %),"921,800",119.51,0,0,129.5,130,129.2
09/09/2021,129,,4.4(3.53 %),"1,226,800",155.58,0,0,124.6,129,124
08/09/2021,124.6,,0(0.00 %),"813,400",100.87,0,0,124.6,124.6,123
07/09/2021,124.6,,-1.1(-0.88 %),"821,500",102.45,0,0,125.5,125.5,123.8
06/09/2021,125.7,,0.2(0.16 %),"1,004,300",126.02,0,0,124.7,126,124.7
