Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
10/01/2023,109.1,,-0.1(-0.09 %),"407,800",44.49,0,0,109.2,109.5,108
09/01/2023,109.2,,1.4(1.30 %),"387,400",42.2,0,0,109.3,109.3,108.1
06/01/2023,107.8,,-2.2(-2.00 %),"367,500",40.03,"125,000",13.75,110.1,110.2,107.6
05/01/2023,110,,-0.4(-0.36 %),"388,800",42.87,"562,000",62.04,110.9,111,109.8
04/01/2023,110.4,,-1.3(-1.16 %),"195,200",21.47,0,0,112.5,112.5,109
03/01/2023,111.7,,2.2(2.01 %),"395,900",43.95,0,0,109.5,111.7,109.1
30/12/2022,109.5,,0.3(0.27 %),"132,900",14.71,"2,585,000",284.35,112.9,112.9,108.5
29/12/2022,109.2,,-1.3(-1.18 %),"400,000",44.31,"140,000",15.47,110.6,112.2,108.8
28/12/2022,110.5,,2.5(2.31 %),"225,600",24.63,0,0,107.8,111.1,106.2
27/12/2022,108,,-0.9(-0.83 %),"249,200",27.48,0,0,111,112.9,107.4
26/12/2022,108.9,,-2.6(-2.33 %),"151,200",16.6,0,0,111.5,111.5,107.7
23/12/2022,111.5,,0.2(0.18 %),"258,800",28.46,0,0,111.3,111.8,107.6
22/12/2022,111.3,,-0.3(-0.27 %),"222,000",24.75,0,0,111.7,112.7,109.1
21/12/2022,111.6,,0.3(0.27 %),"351,400",39.17,0,0,111.3,112.8,110.5
20/12/2022,111.3,,0.1(0.09 %),"374,800",41.55,0,0,111,111.9,109
19/12/2022,111.2,,-1.8(-1.59 %),"322,000",35.76,0,0,112.9,112.9,110
16/12/2022,113,,0.1(0.09 %),"575,000",64.61,0,0,111.1,113,110.1
15/12/2022,112.9,,0.7(0.62 %),"267,800",30.07,"180,000",19.98,112.1,112.9,110.5
14/12/2022,112.2,,0.2(0.18 %),"416,800",46.33,"200,000",22.16,112.1,112.3,109
13/12/2022,112,,0.6(0.54 %),"481,700",53.73,0,0,111.3,112,109.6
