Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
11/04/2023,102.3,,0(0.00 %),"275,200",27.94,0,0,102.3,102.3,101
10/04/2023,102.3,,-0.7(-0.68 %),"304,600",31.08,"2,002,446",206.25,102.9,103,101.2
07/04/2023,103,,0.8(0.78 %),"183,700",18.78,"977,500",99.9,102.3,103,101.5
06/04/2023,102.2,,-0.7(-0.68 %),"205,800",21.14,"970,000",99.91,103.4,103.4,101.5
05/04/2023,102.9,,0.9(0.88 %),"207,400",21.16,0,0,102.9,102.9,101
04/04/2023,102,,-0.6(-0.58 %),"309,700",31.79,"973,500",99.88,103,103.4,102
03/04/2023,102.6,,-2.5(-2.38 %),"298,700",31.07,0,0,105.1,106,102.6
31/03/2023,105.1,,-1.2(-1.13 %),"211,300",22.38,0,0,106.3,106.6,104.5
30/03/2023,106.3,,0.1(0.09 %),"151,200",16.02,0,0,106.1,107.5,104.2
29/03/2023,106.2,,-0.2(-0.19 %),"180,100",18.96,0,0,106.2,106.4,104
28/03/2023,106.4,,-0.1(-0.09 %),"176,700",18.79,"170,000",18.05,105.6,106.7,104.5
27/03/2023,106.5,,0.3(0.28 %),"184,700",19.51,"170,000",18.05,106.3,106.5,103.9
24/03/2023,106.2,,0.5(0.47 %),"283,800",30.06,0,0,105.9,106.2,104.6
23/03/2023,105.7,,0.9(0.86 %),"263,400",27.57,0,0,104.5,106,102.6
22/03/2023,104.8,,1(0.96 %),"309,500",32.17,"20,000",2.06,104,105.3,102.1
21/03/2023,103.8,,-1.8(-1.70 %),"418,000",43.65,0,0,104.5,112.9,101.6
20/03/2023,105.6,,-3.3(-3.03 %),"281,500",29.55,"460,000",48.74,105.2,107.8,103.1
17/03/2023,108.9,,6.9(6.76 %),"830,700",89.69,0,0,103.9,108.9,102
16/03/2023,102,,-2.9(-2.76 %),"320,600",32.99,0,0,104.9,105.6,99.6
15/03/2023,104.9,,3.2(3.15 %),"260,600",27.03,0,0,102.8,104.9,102.6
