Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
09/06/2021,115.3,,-1.9(-1.62 %),"642,400",73.89,0,0,117.2,117.4,113.3
08/06/2021,117.2,,5.4(4.83 %),"674,400",78.19,0,0,113,117.5,112.3
07/06/2021,111.8,,4.4(4.10 %),"684,500",75.21,0,0,107.5,111.8,107.5
04/06/2021,107.4,,0.5(0.47 %),"634,100",67.72,0,0,106.2,107.4,106.2
03/06/2021,106.9,,0.3(0.28 %),"589,000",62.84,0,0,106.6,107.2,105.8
02/06/2021,106.6,,0.4(0.38 %),"518,700",55.21,0,0,106.2,107.2,106
01/06/2021,106.2,,-3.8(-3.45 %),"283,700",30.55,0,0,109.9,109.9,106
31/05/2021,110,,-2(-1.79 %),"512,700",55.73,0,0,111.8,111.8,107
28/05/2021,112,,-1(-0.88 %),"501,900",56,0,0,113,113,110.5
27/05/2021,113,,0(0.00 %),"438,000",49.05,"78,000",8.81,113,113,110
26/05/2021,113,,-0.3(-0.26 %),"473,000",53.43,0,0,113,113.4,112.2
25/05/2021,113.3,,-0.2(-0.18 %),"423,000",47.77,0,0,113.5,113.5,112
24/05/2021,113.5,,0.8(0.71 %),"523,500",59.13,0,0,112.7,113.8,112.3
21/05/2021,112.7,,1.7(1.53 %),"329,600",36.61,0,0,110.7,112.7,110.5
20/05/2021,111,,1(0.91 %),"475,700",52.13,0,0,109.4,111,108.4
19/05/2021,110,,-3(-2.65 %),"362,700",40.17,0,0,113,113.2,109.6
18/05/2021,113,,-1(-0.88 %),"390,900",44.18,0,0,114.3,114.8,112.1
17/05/2021,114,,-3.9(-3.31 %),"485,200",56.27,0,0,118,118.2,114
14/05/2021,117.9,,0.9(0.77 %),"659,000",77.41,0,0,117,118.7,116.7
13/05/2021,117,,-2(-1.68 %),"481,000",56.85,"500,000",61.5,119,119.3,116.8
