Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/05/2022,125,,-0.7(-0.56 %),"583,700",72.83,0,0,125.7,125.7,123.5
25/05/2022,125.7,,0.4(0.32 %),"778,900",97.17,0,0,124.5,125.9,123.4
24/05/2022,125.3,,0.3(0.24 %),"608,800",75.66,0,0,124.8,125.3,123
23/05/2022,125,,-0.3(-0.24 %),"648,900",80.92,0,0,125.3,125.5,122.3
20/05/2022,125.3,,0(0.00 %),"502,300",62.78,0,0,125.4,125.5,123
19/05/2022,125.3,,-0.4(-0.32 %),"757,000",93.55,0,0,124,125.8,122.2
18/05/2022,125.7,,-2.3(-1.80 %),"660,900",82.9,0,0,127.5,127.5,124
17/05/2022,128,,2(1.59 %),"610,300",77,0,0,126,128,123.6
16/05/2022,126,,0.1(0.08 %),"619,700",78.1,0,0,126.3,127,123
13/05/2022,125.9,,1.1(0.88 %),"687,900",86.57,0,0,124.5,127.4,123.5
12/05/2022,124.8,,-1.7(-1.34 %),"633,600",78.84,0,0,126.5,126.6,121.5
11/05/2022,126.5,,-2.6(-2.01 %),"532,100",67.84,"199,050",25.79,128.9,129,126.1
10/05/2022,129.1,,5.1(4.11 %),"625,400",79.05,0,0,123.9,129.1,122.5
09/05/2022,124,,-4(-3.12 %),"561,000",70.75,0,0,127,128,122.5
06/05/2022,128,,-2.8(-2.14 %),"369,700",47.39,0,0,130,130,126.8
05/05/2022,130.8,,0.5(0.38 %),"431,400",55.92,0,0,130,130.8,128.4
04/05/2022,130.3,,0.4(0.31 %),"488,600",63.49,0,0,129.5,131.3,129
29/04/2022,129.9,,0.9(0.70 %),"547,400",70.43,0,0,128.5,130.8,126.5
28/04/2022,129,,0(0.00 %),"393,400",50.27,0,0,128,129.3,126
27/04/2022,129,,0(0.00 %),"483,300",61.29,0,0,129,129.5,125
