Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/12/2024,102.9,,0(0.00 %),"663,200",68.13,"300,001",31.5,102.9,103.5,102
11/12/2024,102.9,,0.3(0.29 %),"685,400",70.59,"180,000",18.54,102.6,103.7,101.8
10/12/2024,102.6,,-0.1(-0.10 %),"548,800",56.14,0,0,102.6,102.7,101.9
09/12/2024,102.7,,-0.1(-0.10 %),"681,100",69.68,0,0,102.5,103.5,101.5
06/12/2024,102.8,,-0.2(-0.19 %),"639,400",65.54,0,0,102.8,103,101.9
05/12/2024,103,,1.6(1.58 %),"790,500",80.36,0,0,101.4,103,100.9
04/12/2024,101.4,,-0.1(-0.10 %),"696,300",70.29,"500,000",50.75,101.4,101.5,100.4
03/12/2024,101.5,,-0.8(-0.78 %),"695,700",70.66,"345,300",36.33,102,102.3,101
02/12/2024,102.3,,-0.1(-0.10 %),"576,300",58.72,0,0,102.6,102.7,101.3
29/11/2024,102.4,,0.2(0.20 %),"674,400",68.39,0,0,102.2,102.4,100.4
28/11/2024,102.2,,-0.2(-0.20 %),"635,800",65.17,0,0,102.5,102.9,101.8
27/11/2024,102.4,,-0.8(-0.78 %),"568,800",58.43,0,0,103,103.3,102.1
26/11/2024,103.2,,0.4(0.39 %),"578,700",59.49,0,0,102.9,103.3,102.4
25/11/2024,102.8,,1.1(1.08 %),"773,600",79,0,0,101.6,102.8,101.5
22/11/2024,101.7,,0(0.00 %),"604,800",61.38,0,0,101.7,102.4,101
21/11/2024,101.7,,-0.3(-0.29 %),"693,000",69.96,0,0,102,102.2,100.2
20/11/2024,102,,0.3(0.29 %),"729,300",73.73,0,0,101.3,102.3,100.1
19/11/2024,101.7,,0(0.00 %),"579,900",58.65,0,0,102,102.2,100.3
18/11/2024,101.7,,-1.6(-1.55 %),"757,900",77.3,0,0,102.9,103,101
15/11/2024,103.3,,0(0.00 %),"756,900",77.74,"479,300",49.43,103.1,103.4,101.5
