Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/02/2025,97.5,,0.8(0.83 %),"512,400",49.67,0,0,96.7,97.5,96.4
14/02/2025,96.7,,0.5(0.52 %),"511,200",49.34,0,0,96.2,96.8,96.2
13/02/2025,96.2,,0.1(0.10 %),"445,400",42.69,"150,000",14.42,95.7,96.2,95.5
12/02/2025,96.1,,-0.4(-0.41 %),"458,700",44.22,"50,000",5,96.3,97,96.1
11/02/2025,96.5,,-0.3(-0.31 %),"642,800",61.66,0,0,96.8,97,95.1
10/02/2025,96.8,,-1.3(-1.33 %),"466,100",45.26,0,0,98,98,96.7
07/02/2025,98.1,,0.1(0.10 %),"506,800",49.58,"126,500",12.4,97.9,98.2,97.5
06/02/2025,98,,0.3(0.31 %),"415,300",40.6,"50,000",4.89,97.7,98.5,97.3
05/02/2025,97.7,,-0.5(-0.51 %),"535,700",52.48,"597,000",59.26,98.2,98.7,97.5
04/02/2025,98.2,,-0.6(-0.61 %),"543,900",53.44,"200,000",19.76,98.8,98.8,97.9
24/01/2025,99.8,,0.8(0.81 %),"612,100",60.52,0,0,98.9,99.8,98.3
23/01/2025,99,,0.2(0.20 %),"569,800",56.46,"458,000",45.25,98.8,99.5,98.6
22/01/2025,98.8,,0(0.00 %),"474,500",46.8,"665,000",65.7,98.8,99,98.3
21/01/2025,98.8,,0(0.00 %),"480,800",47.49,"451,109",44.57,99,99.3,98.1
20/01/2025,98.8,,-0.2(-0.20 %),"421,100",41.52,"6,952,800",728.41,98.5,99,98.1
17/01/2025,99,,0.1(0.10 %),"523,200",51.67,"340,000",33.64,98.9,99.1,98
16/01/2025,98.9,,0.2(0.20 %),"727,300",71.66,"130,000",12.83,98.8,99.3,97.2
15/01/2025,98.7,,0.2(0.20 %),"476,400",47.12,"350,000",34.48,98.6,99.4,98.3
14/01/2025,98.5,,-0.1(-0.10 %),"491,200",48.25,"130,000",12.87,98.5,98.7,97.9
13/01/2025,98.6,,0(0.00 %),"519,700",51.24,"455,000",44.86,98.8,99.2,98.1
