Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
18/10/2024,18.75(0.00 %),"-604,600",-11.41,"22,900",0.43,"627,500",11.84,"639,205,792",21.55%
17/10/2024,18.75(0.27 %),"-569,000",-10.65,"106,000",1.99,"675,000",12.64,"638,775,992",21.57%
16/10/2024,18.7(-0.53 %),"-320,000",-6.01,"132,700",2.49,"452,700",8.5,"638,432,788",21.59%
15/10/2024,18.8(-1.83 %),"-411,300",-7.82,"37,900",0.72,"449,200",8.54,"637,607,988",21.62%
14/10/2024,19.15(0.79 %),"-395,200",-7.55,"562,300",10.95,"957,500",18.5,"637,445,375",21.63%
11/10/2024,19(2.98 %),"1,635,700",30.82,"1,836,200",34.59,"200,500",3.77,"637,796,375",21.61%
10/10/2024,18.45(-0.27 %),"-58,300",-1.08,"99,000",1.84,"157,300",2.93,"638,840,675",21.57%
09/10/2024,18.5(0.82 %),"-630,500",-11.6,"193,400",3.57,"823,900",15.16,"638,533,175",21.58%
08/10/2024,18.35(0.55 %),"-233,200",-4.25,"217,300",3.98,"450,500",8.23,"637,661,775",21.62%
07/10/2024,18.25(-0.27 %),"-871,000",-16.01,"193,800",3.55,"1,064,800",19.56,"634,454,940",21.76%
04/10/2024,18.3(-1.88 %),"-3,359,600",-62.12,"64,400",1.19,"3,424,000",63.31,"632,972,370",21.82%
03/10/2024,18.65(-2.61 %),"-1,568,400",-29.96,"184,000",3.48,"1,752,400",33.45,"632,151,870",21.86%
02/10/2024,19.15(-1.29 %),"-851,800",-16.35,"33,100",0.64,"884,900",16.98,"632,038,387",21.86%
01/10/2024,19.4(1.57 %),"1,755,400",34.05,"2,052,800",39.79,"297,400",5.74,"629,290,787",21.98%
30/09/2024,19.1(-1.55 %),"-2,554,200",-48.95,"226,500",4.35,"2,780,700",53.3,"630,858,920",21.91%
27/09/2024,19.4(1.04 %),"991,900",19.27,"1,476,600",28.62,"484,700",9.36,"630,594,220",21.92%
26/09/2024,19.2(0.52 %),"174,100",3.37,"665,300",12.85,"491,200",9.48,"631,098,373",21.9%
25/09/2024,19.1(0.26 %),"150,500",2.88,"1,117,000",21.41,"966,500",18.53,"630,227,302",21.94%
24/09/2024,19.05(0.26 %),"-1,302,900",-24.76,"231,300",4.4,"1,534,200",29.15,"628,671,402",22%
23/09/2024,19(-2.56 %),"-2,490,600",-47.77,"144,800",2.77,"2,635,400",50.53,"626,821,565",22.08%
