Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
27/09/2023,26.1(1.16 %),"164,700",4.37,"1,514,200",39.4,"1,349,500",35.03,"385,023,736",33.27%
26/09/2023,25.8(-3.01 %),"146,000",3.91,"1,206,600",31.98,"1,060,600",28.07,"385,188,436",32.46%
25/09/2023,26.6(-2.92 %),"40,300",1.23,"567,500",15.49,"527,200",14.26,"385,405,660",32.45%
22/09/2023,27.4(-2.66 %),"-65,400",-1.77,"929,500",25.55,"994,900",27.32,"385,434,728",32.45%
21/09/2023,28.15(0.18 %),"1,140,600",31.97,"1,709,000",47.89,"568,400",15.92,"383,224,362",33.35%
20/09/2023,28.1(1.81 %),"673,800",18.77,"1,001,500",27.89,"327,700",9.12,"384,364,962",33.3%
19/09/2023,27.6(-0.36 %),"-1,433,300",-39.51,"875,000",24.13,"2,308,300",63.64,"385,038,762",33.27%
18/09/2023,27.7(-2.46 %),0,0,0,0,0,0,"383,500,552",33.34%
15/09/2023,28.4(-1.73 %),"-684,000",-19.65,"964,100",27.59,"1,648,100",47.24,"383,500,552",32.53%
14/09/2023,28.9(-0.34 %),"751,700",21.7,"1,281,900",37,"530,200",15.3,"381,422,662",32.62%
13/09/2023,29(-1.69 %),"-1,379,400",-40.18,"1,692,600",49.55,"3,072,000",89.73,"381,318,455",32.63%
12/09/2023,29.5(2.79 %),"19,500",0.67,"1,405,700",40.92,"1,386,200",40.25,"380,954,635",32.64%
11/09/2023,28.7(-3.04 %),"-1,686,500",-49.21,"400,000",11.8,"2,086,500",61.02,"380,808,120",32.65%
08/09/2023,29.6(-2.31 %),"-1,264,600",-37.91,"272,700",8.23,"1,537,300",46.14,"379,889,717",32.69%
07/09/2023,30.3(0.00 %),"-240,800",-7.24,"1,107,600",33.69,"1,348,400",40.93,"378,685,185",32.74%
06/09/2023,30.3(0.50 %),"-335,500",-10.11,"1,156,800",34.93,"1,492,300",45.04,"378,029,765",33.58%
05/09/2023,30.15(-0.50 %),"-655,200",-19.8,"1,353,000",41.01,"2,008,200",60.8,"377,694,265",32.78%
31/08/2023,30.3(2.02 %),"2,436,900",73.92,"3,684,000",111.66,"1,247,100",37.74,"378,771,165",32.74%
30/08/2023,29.7(1.54 %),"2,039,600",60.49,"2,315,700",68.66,"276,100",8.17,"381,405,934",33.43%
29/08/2023,29.25(-1.68 %),"-203,200",-5.98,"315,400",9.27,"518,600",15.24,"383,445,534",32.53%
