Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/12/2024,17.35(0.29 %),"504,900",8.8,"1,398,800",24.27,"893,900",15.47,0,0%
12/12/2024,17.3(-0.29 %),"-1,342,142",-23.35,"81,258",1.42,"1,423,400",24.77,0,0%
11/12/2024,17.35(-1.14 %),"-4,097,500",-71.52,"130,300",2.28,"4,227,800",73.79,0,0%
10/12/2024,17.55(-0.85 %),"-712,840",-12.58,"51,460",0.91,"764,300",13.49,0,0%
09/12/2024,17.7(0.00 %),"-1,043,900",-18.52,"90,200",1.6,"1,134,100",20.12,0,0%
06/12/2024,17.7(-0.84 %),"-1,312,600",-23.29,"168,600",2.99,"1,481,200",26.28,0,0%
05/12/2024,17.85(3.18 %),"-821,450",-14.41,"290,300",5.12,"1,111,750",19.54,0,0%
04/12/2024,17.3(-2.26 %),"-4,690,800",-81.9,"58,700",1.02,"4,749,500",82.92,0,0%
03/12/2024,17.7(-0.84 %),"-1,741,350",-30.91,"51,500",0.92,"1,792,850",31.82,0,0%
02/12/2024,17.85(-0.28 %),"-3,800,400",-67.68,"55,800",1,"3,856,200",68.68,0,0%
29/11/2024,17.9(-0.56 %),"-4,737,942",-84.58,"34,400",0.62,"4,772,342",85.19,0,0%
28/11/2024,18(-0.55 %),"-1,396,900",-25.21,"47,300",0.86,"1,444,200",26.07,0,0%
27/11/2024,18.1(-1.09 %),"-1,504,402",-27.29,"17,300",0.31,"1,521,702",27.61,0,0%
26/11/2024,18.3(0.27 %),"-387,022",-7.08,"588,530",10.81,"975,552",17.89,0,0%
25/11/2024,18.25(0.83 %),"-263,500",-4.78,"533,800",9.73,"797,300",14.5,0,0%
22/11/2024,18.1(-0.55 %),"-837,500",-15.23,"322,700",5.87,"1,160,200",21.1,0,0%
21/11/2024,18.2(1.68 %),"-115,000",-2.03,"1,345,100",24.38,"1,460,100",26.41,0,0%
20/11/2024,17.9(0.00 %),"-2,775,359",-49.79,"476,600",8.58,"3,251,959",58.37,0,0%
19/11/2024,17.9(-1.10 %),"-982,800",-17.77,"56,900",1.03,"1,039,700",18.8,0,0%
18/11/2024,18.1(-0.55 %),"-2,043,878",-37.27,"95,550",1.74,"2,139,428",39.01,0,0%
