Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/12/2023,23(1.32 %),"455,800",10.44,"837,700",19.14,"381,900",8.7,"414,121,760",31.99%
19/12/2023,22.7(0.44 %),"719,400",16.25,"1,147,700",25.95,"428,300",9.7,"414,577,560",31.97%
18/12/2023,22.6(0.22 %),"403,100",9.15,"453,600",10.29,"50,500",1.14,"415,296,960",31.94%
15/12/2023,22.55(-1.31 %),"-686,700",-15.26,"748,700",17.13,"1,435,400",32.39,"415,700,060",31.92%
14/12/2023,22.85(-0.65 %),"-1,119,900",-25.63,"349,800",8.01,"1,469,700",33.64,"415,013,360",31.95%
13/12/2023,23(-2.75 %),"-740,500",-17.24,"320,700",7.46,"1,061,200",24.7,"413,893,460",32%
12/12/2023,23.65(0.00 %),"451,100",10.66,"1,109,200",26.15,"658,100",15.5,"413,152,960",32.04%
11/12/2023,23.65(1.28 %),"416,500",9.84,"719,600",16.98,"303,100",7.14,"413,604,060",32.02%
08/12/2023,23.35(2.41 %),"250,700",5.88,"560,400",13.03,"309,700",7.15,"414,020,560",32%
07/12/2023,22.8(-0.44 %),"-1,215,700",-27.76,"514,500",11.78,"1,730,200",39.54,"414,271,260",31.99%
06/12/2023,22.9(0.22 %),"-1,059,500",-24.18,"609,200",13.93,"1,668,700",38.1,"413,055,560",32.04%
05/12/2023,22.85(-0.65 %),"-316,800",-7.27,"319,200",7.31,"636,000",14.58,"411,996,060",32.09%
04/12/2023,23(0.88 %),"-865,800",-19.84,"429,000",9.87,"1,294,800",29.72,"411,679,260",32.1%
01/12/2023,22.8(3.17 %),"19,700",0.46,"407,300",9.23,"387,600",8.77,"410,813,460",32.14%
30/11/2023,22.1(-4.74 %),"-1,381,800",-30.74,"428,900",9.54,"1,810,700",40.28,"407,707,440",32.28%
29/11/2023,23.2(1.75 %),"987,700",22.8,"1,232,600",28.44,"244,900",5.64,"406,325,640",32.34%
28/11/2023,22.8(0.88 %),"-7,200",-0.16,"187,200",4.23,"194,400",4.39,"407,313,340",32.29%
27/11/2023,22.6(0.00 %),"-547,200",-12.43,"125,300",2.85,"672,500",15.28,"407,306,140",32.29%
24/11/2023,22.6(0.00 %),"-1,352,600",-30.19,"200,500",4.47,"1,553,100",34.66,"406,758,940",32.32%
23/11/2023,22.6(-0.88 %),"-2,385,300",-54.73,"181,500",4.17,"2,566,800",58.9,"405,406,340",32.38%
