Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
12/08/2022,29.35(1.56 %),"434,000",12.74,"456,600",13.4,"22,600",0.66,"410,935,461",31.35%
11/08/2022,28.9(1.76 %),"588,300",17,"796,900",23.03,"208,600",6.03,"411,096,261",31.35%
10/08/2022,28.4(-0.70 %),"-73,100",-2.08,"222,700",6.32,"295,800",8.4,"411,861,461",31.31%
09/08/2022,28.55(-0.52 %),"149,300",4.26,"181,000",5.17,"31,700",0.91,"412,061,461",31.31%
08/08/2022,28.7(-1.03 %),"117,900",3.38,"137,400",3.94,"19,500",0.56,"412,159,661",31.3%
05/08/2022,28.95(-0.17 %),"780,200",22.59,"855,000",24.75,"74,800",2.17,"412,078,761",31.31%
04/08/2022,29(-0.34 %),"360,000",10.44,"618,300",17.93,"258,300",7.49,"412,841,361",31.27%
03/08/2022,29.05(0.17 %),"1,336,100",38.81,"1,428,500",41.5,"92,400",2.68,"413,381,561",31.25%
02/08/2022,29(0.00 %),"1,217,400",35.3,"1,295,500",37.57,"78,100",2.26,"414,756,161",31.19%
01/08/2022,29(3.57 %),"1,286,900",37.32,"1,340,800",38.88,"53,900",1.56,"415,371,261",31.16%
29/07/2022,28(-0.36 %),"-122,600",-3.43,"1,721,100",48.19,"1,843,700",51.62,"416,450,261",31.12%
28/07/2022,28.1(6.84 %),"1,226,000",34.45,"1,487,800",41.81,"261,800",7.36,"416,975,061",31.09%
27/07/2022,26.3(0.77 %),"87,800",2.31,"120,800",3.18,"33,000",0.87,"418,447,861",31.03%
26/07/2022,26.05(-0.95 %),"39,200",1.02,"54,200",1.41,"15,000",0.39,"418,495,311",31.03%
25/07/2022,26.3(1.15 %),"223,900",5.89,"304,700",8.01,"80,800",2.13,"418,338,211",31.04%
22/07/2022,26(-1.14 %),"-161,000",-1.26,"41,300",3.92,"202,300",5.18,"417,948,811",31.05%
21/07/2022,26.3(0.77 %),"-248,800",-6.54,"640,800",16.85,"889,600",23.4,"417,289,111",31.08%
20/07/2022,26.05(0.19 %),"-629,400",-16.4,"251,000",6.54,"880,400",22.93,"417,521,511",31.07%
19/07/2022,26(-0.38 %),"-68,000",-1.77,"135,900",3.53,"203,900",5.3,"417,582,411",31.07%
18/07/2022,26.05(-0.57 %),"-22,500",-0.59,"270,000",7.03,"292,500",7.62,"417,489,111",31.07%
