Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
27/09/2023,17.8 ( 0.56 %),"4,414","9,580,400","2,170.46","2,048","8,701,000","4,249","879,400"
26/09/2023,17.7 ( -1.67 %),"3,513","9,914,800","2,822.32","2,597","10,621,200","4,090","-706,400"
25/09/2023,18 ( -2.96 %),"2,900","8,605,100","2,967.28","2,246","10,790,600","4,804","-2,185,500"
22/09/2023,18.55 ( -2.62 %),"6,465","14,152,900","2,189.16","2,645","12,915,600","4,883","1,237,300"
21/09/2023,19.05 ( -2.31 %),"3,309","9,360,100","2,828.68","2,443","13,681,500","5,600","-4,321,400"
20/09/2023,19.5 ( 2.36 %),"4,423","29,951,700","6,771.81","3,605","19,753,700","5,480","10,198,000"
19/09/2023,19.05 ( 0.53 %),"3,214","12,169,400","3,786.37","2,379","11,227,600","4,719","941,800"
18/09/2023,18.95 ( -1.3 %),"3,828","9,801,700","2,560.53","1,962","8,601,500","4,384","1,200,200"
15/09/2023,19.2 ( 1.05 %),"2,546","10,609,600","4,167.16","2,656","9,852,600","3,710","757,000"
14/09/2023,19 ( -1.3 %),"3,735","10,135,200","2,713.57","3,691","11,691,800","3,168","-1,556,600"
13/09/2023,19.25 ( 0.26 %),"3,599","9,747,900","2,708.5","2,581","10,037,800","3,889","-289,900"
12/09/2023,19.2 ( 1.32 %),"5,333","15,892,200","2,979.97","1,773","12,186,200","6,873","3,706,000"
11/09/2023,18.95 ( -2.32 %),"5,089","13,668,400","2,685.87","3,141","17,199,400","5,476","-3,531,000"
08/09/2023,19.4 ( -1.27 %),"3,861","10,250,100","2,654.78","2,466","12,315,400","4,994","-2,065,300"
07/09/2023,19.65 ( -0.51 %),"5,468","30,954,900","5,661.1","4,021","29,762,000","7,402","1,192,900"
06/09/2023,19.75 ( 0.51 %),"6,741","21,284,200","3,157.42","2,865","18,013,400","6,287","3,270,800"
05/09/2023,19.65 ( 0.26 %),"3,808","15,629,000","4,104.25","3,210","18,748,800","5,841","-3,119,800"
31/08/2023,19.6 ( 0.26 %),"3,477","12,668,300","3,643.46","3,113","12,028,200","3,864","640,100"
30/08/2023,19.55 ( 2.89 %),"4,651","37,556,600","8,074.95","5,875","30,356,200","5,167","7,200,400"
29/08/2023,19 ( 0 %),"1,968","9,761,400","4,960.06","3,409","15,832,700","4,644","-6,071,300"
