Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
18/03/2022,39.5 ( -0.25 %),"1,333","2,519,700","1,890.25","1,585","3,623,100","2,286","-1,103,400"
17/03/2022,39.6 ( -0.5 %),"1,485","4,539,900","3,057.17","2,505","6,853,500","2,736","-2,313,600"
16/03/2022,39.75 ( -0.38 %),"1,393","4,174,000","2,996.41","2,383","7,439,200","3,122","-3,265,200"
15/03/2022,39.9 ( 1.79 %),"2,543","11,667,400","4,588.05","3,714","15,185,300","4,089","-3,517,900"
14/03/2022,39.2 ( 1.29 %),0,0,0,0,0,0,0
11/03/2022,38.65 ( -0.9 %),"2,276","3,746,800","1,646.22","2,079","5,541,000","2,665","-1,794,200"
10/03/2022,39 ( 0.52 %),"1,965","3,246,100","1,651.96","1,937","4,263,700","2,201","-1,017,600"
09/03/2022,38.8 ( 0 %),"2,652","3,749,500","1,413.84","1,878","4,501,400","2,397","-751,900"
08/03/2022,38.8 ( -0.51 %),"4,195","9,159,900","2,183.53","2,798","9,274,400","3,315","-114,500"
07/03/2022,39 ( -4.41 %),"10,992","14,410,600","1,311.01","4,709","14,226,400","3,021","184,200"
04/03/2022,40.75 ( -1.81 %),"5,399","7,912,700","1,465.59","2,662","8,354,800","3,139","-442,100"
03/03/2022,41.5 ( 0 %),"3,284","7,051,100","2,147.11","2,730","9,621,600","3,524","-2,570,500"
02/03/2022,41.45 ( -3.15 %),"5,297","12,411,000","2,343.02","4,792","17,069,000","3,562","-4,658,000"
01/03/2022,42.8 ( 1.18 %),"4,223","16,095,200","3,811.32","5,834","18,982,600","3,254","-2,887,400"
28/02/2022,42.25 ( 0.6 %),"3,371","8,964,200","2,659.21","3,479","13,189,900","3,791","-4,225,700"
25/02/2022,41.95 ( 1.57 %),"3,743","13,946,900","3,726.13","4,555","19,445,900","4,269","-5,499,000"
24/02/2022,41.25 ( -3.17 %),"4,340","7,944,300","1,830.48","3,617","11,718,400","3,240","-3,774,100"
23/02/2022,42.6 ( 2.65 %),"5,041","22,934,700","4,549.63","6,971","24,987,600","3,585","-2,052,900"
22/02/2022,41.5 ( 1.47 %),"3,926","12,226,900","3,114.34","3,457","14,190,600","4,105","-1,963,700"
21/02/2022,40.9 ( 0.25 %),"3,532","6,361,900","1,801.22","2,176","6,136,900","2,820","225,000"
