Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/08/2023,19 ( 0.8 %),"2,288","12,136,300","5,304.33","3,612","15,573,900","4,312","-3,437,600"
25/08/2023,18.85 ( 0.27 %),"1,978","6,454,700","3,263.25","2,943","9,084,500","3,087","-2,629,800"
24/08/2023,18.8 ( 1.62 %),"2,243","16,697,000","7,444.05","3,394","16,064,100","4,733","632,900"
23/08/2023,18.5 ( -0.27 %),"1,854","9,069,700","4,891.96","2,688","12,789,700","4,758","-3,720,000"
22/08/2023,18.55 ( 0.27 %),"2,195","7,788,500","3,548.29","2,865","8,718,500","3,043","-930,000"
21/08/2023,18.5 ( 2.21 %),"2,786","14,837,400","5,325.7","3,832","15,424,800","4,025","-587,400"
18/08/2023,18.1 ( -4.23 %),"5,090","15,814,900","3,107.05","4,166","18,883,300","4,533","-3,068,400"
17/08/2023,18.85 ( -1.31 %),"3,102","9,395,300","3,028.79","3,423","13,943,900","4,074","-4,548,600"
16/08/2023,19.1 ( 0.53 %),"3,722","16,652,500","4,474.07","5,183","21,369,800","4,123","-4,717,300"
15/08/2023,19 ( 1.6 %),"4,736","25,635,900","5,412.99","4,655","23,723,500","5,096","1,912,400"
14/08/2023,18.65 ( -0.27 %),"4,367","12,612,000","2,888.02","2,341","11,358,300","4,852","1,253,700"
11/08/2023,18.65 ( 0.81 %),"4,914","10,829,700","2,203.85","2,352","10,392,600","4,419","437,100"
10/08/2023,18.5 ( -1.86 %),"4,464","9,012,200","2,018.86","2,521","12,023,000","4,769","-3,010,800"
09/08/2023,18.85 ( -0.79 %),"4,404","12,498,500","2,837.99","2,593","10,611,100","4,092","1,887,400"
08/08/2023,19 ( -1.55 %),"3,938","10,023,500","2,545.33","3,577","12,864,800","3,597","-2,841,300"
07/08/2023,19.3 ( 1.85 %),"5,087","33,180,800","6,522.67","6,281","31,300,200","4,983","1,880,600"
04/08/2023,18.95 ( 2.71 %),"3,600","23,617,600","6,560.44","3,065","19,701,900","6,428","3,915,700"
03/08/2023,18.45 ( -2.38 %),"4,073","11,993,600","2,944.66","2,842","13,796,500","4,855","-1,802,900"
02/08/2023,18.9 ( 0.53 %),"3,047","12,769,900","4,190.97","2,685","13,448,400","5,009","-678,500"
01/08/2023,18.8 ( 0 %),"4,835","26,988,200","5,581.84","6,285","32,094,300","5,106","-5,106,100"
