Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
31/05/2021,37.45 ( 3.74 %),"2,923","11,149,900","3,814.54","2,527","5,456,400","2,159","5,693,500"
28/05/2021,36.1 ( 2.85 %),"3,878","13,532,300","3,489.5","4,032","11,023,600","2,734","2,508,700"
27/05/2021,35.1 ( -2.36 %),"5,293","10,997,300","2,077.71","5,055","13,745,400","2,719","-2,748,100"
26/05/2021,35.95 ( 2.42 %),"4,073","13,409,400","3,292.27","4,032","12,544,500","3,111","864,900"
25/05/2021,35.1 ( 5.25 %),"3,438","10,997,400","3,198.78","4,626","11,354,200","2,454","-356,800"
24/05/2021,33.35 ( 1.06 %),"3,828","12,100,500","3,161.05","4,886","14,050,100","2,876","-1,949,600"
21/05/2021,33 ( 0 %),"3,796","10,655,300","2,806.98","3,632","11,694,200","3,220","-1,038,900"
20/05/2021,33 ( 0.3 %),"3,364","10,809,800","3,213.38","3,576","11,477,800","3,210","-668,000"
19/05/2021,32.9 ( 2.49 %),"3,116","10,942,800","3,511.81","4,223","10,948,400","2,593","-5,600"
18/05/2021,32.1 ( -1.53 %),"5,057","11,440,200","2,262.25","3,419","13,246,300","3,874","-1,806,100"
17/05/2021,32.6 ( 2.03 %),"3,422","12,217,400","3,570.25","5,842","15,799,500","2,704","-3,582,100"
14/05/2021,31.95 ( 1.43 %),"3,547","10,986,000","3,097.27","5,606","16,262,200","2,901","-5,276,200"
13/05/2021,31.5 ( -1.41 %),"5,852","14,260,900","2,436.93","6,181","16,273,800","2,633","-2,012,900"
12/05/2021,31.95 ( 3.06 %),"5,428","15,488,200","2,853.39","6,946","14,191,900","2,043","1,296,300"
11/05/2021,31 ( -0.32 %),"5,620","14,482,600","2,576.98","10,698","24,224,100","2,264","-9,741,500"
10/05/2021,31.1 ( 6.87 %),"8,190","26,773,700","3,269.07","10,173","21,373,800","2,101","5,399,900"
07/05/2021,29.1 ( 3.37 %),"6,466","20,765,800","3,211.54","11,373","24,037,400","2,114","-3,271,600"
06/05/2021,28.15 ( -1.75 %),"3,604","7,527,000","2,088.51","4,763","12,651,900","2,656","-5,124,900"
05/05/2021,28.65 ( 2.32 %),"4,041","9,530,800","2,358.53","5,387","11,412,500","2,119","-1,881,700"
04/05/2021,28 ( 2.19 %),"3,854","10,505,100","2,725.77","3,161","7,392,700","2,339","3,112,400"
