Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
13/11/2024,16.15 ( 0.31 %),"9,458","35,792,400","3,784.35","5,746","34,636,300","6,028","1,156,100"
12/11/2024,16.1 ( -0.62 %),"6,989","21,958,500","3,141.87","4,085","23,766,200","5,818","-1,807,700"
11/11/2024,16.2 ( -2.7 %),"17,599","53,638,900","3,047.84","7,138","59,982,800","8,403","-6,343,900"
08/11/2024,16.65 ( -0.89 %),"6,509","21,007,100","3,227.39","3,687","21,967,400","5,958","-960,300"
07/11/2024,16.8 ( -0.88 %),"4,881","14,367,500","2,943.56","4,073","22,638,000","5,558","-8,270,500"
06/11/2024,16.95 ( 2.42 %),"5,912","26,145,300","4,422.41","5,316","29,134,900","5,481","-2,989,600"
05/11/2024,16.55 ( 0 %),"6,168","22,663,600","3,674.38","4,067","19,659,700","4,834","3,003,900"
04/11/2024,16.55 ( -2.93 %),"14,758","53,445,400","3,621.45","6,430","50,209,600","7,809","3,235,800"
01/11/2024,17.05 ( -1.45 %),"6,655","25,187,200","3,784.7","4,042","31,085,500","7,691","-5,898,300"
31/10/2024,17.3 ( 0.29 %),"9,041","39,083,400","4,322.91","7,361","44,290,900","6,017","-5,207,500"
30/10/2024,17.25 ( 0.88 %),"5,934","25,330,400","4,268.69","4,235","25,499,200","6,021","-168,800"
29/10/2024,17.1 ( -0.58 %),"5,801","19,373,000","3,339.6","4,280","28,130,600","6,573","-8,757,600"
28/10/2024,17.2 ( 0.88 %),"4,425","19,282,900","4,357.72","3,739","19,429,200","5,196","-146,300"
25/10/2024,17.05 ( 0 %),"8,696","34,539,100","3,971.84","6,486","35,173,200","5,423","-634,100"
24/10/2024,17.05 ( -3.4 %),"7,366","32,334,300","4,389.67","8,300","46,863,600","5,646","-14,529,300"
23/10/2024,17.65 ( 2.02 %),"8,520","38,283,300","4,493.35","7,639","37,490,600","4,908","792,700"
22/10/2024,17.3 ( -1.14 %),"11,840","51,617,100","4,359.55","9,851","53,051,000","5,385","-1,433,900"
21/10/2024,17.5 ( -1.69 %),"6,276","23,887,700","3,806.2","3,746","28,386,200","7,578","-4,498,500"
18/10/2024,17.8 ( -0.56 %),"9,625","54,103,600","5,621.15","8,944","59,818,000","6,688","-5,714,400"
17/10/2024,17.9 ( 2.29 %),"9,648","56,754,600","5,882.52","7,753","44,401,800","5,727","12,352,800"
