Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/09/2021,148.7,64.41,-1.3(-0.87 %),"68,500",10.2,"78,000",11.54,149.7,149.7,148
31/08/2021,150,64.97,2.8(1.90 %),"162,700",24.2,0,0,147.2,150,146.5
30/08/2021,147.2,63.76,-1.3(-0.88 %),"117,800",17.44,"205,480",30.42,148.5,149.5,147
27/08/2021,148.5,64.32,0.9(0.61 %),"137,300",20.17,0,0,147.3,149,145.7
26/08/2021,147.6,63.93,0.4(0.27 %),"144,900",21.36,"112,900",16.64,147.1,147.9,146.5
25/08/2021,147.2,63.76,4.8(3.37 %),"240,000",34.93,0,0,142.4,147.8,142.4
24/08/2021,142.4,61.68,2.4(1.71 %),"194,300",27.42,"106,000",14.74,141,142.9,139.8
23/08/2021,140,60.64,-3(-2.10 %),"301,500",42.46,"50,000",7.04,143,143,140
20/08/2021,143,61.94,-5(-3.38 %),"347,100",50.35,"70,060",10.15,147.7,147.7,143
19/08/2021,148,64.11,2(1.37 %),"473,300",69.31,"70,000",10.39,146.5,148,145.2
18/08/2021,146,63.24,0.5(0.34 %),"344,800",50.55,"123,110",18.25,145.8,149,145.8
17/08/2021,145.5,63.02,-6.1(-4.02 %),"558,200",82.94,"70,000",11.22,151.6,151.6,145
16/08/2021,151.6,65.66,-0.2(-0.13 %),"198,600",30.15,"20,000",3.07,151.8,152.5,151.4
13/08/2021,151.8,65.75,-1.3(-0.85 %),"181,200",27.62,0,0,153.1,153.1,151.6
12/08/2021,153.1,66.31,-1.1(-0.71 %),"212,000",32.55,"70,000",11.01,154.1,154.2,153.1
11/08/2021,154.2,66.79,0.1(0.06 %),"185,900",28.73,0,0,155,155.3,154.2
10/08/2021,154.1,66.75,-1(-0.64 %),"290,100",45.06,"20,000",3.21,155.2,156.8,154.1
09/08/2021,155.1,67.18,-0.1(-0.06 %),"149,100",23.2,"70,000",10.95,155.2,157,155.1
06/08/2021,155.2,67.22,-0.5(-0.32 %),"100,900",15.71,0,0,157.1,157.1,155.1
05/08/2021,155.7,67.44,-1.6(-1.02 %),"165,900",25.79,"20,000",3.18,155.5,157,154.9
