Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/05/2024,61,56.95,2.5(4.27 %),"2,525,000",151.59,"140,000",8.21,58.7,61,58.4
27/05/2024,58.5,54.61,0.5(0.86 %),"654,000",38.12,"20,000",1.14,58,58.6,58
24/05/2024,58,54.15,-1.5(-2.52 %),"1,322,500",77.52,"190,800",11.11,59.5,59.5,57.8
23/05/2024,59.5,55.55,2(3.48 %),"1,912,100",112.47,"20,000",1.16,57.8,59.7,57.5
22/05/2024,57.5,53.68,-0.5(-0.86 %),"927,200",53.69,"190,800",11.23,58.3,58.6,57.5
21/05/2024,58,54.15,0.2(0.35 %),"1,171,200",68.16,"20,000",1.16,57.8,58.8,57.5
20/05/2024,57.8,53.96,-0.3(-0.52 %),"669,100",38.92,"190,800",11.14,58.1,58.8,57.8
17/05/2024,58.1,54.24,0.6(1.04 %),"1,434,500",83.54,"20,000",1.19,57.8,58.9,57.5
16/05/2024,57.5,53.68,-0.1(-0.17 %),"769,400",44.47,"80,000",4.59,57.7,58.1,57.5
15/05/2024,57.6,53.77,0.5(0.88 %),"896,300",51.8,"130,800",7.33,57.2,58,57.2
14/05/2024,57.1,53.31,0.2(0.35 %),"479,300",27.39,"80,000",4.57,57,57.5,56.9
13/05/2024,56.9,53.12,-0.7(-1.22 %),"725,700",41.43,"130,800",7.68,57.6,57.9,56.7
10/05/2024,57.6,53.77,0(0.00 %),"784,000",45.27,0,0,57.7,58.1,57.3
09/05/2024,57.6,53.77,-1.3(-2.21 %),"1,040,100",60.48,"130,800",7.78,58.9,59,57.5
08/05/2024,58.9,54.99,1.2(2.08 %),"2,243,700",131.68,"80,000",4.6,57.6,60,57
07/05/2024,57.7,53.87,0.7(1.23 %),"913,700",52.39,0,0,57,57.9,56.5
06/05/2024,57,53.21,0.3(0.53 %),"884,900",50.39,0,0,56.7,57.5,56.5
03/05/2024,56.7,52.93,0.1(0.18 %),"784,800",44.59,0,0,57,57.1,56.6
02/05/2024,56.6,52.84,2.2(4.04 %),"1,580,600",88.98,"80,000",4.32,54.6,56.7,54.5
26/04/2024,54.4,50.78,0(0.00 %),"705,300",38.61,"130,800",7.14,54.4,55.3,54.1
