Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
03/10/2023,70.3,64.08,-2.7(-3.70 %),"608,100",43.33,"70,000",5.4,73.2,73.2,70.3
02/10/2023,73,66.54,0.5(0.69 %),"218,300",15.93,0,0,73.3,73.3,72.6
29/09/2023,72.5,66.08,0.1(0.14 %),"361,200",26.28,"90,000",6.97,73,73.3,72.4
28/09/2023,72.4,65.99,-1.7(-2.29 %),"452,200",33.1,0,0,74.2,74.5,72.4
27/09/2023,74.1,67.54,-1.2(-1.59 %),"509,500",37.94,"90,000",7.22,75.3,75.6,73.9
26/09/2023,75.3,68.64,-0.7(-0.92 %),"414,000",31.3,0,0,76,76.6,75
25/09/2023,76,69.27,-2.6(-3.31 %),"226,500",17.65,0,0,78.7,79.4,76
22/09/2023,78.6,71.64,-1.4(-1.75 %),"463,700",36.21,"90,000",7.48,79,79.4,77.2
21/09/2023,80,72.92,-0.5(-0.62 %),"480,400",38.73,"130,000",10.47,80.6,81.8,80
20/09/2023,80.5,73.38,1.5(1.90 %),"523,000",41.57,"70,000",5.87,79.1,81,79
19/09/2023,79,72.01,-1.8(-2.23 %),"665,800",52.82,0,0,80.7,81.8,78.5
18/09/2023,80.8,73.65,-2.3(-2.77 %),"483,600",39.3,"90,000",7.62,83.1,83.1,80.4
15/09/2023,83.1,75.75,-2.1(-2.46 %),"511,300",42.93,0,0,86,86,83.1
14/09/2023,85.2,77.66,1.8(2.16 %),"1,162,600",100.19,"70,000",5.95,88,88,84.1
13/09/2023,166.8,76.02,-2.1(-1.24 %),"685,100",114.92,"20,000",3.23,169.1,169.8,166.5
12/09/2023,168.9,76.98,1.4(0.84 %),"482,800",81.67,"70,000",11.32,169.9,170.5,167.8
11/09/2023,167.5,76.34,6.9(4.30 %),"844,600",140.25,"20,000",3.2,161.6,169.9,161.6
08/09/2023,160.6,73.19,0.1(0.06 %),"285,700",45.97,"70,000",11.05,160.8,161.8,160
07/09/2023,160.5,73.15,1.5(0.94 %),"235,200",37.71,"20,000",3.12,159.4,161,159.3
06/09/2023,159,72.46,0.2(0.13 %),"239,300",38.07,"98,200",15.69,158.3,160,158.3
