Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
18/08/2022,193.5,85.66,5(2.65 %),"330,000",63.68,"64,200",12.22,188.4,197.9,186.1
17/08/2022,188.5,83.45,0.5(0.27 %),"200,800",37.38,"30,000",5.52,188,188.7,184
16/08/2022,188,83.23,2(1.08 %),"192,800",36.22,"20,000",3.71,187.4,188.5,186.1
15/08/2022,186,82.34,4(2.20 %),"242,900",44.86,"40,000",7.3,182,187,181.1
12/08/2022,182,80.57,0(0.00 %),"109,400",19.9,"30,000",5.38,181.5,182.5,180.6
11/08/2022,182,80.57,0(0.00 %),"198,700",36.23,"20,000",3.75,182.8,184.7,180
10/08/2022,182,80.57,1.8(1.00 %),"135,400",24.32,"20,000",3.64,182,182,178.8
09/08/2022,180.2,79.77,-0.8(-0.44 %),"138,800",25.18,"50,000",9.05,184,184,180.2
08/08/2022,181,80.13,-1.6(-0.88 %),"147,600",26.86,"20,000",3.8,183.4,188,179
05/08/2022,182.6,80.84,-2.4(-1.30 %),"219,700",40.22,"25,000",4.58,182.1,190,181.6
04/08/2022,185,81.9,-4.9(-2.58 %),"292,700",54.98,"50,000",9.25,188,190.3,180
03/08/2022,189.9,84.07,2.1(1.12 %),"240,200",44.88,"116,200",21.65,186,191,184.8
02/08/2022,187.8,83.14,4.8(2.62 %),"230,100",42.84,"32,400",6.08,182,187.9,182
01/08/2022,183,81.01,3(1.67 %),"214,600",39.05,"70,000",12.21,182,184,180.3
29/07/2022,180,79.69,7(4.05 %),"170,300",30.43,"275,000",49.64,175.4,184.5,175.4
28/07/2022,173,76.59,5.3(3.16 %),"233,300",40.38,"250,000",43.11,169.2,175,169.2
27/07/2022,167.7,74.24,0(0.00 %),"116,700",19.42,"70,000",11.59,167.8,167.8,165.8
26/07/2022,167.7,74.24,2.7(1.64 %),"165,100",27.61,0,0,162,168,162
25/07/2022,165,73.05,-1(-0.60 %),"130,900",21.6,"356,000",58.63,166,166,163
22/07/2022,166,73.49,1(0.61 %),"196,400",32.46,"50,000",7.68,164,167.9,161
