Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
10/01/2023,176.1,79.09,-3.5(-1.95 %),"101,200",18.12,"50,600",9.05,179.7,180.2,176.1
09/01/2023,179.6,80.66,-1.1(-0.61 %),"46,900",8.43,0,0,179.5,182,175.8
06/01/2023,180.7,81.16,6.5(3.73 %),"130,100",23.34,"20,000",3.34,177.2,182.6,174.2
05/01/2023,174.2,78.24,2.7(1.57 %),"255,300",45.49,0,0,172,183.5,171.5
04/01/2023,171.5,77.02,2.5(1.48 %),"116,900",20.01,"55,000",9.57,169.2,174,169
03/01/2023,169,75.9,2.1(1.26 %),"121,700",20.72,0,0,171.1,173.5,168.2
30/12/2022,166.9,74.96,-6(-3.47 %),"167,300",28.45,"35,000",6.06,174,175.9,166.9
29/12/2022,172.9,77.65,-3.6(-2.04 %),"103,400",18.04,"55,000",9.8,173.5,175.7,172.9
28/12/2022,176.5,79.27,5(2.92 %),"157,000",27.22,"335,000",60.03,171.8,176.5,171.6
27/12/2022,171.5,77.02,-1.5(-0.87 %),"138,400",24.05,"35,000",6.2,175.3,176.4,171.5
26/12/2022,173,77.7,-2(-1.14 %),"220,800",38.62,0,0,176,176.9,173
23/12/2022,175,78.6,-0.3(-0.17 %),"75,300",13.23,"395,000",67,176.9,177,175
22/12/2022,175.3,78.73,0.3(0.17 %),"123,200",21.73,0,0,175.3,177.9,175.3
21/12/2022,175,78.6,2(1.16 %),"173,000",30.36,0,0,172.5,176.4,172.5
20/12/2022,173,77.7,0.5(0.29 %),"306,400",53.67,0,0,172.9,177,172
19/12/2022,175,77.47,-2.1(-1.19 %),"162,100",28.67,0,0,177.2,178.5,175
16/12/2022,177.1,78.4,-1.9(-1.06 %),"425,900",75.55,"90,000",15.5,179,179,177.1
15/12/2022,179,79.24,0(0.00 %),"139,600",25.04,0,0,179.1,179.8,178.4
14/12/2022,179,79.24,1(0.56 %),"252,200",45.06,"90,000",15.89,179.4,179.7,177.3
13/12/2022,178,78.8,-0.3(-0.17 %),"361,900",64.59,0,0,178.3,179.5,178
