Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
25/06/2024,60.6,56.57,-0.9(-1.46 %),"1,150,200",69.73,"20,000",1.27,61.5,61.8,59.3
24/06/2024,61.5,57.41,0(0.00 %),"950,000",58.73,"607,700",39.3,62.1,62.9,60.7
21/06/2024,61.5,57.41,-0.6(-0.97 %),"960,200",59.71,"20,000",1.16,62.6,62.8,61.5
20/06/2024,62.1,57.97,0.1(0.16 %),"947,800",58.44,"105,000",6.49,62.3,62.8,60.6
19/06/2024,62,57.88,-1.6(-2.52 %),"1,464,400",91.46,"20,000",1.22,63.6,63.9,61.8
18/06/2024,63.6,59.37,0(0.00 %),"739,100",46.98,"105,000",6.74,63.8,64,63.2
17/06/2024,63.6,59.37,0.2(0.32 %),"1,936,900",123.41,"850,000",54.5,63.4,64.4,62.6
14/06/2024,63.4,59.19,-2.2(-3.35 %),"3,852,700",244.5,"105,000",7.05,64.8,65.1,62.6
13/06/2024,65.6,61.24,-1.4(-2.09 %),"1,816,900",119.76,"20,000",1.38,67.3,67.3,65.5
12/06/2024,67,62.55,-0.6(-0.89 %),"1,706,900",114.11,"185,000",12.52,67.6,67.6,66.4
11/06/2024,67.6,63.11,-0.1(-0.15 %),"1,730,800",116.52,"54,400",3.58,67.7,68.2,66.7
10/06/2024,67.7,63.2,-0.2(-0.29 %),"2,027,900",136.46,"85,000",5.68,68.6,68.6,66.9
07/06/2024,67.9,63.39,2.4(3.66 %),"2,577,800",173.96,"20,000",1.31,65.6,69.4,65.6
06/06/2024,65.5,61.15,-0.1(-0.15 %),"2,270,100",151.23,"135,800",8.98,66.5,68.5,65.2
05/06/2024,65.6,61.24,4.2(6.84 %),"2,896,100",186.49,"20,000",1.18,62,65.6,61.8
04/06/2024,61.4,57.32,2(3.37 %),"2,338,200",142.29,"70,800",4.08,59.7,61.7,59.5
03/06/2024,59.4,55.45,1.1(1.89 %),"1,128,600",67.11,"20,000",1.19,59,60.1,58.7
31/05/2024,58.3,54.43,-1(-1.69 %),"1,492,400",87.45,"70,800",4.12,59.3,59.3,58.3
30/05/2024,59.3,55.36,-1.2(-1.98 %),"1,667,200",98.42,"80,000",4.83,59.6,60,58.3
29/05/2024,60.5,56.48,-0.5(-0.82 %),"1,467,500",89.11,"50,800",3.14,61,61.3,60.3
