Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
08/01/2021,198.2,85.16,0.4(0.20 %),"152,900",30.36,0,0,197.8,199.9,197.8
07/01/2021,197.8,84.99,-0.7(-0.35 %),"129,900",25.64,"141,000",27.76,198.3,199,196.1
06/01/2021,198.5,85.29,-0.5(-0.25 %),"164,600",32.47,0,0,197.6,198.6,195
05/01/2021,199,85.51,-0.4(-0.20 %),"123,300",24.58,"38,300",7.63,199.4,199.6,197.8
04/01/2021,199.4,85.68,4.4(2.26 %),"159,700",31.59,"131,000",25.37,198.5,201,195.2
31/12/2020,195,83.79,-5(-2.50 %),"146,100",28.72,0,0,200,200.7,195
30/12/2020,200,85.94,0.1(0.05 %),"97,540",19.5,0,0,200,201.8,198.8
29/12/2020,199.9,85.89,2.8(1.42 %),"80,630",16.07,"82,050",16.43,197.1,202,196.5
28/12/2020,197.1,84.69,-0.9(-0.45 %),"111,170",21.93,0,0,198.2,199.1,196.5
25/12/2020,198,85.08,0(0.00 %),"44,010",8.7,"45,000",9,198.5,198.5,196
24/12/2020,198,85.08,1(0.51 %),"71,760",14.16,"45,000",9.17,198,199.5,195
23/12/2020,197,84.65,-2.5(-1.25 %),"94,860",18.89,0,0,199.5,200,197
22/12/2020,199.5,85.72,-0.5(-0.25 %),"81,000",16.07,"45,000",9,199.5,199.7,197.8
21/12/2020,200,85.94,-1.8(-0.89 %),"47,370",9.48,"20,000",4,201.8,201.9,199.1
18/12/2020,201.8,86.71,3.8(1.92 %),"105,530",20.93,"25,000",5.23,198,202,196.5
17/12/2020,198,85.08,-1.1(-0.55 %),"206,620",40.52,0,0,200,202,185.2
16/12/2020,199.1,85.55,0.1(0.05 %),"29,800",5.97,"20,000",4.01,199,202.9,199
15/12/2020,199,85.51,-5(-2.45 %),"116,620",23.44,"50,000",10.01,204,204.5,198.6
14/12/2020,204,87.65,-0.7(-0.34 %),"53,970",11.01,"75,000",14.97,204.7,204.7,203
11/12/2020,204.7,87.96,6.6(3.33 %),"48,840",9.86,0,0,198.1,204.7,198.1
