Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
19/06/2024,33.6(-1.03 %),"-4,100",-0.13,"37,200",1.25,"41,300",1.39,"499,561,671",0.51%
18/06/2024,33.95(1.80 %),"232,500",7.91,"262,700",8.94,"30,200",1.03,"499,520,873",0.51%
17/06/2024,33.35(1.06 %),"347,600",11.62,"429,600",14.35,"82,000",2.74,"499,643,925",0.51%
14/06/2024,33(-6.65 %),"-103,100",-3.67,"36,600",1.23,"139,700",4.9,"499,604,125",0.51%
13/06/2024,35.35(-1.12 %),"-195,000",-6.93,"274,400",9.73,"469,400",16.66,"499,439,325",0.51%
12/06/2024,35.75(0.42 %),"-128,200",-4.53,"73,200",2.59,"201,400",7.13,"499,295,735",0.52%
11/06/2024,35.6(-1.66 %),"-409,710",-14.6,"8,290",0.3,"418,000",14.9,"500,144,647",0.5%
10/06/2024,36.2(3.43 %),"853,182",30.82,"889,482",32.12,"36,300",1.31,"499,260,825",0.52%
07/06/2024,35(0.57 %),"9,600",0.33,"84,900",2.97,"75,300",2.64,"500,114,007",0.5%
06/06/2024,34.8(-1.00 %),"9,500",0.34,"56,600",1.99,"47,100",1.66,"500,144,647",0.5%
05/06/2024,35.15(0.14 %),"-32,700",-1.18,"27,500",0.98,"60,200",2.15,"500,158,247",0.5%
04/06/2024,35.1(0.29 %),"-83,700",-2.94,"27,300",0.97,"111,000",3.91,"500,125,547",0.5%
03/06/2024,35(-0.43 %),"-41,100",-1.45,"43,800",1.55,"84,900",3,"500,041,847",0.5%
31/05/2024,35.15(-2.36 %),"10,100",0.36,"20,200",0.72,"10,100",0.36,"500,041,856",0.5%
30/05/2024,36(3.15 %),"620,400",21.47,"672,400",23.31,"52,000",1.84,"499,132,032",0.52%
29/05/2024,34.9(-1.97 %),"-717,800",-26,"212,200",7.64,"930,000",33.64,"499,659,232",0.51%
28/05/2024,35.6(0.99 %),"-88,000",-3.11,"57,200",2.01,"145,200",5.13,"499,844,640",0.5%
27/05/2024,35.25(2.92 %),800,-0.01,"34,400",1.17,"33,600",1.18,"499,878,080",0.5%
24/05/2024,34.25(2.54 %),"562,100",18.94,"583,300",19.66,"21,200",0.72,"498,425,359",0.54%
23/05/2024,33.4(1.83 %),"454,500",15,"471,300",15.55,"16,800",0.55,"500,401,600",0.49%
