Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/05/2024,32.8(-1.65 %),"-21,200",-0.72,"22,300",0.73,"43,500",1.46,"500,845,376",0.48%
21/05/2024,33.35(-0.74 %),"-25,700",-0.85,"1,800",0.06,"27,500",0.91,"500,702,048",0.48%
20/05/2024,33.6(0.75 %),"-144,700",-4.95,"33,000",1.11,"177,700",6.07,"500,316,384",0.49%
17/05/2024,33.35(2.46 %),"-361,300",-12.07,"32,100",1.07,"393,400",13.14,"500,249,400",0.49%
16/05/2024,32.55(-0.61 %),"-84,000",-2.76,"16,000",0.52,"100,000",3.28,"498,973,059",0.53%
15/05/2024,32.75(0.77 %),"488,300",15.93,"538,800",17.57,"50,500",1.65,"498,889,059",0.53%
14/05/2024,32.5(1.56 %),"75,600",2.48,"133,400",4.35,"57,800",1.88,"499,377,359",0.52%
13/05/2024,32(1.11 %),"-483,800",-15.39,"20,300",0.65,"504,100",16.04,"500,311,400",0.49%
10/05/2024,31.65(-0.31 %),"153,800",4.85,"199,700",6.3,"45,900",1.45,"499,364,300",0.52%
09/05/2024,31.75(0.16 %),"-857,700",-27.62,"109,700",3.51,"967,400",31.12,"499,069,100",0.52%
08/05/2024,31.7(0.79 %),"-158,500",-5.11,"351,400",11.02,"509,900",16.13,"498,853,280",0.53%
07/05/2024,31.45(0.80 %),"309,100",9.73,"649,500",20.4,"340,400",10.67,"498,984,832",0.53%
06/05/2024,31.2(6.12 %),"879,000",27.2,"1,098,800",33.96,"219,800",6.76,"498,795,040",0.53%
03/05/2024,29.4(-2.00 %),"-822,500",-24.53,"16,800",0.5,"839,300",25.04,"499,138,240",0.52%
02/05/2024,30(0.00 %),"-541,400",-16.06,"214,200",6.4,"755,600",22.47,"498,692,256",0.53%
26/04/2024,30(2.04 %),"-263,000",-7.97,"199,800",5.93,"462,800",13.9,"498,472,352",0.54%
25/04/2024,29.4(-0.34 %),"-227,300",-6.78,"206,800",6.08,"434,100",12.86,"499,659,661",0.51%
24/04/2024,29.5(6.88 %),"576,100",16.68,"767,500",22.29,"191,400",5.61,"499,432,361",0.51%
23/04/2024,27.6(-3.83 %),"-93,700",-2.82,"233,000",6.45,"326,700",9.28,"498,879,552",0.53%
22/04/2024,28.7(2.14 %),"-73,100",-2.1,"175,200",5.02,"248,300",7.12,"498,795,168",0.53%
