Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
19/04/2024,28.1(-1.92 %),"983,100",27.84,"1,301,300",37,"318,200",9.15,"499,841,661",0.5%
17/04/2024,28.65(-5.60 %),"-661,300",-19.84,"257,100",7.56,"918,400",27.4,"500,824,761",0.48%
16/04/2024,30.35(1.85 %),"386,400",11.49,"859,600",25.67,"473,200",14.17,"499,777,061",0.51%
15/04/2024,29.8(-6.88 %),"71,500",1.75,"515,300",16.25,"443,800",14.5,"500,163,461",0.5%
12/04/2024,32(0.31 %),"-587,800",-18.79,"56,700",1.81,"644,500",20.6,"499,236,928",0.52%
11/04/2024,31.9(0.79 %),"154,500",4.83,"324,000",10.25,"169,500",5.42,"498,880,300",0.53%
10/04/2024,31.65(-2.01 %),"-407,700",-13.04,"5,600",0.18,"413,300",13.21,"499,801,661",0.5%
09/04/2024,32.3(1.89 %),"-199,300",-6.36,"23,100",0.74,"222,400",7.1,"499,393,961",0.52%
08/04/2024,31.7(0.63 %),"13,700",0.35,"428,800",13.66,"415,100",13.3,"499,194,661",0.52%
05/04/2024,31.5(-4.83 %),"-629,400",-20.5,"76,900",2.48,"706,300",22.99,"498,095,100",0.55%
04/04/2024,33.1(-3.36 %),"-35,600",-1.27,"187,300",6.3,"222,900",7.57,"498,578,961",0.54%
03/04/2024,34.25(-2.84 %),"441,200",15.35,"557,000",19.39,"115,800",4.04,"498,174,720",0.55%
02/04/2024,35.25(6.98 %),"1,951,500",65.93,"2,022,800",68.38,"71,300",2.44,"498,984,561",0.53%
01/04/2024,32.95(-0.60 %),"384,500",12.68,"474,000",15.64,"89,500",2.96,"500,526,848",0.49%
29/03/2024,33.15(0.30 %),"248,100",8.27,"392,300",13.1,"144,200",4.83,"500,936,064",0.48%
28/03/2024,33.05(-1.05 %),"303,600",10.04,"368,400",12.2,"64,800",2.16,"501,214,272",0.47%
27/03/2024,33.4(-1.47 %),"89,200",2.95,"203,300",6.78,"114,100",3.82,"501,538,656",0.46%
26/03/2024,33.9(6.27 %),"724,600",23.9,"771,600",25.45,"47,000",1.55,"502,457,611",0.44%
25/03/2024,31.9(-4.06 %),"-58,600",-1.81,"200,000",6.56,"258,600",8.37,"501,949,760",0.45%
22/03/2024,33.25(0.00 %),"791,800",26.29,"1,104,000",36.57,"312,200",10.28,"502,428,511",0.44%
