Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
27/09/2021,35.6(-3.78 %),"-27,400",-1.01,"105,300",3.83,"132,700",4.84,"494,867,700",0.63%
24/09/2021,37(-0.54 %),"52,500",1.96,"103,400",3.87,"50,900",1.9,"494,840,300",0.63%
23/09/2021,37.2(0.54 %),"-75,300",-2.83,"13,000",0.5,"88,300",3.32,"494,892,800",0.63%
22/09/2021,37(1.65 %),"-64,900",-2.37,"7,600",0.28,"72,500",2.65,"494,817,500",0.63%
21/09/2021,36.4(-2.67 %),"-154,400",-5.63,"21,600",0.78,"176,000",6.41,"494,752,600",0.63%
20/09/2021,37.4(-2.98 %),"-27,200",-1.04,"12,900",0.5,"40,100",1.53,"494,598,200",0.64%
17/09/2021,38.55(0.39 %),"42,700",1.65,"45,900",1.78,"3,200",0.12,"494,571,000",0.64%
16/09/2021,38.4(-0.26 %),"3,300",0.13,"6,200",0.24,"2,900",0.11,"494,613,700",0.63%
15/09/2021,38.5(1.32 %),"21,000",0.8,"21,000",0.8,0,0,"494,617,000",0.63%
14/09/2021,38(0.80 %),"-147,700",-5.56,"3,600",0.14,"151,300",5.7,"494,638,000",0.63%
13/09/2021,37.7(-4.07 %),"-309,400",-11.81,"2,000",0.08,"311,400",11.89,"494,490,300",0.64%
10/09/2021,39.3(-1.63 %),"-509,200",-20.11,"65,400",2.59,"574,600",22.7,"494,180,900",0.65%
09/09/2021,39.95(2.44 %),"-733,800",-28.67,"13,400",0.53,"747,200",29.2,"493,671,700",0.66%
08/09/2021,39(0.39 %),"-144,000",-5.69,"104,400",4.09,"248,400",9.78,"492,937,900",0.68%
07/09/2021,38.85(-1.15 %),"16,800",0.67,"71,200",2.78,"54,400",2.11,"492,793,900",0.68%
06/09/2021,39.3(-2.00 %),"-190,100",-7.67,"13,400",0.54,"203,500",8.21,"492,810,700",0.68%
01/09/2021,40.1(3.48 %),"1,921,600",76.02,"2,135,100",84.62,"213,500",8.59,"492,620,600",0.68%
31/08/2021,38.75(3.06 %),"220,700",8.65,"298,300",11.64,"77,600",2.99,"494,401,850",0.64%
30/08/2021,37.6(0.53 %),"-38,700",-1.47,"355,940",13.33,"394,640",14.8,"494,622,550",0.63%
27/08/2021,37.4(5.35 %),"147,300",5.33,"165,600",5.98,"18,300",0.65,"494,583,850",0.64%
