stock_code,time,,TÀI SẢN,A. TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II.  Đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh (*),3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi (*),8. Tài sản thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho (*),V. Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu của nhà nước,4. Giao dịch mua bán lại trái phiếu chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở các đơn vị trực thuộc,4.  Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi (*),II. Tài sản cố định,1. Tài sản cố định hữu hình,- Nguyên giá,- Giá trị hao mòn lũy kế (*),2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,2. Đầu tư vào công ty liên kết. liên doanh,3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn (*),5. Đầu tư nắm giữ đến ngày đáo hạn,6. Đầu tư dài hạn khác,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,VII. Lợi thế thương mại (áp dụng trước năm 2015),TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,A. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp Nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,"12. Quỹ khen thưởng, phúc lợi",13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi (Nợ),11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,14. Dự phòng trợ cấp mất việc làm,B. VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ (*),6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối,- LNST chưa phân phối lũy kế đến cuối kỳ trước,- LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,14. Quỹ dự phòng tài chính,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN
HPG,Q12017,,,21530.0,2380.0,654.0,1726.0,5674.0,,,5674.0,2499.0,1390.0,1047.0,,,,101.0,-41.0,1.0,10510.0,10654.0,-144.0,467.0,52.0,389.0,26.0,,,15415.0,23.0,,,,,3.0,21.0,,12458.0,12274.0,246.0,-46.0,,184.0,200.0,1752.0,277.0,1475.0,49.0,,3.0,16.0,,30.0,,934.0,728.0,136.0,,,70.0,,36946.0,,15542.0,14470.0,2908.0,974.0,421.0,191.0,137.0,,,29.0,118.0,9013.0,10.0,671.0,,,1072.0,,,319.0,,,,121.0,612.0,,,1.0,19.0,,,21403.0,21403.0,8429.0,8429.0,,674.0,,,-1.0,,,1156.0,,,11041.0,9106.0,1934.0,,105.0,,,,,,36946.0
HPG,Q12018,,,32951.0,6663.0,847.0,5816.0,7097.0,,,7097.0,7179.0,1983.0,4856.0,,,,373.0,-35.0,2.0,11333.0,11473.0,-140.0,679.0,136.0,525.0,17.0,,,21487.0,22.0,,,,,,22.0,,13075.0,12880.0,246.0,-58.0,,196.0,188.0,6780.0,780.0,5999.0,31.0,,,16.0,,15.0,,1390.0,1096.0,186.0,,,109.0,,54437.0,,20009.0,17459.0,3420.0,705.0,450.0,237.0,247.0,,,20.0,1368.0,10291.0,7.0,713.0,,,2550.0,,,412.0,,,,42.0,2077.0,,,0.0,19.0,,,34428.0,34428.0,15171.0,15171.0,,3202.0,,,-2.0,,,919.0,,,15017.0,12806.0,2211.0,,121.0,,,,,,54437.0
HPG,Q12019,,,28056.0,6111.0,1631.0,4480.0,3220.0,,,3220.0,4989.0,2519.0,1621.0,,,,875.0,-36.0,9.0,12658.0,12706.0,-47.0,1078.0,119.0,942.0,17.0,,,56891.0,23.0,,,,,,23.0,,14138.0,13923.0,247.0,-70.0,,215.0,177.0,40759.0,196.0,40563.0,59.0,,,1.0,,58.0,,1735.0,1419.0,234.0,,,81.0,,84947.0,,42736.0,21873.0,7628.0,359.0,480.0,168.0,346.0,,,29.0,244.0,11803.0,6.0,810.0,,,20863.0,1647.0,,469.0,,,,49.0,18678.0,,,,20.0,,,42211.0,42211.0,21239.0,21239.0,,3212.0,,,,,0.0,919.0,,,16707.0,14907.0,1801.0,,134.0,,,,,,84947.0
HPG,Q12020,,,34134.0,6158.0,2649.0,3509.0,1617.0,,,1617.0,5013.0,3925.0,936.0,,,,188.0,-38.0,1.0,19554.0,19644.0,-90.0,1792.0,127.0,1641.0,24.0,,,72975.0,40.0,,,,,4.0,36.0,,46006.0,45741.0,672.0,-95.0,,265.0,577.0,24345.0,534.0,23812.0,36.0,,-3.0,1.0,,38.0,,1971.0,1608.0,308.0,,,54.0,,107109.0,,57046.0,29619.0,6136.0,409.0,432.0,159.0,522.0,,,33.0,243.0,21100.0,3.0,583.0,,,27426.0,6652.0,,429.0,,,19.0,59.0,20244.0,,,1.0,21.0,,,50063.0,50063.0,27611.0,27611.0,,3212.0,,,,,1.0,924.0,,,18134.0,15848.0,2285.0,,183.0,,,,,,107109.0
HPG,Q12021,,,63943.0,14019.0,3909.0,10109.0,10807.0,,,10807.0,8685.0,5709.0,1788.0,,,,1224.0,-38.0,1.0,27751.0,27849.0,-99.0,2683.0,166.0,2506.0,10.0,,,75039.0,375.0,,,,,155.0,220.0,,67592.0,67401.0,697.0,-126.0,,192.0,572.0,4336.0,944.0,3392.0,161.0,,-9.0,1.0,,170.0,,2003.0,1630.0,331.0,,,42.0,,138982.0,,72761.0,51504.0,10002.0,1154.0,922.0,213.0,718.0,,,61.0,347.0,37292.0,5.0,789.0,,,21257.0,2638.0,,226.0,,,16.0,69.0,18268.0,,,,39.0,,,66222.0,66222.0,33133.0,33133.0,,3212.0,,,,,9.0,929.0,,,28761.0,21784.0,6978.0,,178.0,,,,,,138982.0
HPG,Q12022,,,100440.0,19060.0,4212.0,14848.0,27249.0,,,27249.0,12128.0,5577.0,5491.0,,,77.0,1021.0,-39.0,2.0,40036.0,40223.0,-187.0,1966.0,286.0,1664.0,16.0,,,85407.0,811.0,,,,,117.0,694.0,,70214.0,69669.0,699.0,-159.0,,546.0,540.0,9424.0,1399.0,8025.0,521.0,,5.0,1.0,,515.0,,3897.0,3480.0,381.0,,,36.0,,185847.0,,86889.0,72448.0,20457.0,992.0,740.0,699.0,955.0,,,75.0,992.0,46261.0,4.0,1273.0,,,14442.0,,,395.0,,,9.0,64.0,13922.0,,,,52.0,,,98958.0,98958.0,44729.0,44729.0,,3212.0,,,,,12.0,878.0,,,49982.0,41765.0,8217.0,,145.0,,,,,,185847.0
HPG,Q12023,,,85412.0,7868.0,2278.0,5591.0,27421.0,,,27421.0,13830.0,3877.0,7615.0,,,202.0,2176.0,-41.0,1.0,34307.0,34595.0,-288.0,1986.0,318.0,1648.0,19.0,,,89996.0,899.0,,,,,102.0,797.0,,69945.0,69326.0,860.0,-239.0,,620.0,620.0,14405.0,32.0,14373.0,1.0,,,1.0,,,,4126.0,3812.0,229.0,,,85.0,,175409.0,,78971.0,67899.0,14063.0,309.0,305.0,205.0,512.0,,,64.0,433.0,50354.0,5.0,1649.0,,,11072.0,,,608.0,,,4.0,60.0,10305.0,,,30.0,65.0,,,96438.0,96438.0,58148.0,58148.0,,3212.0,,,,,-27.0,826.0,,,34189.0,33791.0,397.0,,91.0,,,,,,175409.0
HPG,Q12024,,,94032.0,12429.0,6476.0,5953.0,22271.0,,,22271.0,12105.0,6913.0,3486.0,,,239.0,1514.0,-47.0,0.0,42714.0,42846.0,-132.0,4513.0,425.0,4075.0,13.0,,,107908.0,1314.0,,440.0,,,95.0,778.0,,71016.0,70813.0,860.0,-275.0,,203.0,585.0,30175.0,62.0,30113.0,,,,,,,,4818.0,4558.0,186.0,,,73.0,,201940.0,,96316.0,79314.0,14701.0,341.0,487.0,322.0,684.0,,,46.0,193.0,61438.0,7.0,1094.0,,,17001.0,,,818.0,,,0.0,14.0,16080.0,,,30.0,59.0,,,105625.0,105625.0,58148.0,58148.0,,3212.0,,,,,,818.0,,,43343.0,40472.0,2871.0,,104.0,,,,,,201940.0
HPG,Q22007,,,2265.0,121.0,121.0,0.0,100.0,100.0,0.0,,654.0,504.0,111.0,0.0,0.0,,41.0,-2.0,,1318.0,1318.0,0.0,71.0,12.0,22.0,0.0,0.0,37.0,1368.0,0.0,0.0,,0.0,0.0,,0.0,0.0,885.0,806.0,9.0,-1.0,37.0,29.0,8.0,,,14.0,450.0,0.0,150.0,,0.0,,300.0,25.0,17.0,8.0,,0.0,,0.0,3633.0,,947.0,867.0,246.0,71.0,58.0,7.0,100.0,0.0,0.0,,310.0,74.0,0.0,1.0,,0.0,80.0,0.0,,,,0.0,0.0,1.0,65.0,,,0.0,0.0,0.0,13.0,2681.0,2681.0,1297.0,,,1129.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,,,0.0,,2.0,0.0,0.0,0.0,5.0,3633.0
HPG,Q22008,,,4326.0,187.0,95.0,92.0,301.0,301.0,0.0,,1403.0,919.0,395.0,0.0,0.0,,96.0,-7.0,,2328.0,2329.0,-1.0,107.0,12.0,56.0,0.0,0.0,39.0,1836.0,262.0,0.0,,0.0,0.0,,262.0,0.0,984.0,879.0,9.0,-3.0,13.0,41.0,6.0,,,51.0,546.0,0.0,346.0,,0.0,,200.0,38.0,21.0,16.0,,0.0,,0.0,6162.0,,1556.0,1291.0,150.0,68.0,99.0,12.0,16.0,0.0,0.0,,27.0,913.0,0.0,5.0,,0.0,265.0,0.0,,,,0.0,0.0,202.0,46.0,,,0.0,0.0,0.0,16.0,4515.0,4515.0,1403.0,,,1761.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1304.0,,,0.0,,34.0,0.0,0.0,0.0,92.0,6162.0
