stock_code,time,,A. TÀI SẢN,"I. Tiền mặt, vàng bạc, đá quý",II. Tiền gửi tại NHNN,"III. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác","1. Tiền, vàng gửi tại các TCTD khác",2. Cho vay các TCTD khác,3. Dự phòng rủi ro cho vay các TCTD khác,IV. Chứng khoán kinh doanh,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,V. Các công cụ tài chính phái sinh và các tài sản tài chính khác,VI. Cho vay khách hàng,1. Cho vay và cho thuê tài chính khách hàng,2. Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,VII. Hoạt động mua nợ,1. Mua nợ,2. Dự phòng rủi ro hoạt động mua nợ,VII. Chứng khoán đầu tư,1. Chứng khoán đầu tư sẵn sàng để bán,2. Chứng khoán đầu tư giữ đến ngày đáo hạn,3. Dự phòng giảm giá chứng khoán đầu tư,"VIII. Góp vốn, đầu tư dài hạn",1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên doanh, liên kết",3. Đầu tư dài hạn khác,4. Dự phòng giảm giá đầu tư dài hạn,IX. Tài sản cố định,1. Tài sản cố định hữu hình,a. Nguyên giá TSCĐ,b. Hao mòn TSCĐ,2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,X. Bất động sản đầu tư,a. Nguyên giá BĐSĐT,b. Hao mòn BĐSĐT,"XI. Tài sản ""Có"" khác",1. Các khoản phải thu,"2. Các khoản lãi, phí phải thu",3. Tài sản thuế TNDN hoãn lại,4. Tài sản Có khác,- Trong đó: Lợi thế thương mại,5. Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác,TỔNG CỘNG TÀI SẢN,B. NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,I. Các khoản nợ Chính phủ và NHNN,II. Tiền gửi và vay các TCTD khác,1. Tiền gửi của các TCTD khác,2. Vay các TCTD khác,III. Tiền gửi của khách hàng,IV. Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,"V. Vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",VI. Phát hành giấy tờ có giá,VII. Các khoản nợ khác,"1. Các khoản lãi, phí phải trả",2. Thuế TNDN hoãn lại phải trả,3. Các khoản phải trả và công nợ khác,4. Dự phòng rủi ro khác (Dự phòng cho công nợ tiềm ẩn và cam kết ngoại bảng),TỔNG NỢ PHẢI TRẢ,VIII. Vốn và các quỹ,1. Vốn của TCTD,a. Vốn điều lệ,b. Vốn đầu tư XDCB,c. Thặng dư vốn cổ phần,d. Cổ phiếu quỹ,e. Cổ phiếu ưu đãi,g. Vốn khác,2. Quỹ của TCTD,3. Chênh lệch tỷ giá hối đoái,4. Chênh lệch đánh giá lại tài sản,5. Lợi nhuận chưa phân phối/Lỗ lũy kế,6. Lợi ích cổ đông không kiểm soát,IX. Lợi ích của cổ đông thiểu số,TỔNG NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU
SSB,Q22018,,,803.0,1554.0,16756.0,13281.0,3474.0,,5747.0,5747.0,,4.0,75222.0,75875.0,-653.0,32.0,42.0,-10.0,21108.0,17833.0,4508.0,-1234.0,179.0,,72.0,107.0,,784.0,232.0,660.0,-109.0,,552.0,248.0,253.0,-6.0,7047.0,1763.0,3500.0,,1793.0,,-9.0,129484.0,,296.0,24362.0,13991.0,10371.0,88634.0,,,7228.0,2625.0,2501.0,,123.0,,123145.0,6339.0,5466.0,5466.0,,,,,,219.0,-84.0,,738.0,,,129484.0
SSB,Q22019,,,1022.0,1934.0,17557.0,16827.0,731.0,,2666.0,2718.0,-52.0,89.0,87297.0,88211.0,-914.0,31.0,42.0,-11.0,30325.0,27931.0,3633.0,-1238.0,131.0,,,189.0,-58.0,776.0,211.0,693.0,-128.0,,564.0,242.0,248.0,-6.0,7017.0,1272.0,3310.0,,2452.0,659.0,-16.0,149087.0,,255.0,35156.0,21482.0,13674.0,89781.0,,1.0,12357.0,2896.0,2632.0,,264.0,,140446.0,8641.0,7688.0,7688.0,,,,,,195.0,-21.0,,780.0,,,149087.0
SSB,Q22020,,,1090.0,2009.0,25603.0,25498.0,104.0,,3430.0,3473.0,-43.0,232.0,96998.0,98004.0,-1005.0,,,,23829.0,23543.0,319.0,-33.0,114.0,,,141.0,-27.0,792.0,199.0,744.0,-151.0,,594.0,241.0,248.0,-7.0,7202.0,1289.0,3515.0,,2431.0,587.0,-33.0,161540.0,,225.0,36085.0,29001.0,7084.0,100234.0,,1.0,9794.0,3779.0,3045.0,,734.0,,150116.0,11424.0,9369.0,9369.0,,,,,,232.0,3.0,,1820.0,,,161540.0
SSB,Q22021,,,1095.0,2845.0,33098.0,32244.0,854.0,0.0,9149.0,9204.0,-55.0,0.0,110167.0,111578.0,-1411.0,0.0,0.0,0.0,22243.0,21937.0,369.0,-64.0,97.0,0.0,0.0,127.0,-30.0,867.0,276.0,767.0,-176.0,0.0,591.0,66.0,70.0,-5.0,7308.0,1751.0,2680.0,0.0,2919.0,516.0,-41.0,186934.0,,190.0,52063.0,39566.0,12497.0,107984.0,28.0,1.0,8180.0,3610.0,3006.0,0.0,603.0,0.0,172055.0,14879.0,12087.0,12087.0,0.0,0.0,0.0,0.0,0.0,456.0,-10.0,0.0,2346.0,0.0,0.0,186934.0
SSB,Q22022,,,1033.0,3833.0,52344.0,47905.0,4438.0,,13408.0,13408.0,0.0,177.0,144535.0,146784.0,-2249.0,,,,5844.0,5153.0,705.0,-14.0,85.0,,,87.0,-1.0,935.0,309.0,805.0,-179.0,,626.0,59.0,64.0,-6.0,7471.0,2202.0,2656.0,,2654.0,445.0,-40.0,229723.0,,2156.0,63121.0,47365.0,15756.0,116729.0,,1.0,19822.0,4337.0,3505.0,,832.0,,206166.0,23557.0,20716.0,19809.0,,907.0,,,,569.0,18.0,,2254.0,,,229723.0
SSB,Q22023,,,921.0,5277.0,44260.0,41005.0,3255.0,,4946.0,4946.0,,77.0,159126.0,161889.0,-2763.0,,,,15380.0,15065.0,350.0,-35.0,62.0,,,62.0,-1.0,1174.0,491.0,899.0,-216.0,,683.0,61.0,68.0,-7.0,13922.0,7425.0,3473.0,,3064.0,374.0,-40.0,245206.0,,2126.0,65790.0,45395.0,20394.0,123233.0,,1.0,21555.0,4779.0,4121.0,,658.0,,217484.0,27722.0,21607.0,20403.0,,1204.0,,,,1156.0,-1.0,,4960.0,,,245206.0
SSB,Q22024,,,890.0,5290.0,54967.0,50450.0,4518.0,,4250.0,4250.0,,,183237.0,185959.0,-2722.0,,,,16992.0,9992.0,7350.0,-350.0,62.0,,,62.0,0.0,1221.0,509.0,973.0,-261.0,,712.0,55.0,63.0,-8.0,13692.0,7762.0,3324.0,,2635.0,303.0,-30.0,280658.0,,2087.0,80856.0,52002.0,28854.0,149453.0,31.0,1.0,11473.0,3987.0,2972.0,,1015.0,,247889.0,32769.0,25063.0,24957.0,,106.0,,,,1715.0,-1.0,,5991.0,,,280658.0
SSB,Q32016,,,600.0,2437.0,11008.0,7773.0,3235.0,,,,,,54722.0,55200.0,-478.0,51.0,64.0,-13.0,18746.0,14148.0,5205.0,-608.0,183.0,,,183.0,,346.0,249.0,177.0,-80.0,,97.0,289.0,293.0,-3.0,6081.0,1782.0,1904.0,,2401.0,,-5.0,94463.0,,331.0,13651.0,9737.0,3914.0,70213.0,24.0,0.0,2900.0,1510.0,1283.0,,227.0,,88629.0,5834.0,5466.0,5466.0,0.0,,,,0.0,156.0,-27.0,,239.0,,,94463.0
SSB,Q32017,,,823.0,2607.0,9919.0,8291.0,1628.0,,4181.0,4181.0,,3.0,64951.0,65541.0,-590.0,42.0,64.0,-22.0,20871.0,17024.0,4883.0,-1036.0,179.0,,72.0,107.0,,395.0,233.0,256.0,-94.0,,161.0,251.0,256.0,-5.0,7568.0,1570.0,3432.0,,2575.0,,-9.0,111791.0,,323.0,26144.0,13978.0,12166.0,74416.0,,0.0,2900.0,1986.0,1796.0,,190.0,,105769.0,6022.0,5466.0,5466.0,0.0,,,,0.0,174.0,-78.0,,461.0,,,111791.0
SSB,Q32018,,,810.0,1783.0,14791.0,12969.0,1822.0,,5482.0,5550.0,-68.0,,76770.0,77503.0,-733.0,32.0,42.0,-10.0,18366.0,15042.0,4696.0,-1372.0,210.0,,72.0,193.0,-54.0,779.0,227.0,667.0,-114.0,,552.0,247.0,253.0,-6.0,7101.0,1295.0,3327.0,,2490.0,699.0,-11.0,126372.0,,284.0,16311.0,11616.0,4695.0,91989.0,117.0,1.0,8137.0,3027.0,2830.0,,197.0,,119866.0,6506.0,5466.0,5466.0,,,,,,219.0,-53.0,,873.0,,,126372.0
SSB,Q32019,,,972.0,2538.0,17104.0,16745.0,359.0,,3220.0,3238.0,-18.0,179.0,92460.0,93318.0,-858.0,31.0,31.0,,26885.0,24802.0,3164.0,-1081.0,1867.0,1760.0,,107.0,,773.0,211.0,695.0,-132.0,,563.0,,,,6950.0,1176.0,4194.0,,1592.0,,-12.0,152980.0,,246.0,33145.0,20614.0,12532.0,90760.0,,,15335.0,3103.0,2845.0,,259.0,,142590.0,10390.0,9369.0,9369.0,,,,,,63.0,-28.0,,986.0,,,152980.0
SSB,Q32020,,,1008.0,4475.0,25985.0,25985.0,,,3930.0,3961.0,-31.0,214.0,96736.0,97871.0,-1135.0,,,,26660.0,26379.0,319.0,-38.0,105.0,,,132.0,-27.0,783.0,209.0,731.0,-157.0,,574.0,241.0,249.0,-8.0,7290.0,1368.0,3603.0,,2354.0,570.0,-35.0,167426.0,,215.0,40288.0,31388.0,8900.0,102547.0,,1.0,8916.0,3660.0,3041.0,,619.0,,155628.0,11799.0,10681.0,10681.0,,,,,,232.0,8.0,,878.0,,,167426.0
SSB,Q32021,,,926.0,2068.0,31941.0,30100.0,1841.0,,13884.0,13933.0,-49.0,272.0,111191.0,112581.0,-1389.0,,,,27335.0,26701.0,677.0,-43.0,86.0,,,117.0,-30.0,858.0,268.0,773.0,-183.0,,590.0,66.0,71.0,-5.0,9003.0,2531.0,3668.0,,2845.0,498.0,-41.0,197629.0,,1278.0,57778.0,41139.0,16639.0,110441.0,,1.0,8329.0,3767.0,2868.0,,900.0,,181595.0,16035.0,13556.0,13425.0,,131.0,,,,456.0,3.0,,2020.0,,,197629.0
