stock_code,time,,TÀI SẢN,A. TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II.  Đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh (*),3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi (*),8. Tài sản thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho (*),V. Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu của nhà nước,4. Giao dịch mua bán lại trái phiếu chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở các đơn vị trực thuộc,4.  Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi (*),II. Tài sản cố định,1. Tài sản cố định hữu hình,- Nguyên giá,- Giá trị hao mòn lũy kế (*),2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,2. Đầu tư vào công ty liên kết. liên doanh,3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn (*),5. Đầu tư nắm giữ đến ngày đáo hạn,6. Đầu tư dài hạn khác,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,VII. Lợi thế thương mại (áp dụng trước năm 2015),TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,A. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp Nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,"12. Quỹ khen thưởng, phúc lợi",13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi (Nợ),11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,14. Dự phòng trợ cấp mất việc làm,B. VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ (*),6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối,- LNST chưa phân phối lũy kế đến cuối kỳ trước,- LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,14. Quỹ dự phòng tài chính,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN
MWG,Q32018,,,20874.0,5070.0,2584.0,2485.0,660.0,,,660.0,1505.0,418.0,86.0,,,,1001.0,,,13305.0,13668.0,-363.0,334.0,254.0,79.0,1.0,,,4672.0,310.0,,,,,,310.0,,3331.0,3300.0,,,,31.0,,155.0,,155.0,59.0,,59.0,,,,,818.0,103.0,143.0,,,572.0,,25546.0,,17384.0,16087.0,5198.0,27.0,385.0,155.0,1903.0,,,,982.0,7380.0,53.0,5.0,,,1297.0,,,,,,,0.0,1296.0,,,,,,,8163.0,8163.0,3232.0,3232.0,,551.0,,1.0,-1.0,,0.0,,,,4374.0,2214.0,2159.0,,5.0,,,,,,25546.0
MWG,Q32019,,,26687.0,3697.0,2672.0,1025.0,4275.0,,,4275.0,1247.0,213.0,193.0,,,,841.0,,,16990.0,17387.0,-397.0,477.0,379.0,84.0,14.0,,,5667.0,352.0,,,,,,352.0,,4478.0,4449.0,,,,29.0,,32.0,,32.0,58.0,,58.0,,,,,746.0,83.0,156.0,,,506.0,,32353.0,,21064.0,19943.0,6859.0,57.0,460.0,260.0,2219.0,,,1.0,1107.0,8913.0,66.0,0.0,,,1121.0,,,,,,,,1121.0,,,,,,,11290.0,11290.0,4435.0,4435.0,,555.0,,1.0,-5.0,,0.0,,,,6295.0,3320.0,2975.0,,8.0,,,,,,32353.0
MWG,Q32020,,,32884.0,2591.0,2531.0,59.0,10598.0,,,10598.0,1466.0,163.0,416.0,,,20.0,867.0,,,17515.0,18013.0,-498.0,714.0,473.0,235.0,7.0,,,7843.0,411.0,,,,,,411.0,,6503.0,6475.0,,,,28.0,,122.0,,122.0,53.0,,53.0,,,,,754.0,86.0,223.0,,,445.0,,40728.0,,25507.0,24382.0,6975.0,71.0,836.0,485.0,3041.0,,,0.0,1026.0,11881.0,67.0,0.0,,,1126.0,,,,,,,,1126.0,,,,,,,15220.0,15220.0,4532.0,4532.0,,558.0,,,-5.0,,1.0,,,,10127.0,7150.0,2977.0,,8.0,,,,,,40728.0
MWG,Q32021,,,35015.0,3215.0,1839.0,1376.0,6814.0,,,6814.0,2788.0,190.0,636.0,,,1007.0,955.0,,,21556.0,22201.0,-645.0,642.0,474.0,151.0,17.0,,,15112.0,462.0,,,,,,462.0,,8630.0,8603.0,,,,27.0,,171.0,,171.0,5053.0,,45.0,,,5007.0,,796.0,91.0,321.0,,,384.0,,50127.0,,31320.0,27422.0,7353.0,94.0,896.0,481.0,3677.0,,,,686.0,14165.0,69.0,0.0,,,3898.0,,,,,,,,3898.0,,,,,,,18807.0,18807.0,7131.0,7131.0,,558.0,,,-2.0,,-3.0,,,,11112.0,7776.0,3336.0,,11.0,,,,,,50127.0
MWG,Q32022,,,50183.0,7065.0,5496.0,1570.0,8846.0,,,8846.0,4648.0,211.0,600.0,,,990.0,2847.0,,,28688.0,29093.0,-405.0,936.0,699.0,128.0,110.0,,,11099.0,522.0,,,,,9.0,514.0,,9430.0,9354.0,,,,76.0,,233.0,,233.0,231.0,,181.0,,,50.0,,683.0,54.0,306.0,,,322.0,,61282.0,,37969.0,32001.0,9879.0,91.0,894.0,550.0,2830.0,,,1.0,816.0,16857.0,82.0,,,,5968.0,,,,,,,,5968.0,,,,,,,23313.0,23313.0,14639.0,14639.0,,558.0,,,-3.0,,0.0,,,,8105.0,4624.0,3481.0,,15.0,,,,,,61282.0
MWG,Q32023,,,49825.0,2352.0,2352.0,,20902.0,,,20902.0,3076.0,192.0,182.0,,,17.0,2685.0,,,22854.0,23080.0,-227.0,642.0,397.0,209.0,36.0,,,8819.0,480.0,,,,,10.0,470.0,,7371.0,7301.0,,,,70.0,,160.0,,160.0,231.0,,181.0,,,50.0,,578.0,155.0,162.0,,,261.0,,58645.0,,35375.0,29475.0,9162.0,100.0,364.0,316.0,1535.0,,,12.0,893.0,17027.0,67.0,,,,5899.0,,,,,,,,5899.0,,,,,,,23270.0,23270.0,14634.0,14634.0,,558.0,,,-8.0,,3.0,,,,8070.0,7993.0,77.0,,13.0,,,,,,58645.0
MWG,Q32024,,,61075.0,9752.0,3284.0,6469.0,21549.0,,,21549.0,7355.0,233.0,100.0,,,4536.0,2486.0,,,21854.0,22213.0,-359.0,565.0,387.0,156.0,21.0,,,5825.0,398.0,,,,,,398.0,,4172.0,4107.0,,,,65.0,,10.0,,10.0,955.0,,240.0,,,715.0,,290.0,65.0,118.0,,,107.0,,66900.0,,39624.0,33471.0,10182.0,105.0,604.0,614.0,2769.0,,,14.0,1301.0,17816.0,67.0,,,,6153.0,,,,,,,,6152.0,,,1.0,,,,27276.0,27276.0,14622.0,14622.0,,558.0,,,-3.0,,3.0,,,,11735.0,8860.0,2875.0,,360.0,,,,,,66900.0
MWG,Q42014,,,2838.0,213.0,210.0,3.0,,,,,297.0,44.0,91.0,,,,161.0,,,2195.0,2254.0,-58.0,133.0,78.0,50.0,0.0,,5.0,570.0,,,,,,,,,434.0,388.0,,,,23.0,,,,23.0,,,,,,,,113.0,25.0,13.0,,74.0,,23.0,3407.0,,1923.0,1923.0,982.0,8.0,58.0,0.0,192.0,,,,48.0,619.0,11.0,5.0,,,,,,,,,,,,,,,,,,1475.0,1475.0,1120.0,,,37.0,,1.0,0.0,,,,,,318.0,,,,,,,,,9.0,3407.0
MWG,Q42015,,,6176.0,344.0,341.0,3.0,,,,,636.0,77.0,218.0,,,,341.0,,,4933.0,5010.0,-77.0,264.0,110.0,154.0,0.0,,,1089.0,112.0,,,,,,112.0,,849.0,827.0,,,,22.0,,43.0,,43.0,,,,,,,,85.0,57.0,15.0,,,13.0,,7266.0,,4782.0,4782.0,1971.0,19.0,174.0,52.0,307.0,,,,175.0,2053.0,24.0,5.0,,,,,,,,,,,,,,,,,,2484.0,2484.0,1469.0,1469.0,,37.0,,1.0,-2.0,,,,,,978.0,-31.0,1009.0,,2.0,,,,,,7266.0
MWG,Q42016,,,12288.0,997.0,994.0,3.0,,,,,1410.0,243.0,315.0,,,,852.0,,,9371.0,9514.0,-143.0,510.0,208.0,302.0,0.0,,,2518.0,180.0,,,,,,180.0,,2096.0,2070.0,,,,27.0,,80.0,,80.0,,,,,,,,162.0,124.0,36.0,,,3.0,,14806.0,,10965.0,10965.0,4683.0,29.0,106.0,91.0,903.0,,,,322.0,4789.0,37.0,5.0,,,,,,,,,,,,,,,,,,3841.0,3841.0,1540.0,1540.0,,37.0,,1.0,0.0,,,,,,2262.0,684.0,1577.0,,2.0,,,,,,14806.0
MWG,Q42017,,,18864.0,3411.0,2190.0,1221.0,,,,,2775.0,1442.0,128.0,,,85.0,1120.0,,,12050.0,12310.0,-260.0,628.0,331.0,298.0,0.0,,,3949.0,242.0,,,,,,242.0,,3464.0,3436.0,,,,28.0,,25.0,,25.0,,,,,,,,219.0,98.0,121.0,,,,,22813.0,,16905.0,15712.0,7372.0,22.0,137.0,134.0,1585.0,,,,807.0,5604.0,46.0,5.0,,,1192.0,,,,,,,,1192.0,,,,,,,5909.0,5909.0,3170.0,3170.0,,37.0,,1.0,0.0,,0.0,,,,2699.0,493.0,2206.0,,3.0,,,,,,22813.0
MWG,Q42018,,,23390.0,3750.0,3364.0,386.0,51.0,,,51.0,1560.0,380.0,21.0,,,,1159.0,,,17446.0,17821.0,-375.0,583.0,283.0,298.0,2.0,,,4751.0,314.0,,,,,,314.0,,3333.0,3305.0,,,,28.0,,245.0,,245.0,60.0,,60.0,,,,,799.0,97.0,150.0,,,553.0,,28140.0,,19157.0,17907.0,8253.0,38.0,218.0,150.0,2173.0,,,,1218.0,5797.0,57.0,5.0,,,1250.0,,,,,,,0.0,1248.0,,,2.0,,,,8983.0,8983.0,4435.0,4435.0,,551.0,,1.0,-1.0,,0.0,,,,3990.0,-195.0,4185.0,,6.0,,,,,,28140.0
MWG,Q42019,,,35012.0,3177.0,2024.0,1153.0,3075.0,,,3075.0,1815.0,262.0,188.0,,,,1365.0,,,25745.0,26196.0,-451.0,1199.0,487.0,709.0,3.0,,,6696.0,375.0,,,,,,375.0,,5404.0,5375.0,,,,28.0,,87.0,,87.0,56.0,,56.0,,,,,774.0,104.0,179.0,,,491.0,,41708.0,,29565.0,28442.0,12055.0,81.0,375.0,258.0,1852.0,,,0.0,718.0,13031.0,72.0,0.0,,,1122.0,,,,,,,,1122.0,,,,,,,12144.0,12144.0,4435.0,4435.0,,555.0,,1.0,-6.0,,0.0,,,,7150.0,3315.0,3834.0,,8.0,,,,,,41708.0
MWG,Q42020,,,37426.0,7348.0,2243.0,5105.0,8057.0,,,8057.0,1703.0,196.0,288.0,,,80.0,1139.0,,,19422.0,19926.0,-504.0,895.0,564.0,326.0,5.0,,,8714.0,439.0,,,,,,439.0,,7295.0,7267.0,,,,28.0,,133.0,,133.0,53.0,,53.0,,,,,794.0,77.0,287.0,,,430.0,,46139.0,,30658.0,29531.0,8659.0,87.0,635.0,534.0,3191.0,,,0.0,723.0,15625.0,76.0,0.0,,,1127.0,,,,,,,,1127.0,,,,,,,15482.0,15482.0,4532.0,4532.0,,558.0,,,-6.0,,-1.0,,,,10390.0,6471.0,3919.0,,9.0,,,,,,46139.0
MWG,Q42021,,,51976.0,4944.0,2607.0,2337.0,13435.0,,,13435.0,3162.0,384.0,391.0,,,962.0,1425.0,,,29180.0,29863.0,-683.0,1255.0,577.0,636.0,42.0,,,11007.0,482.0,,,,,,482.0,,9634.0,9567.0,,,,67.0,,80.0,,80.0,,,,,,,,811.0,88.0,354.0,,368.0,,,62983.0,,42605.0,39836.0,12180.0,98.0,700.0,532.0,3885.0,,,8.0,476.0,21879.0,77.0,0.0,,,2768.0,,,,,,,,2768.0,,,,,,,20378.0,20378.0,7131.0,7131.0,,558.0,,,-2.0,,5.0,,,,12675.0,7776.0,4899.0,,12.0,,,,,,62983.0
MWG,Q42022,,,44631.0,5061.0,3846.0,1215.0,10059.0,,,10059.0,3072.0,178.0,465.0,,,27.0,2402.0,,,25696.0,26058.0,-362.0,743.0,558.0,157.0,29.0,,,11203.0,495.0,,,,,,495.0,,9728.0,9653.0,,,,74.0,,69.0,,69.0,241.0,,181.0,,,60.0,,671.0,175.0,189.0,,,307.0,,55834.0,,31902.0,26000.0,8746.0,98.0,764.0,475.0,2180.0,,,0.0,2972.0,10688.0,76.0,,,,5901.0,,,,,,,,5901.0,,,,,,,23933.0,23933.0,14639.0,14639.0,,558.0,,,-5.0,,2.0,,,,8724.0,4624.0,4100.0,,15.0,,,,,,55834.0
MWG,Q42023,,,51947.0,5366.0,4796.0,570.0,18937.0,,,18937.0,5159.0,308.0,96.0,,,2086.0,2668.0,,,21824.0,22029.0,-204.0,661.0,481.0,149.0,31.0,,,8161.0,458.0,,,,,9.0,448.0,,6500.0,6431.0,,,,69.0,,4.0,,4.0,747.0,,287.0,,,460.0,,452.0,105.0,101.0,,,246.0,,60108.0,,36748.0,30762.0,7927.0,89.0,418.0,438.0,1373.0,,,3.0,1317.0,19129.0,68.0,,,,5986.0,,,,,,,,5985.0,,,1.0,,,,23360.0,23360.0,14634.0,14634.0,,558.0,,,-10.0,,4.0,,,,8160.0,7993.0,168.0,,13.0,,,,,,60108.0
MWG,Q42024,,,65774.0,5697.0,4697.0,1000.0,28524.0,,,28524.0,8764.0,241.0,54.0,,,6038.0,2431.0,,,22245.0,22668.0,-423.0,544.0,390.0,121.0,33.0,,,4445.0,390.0,,,,,,390.0,,3587.0,3523.0,,,,63.0,,25.0,,25.0,242.0,,242.0,,,,,202.0,68.0,133.0,,,,,70219.0,,42097.0,42097.0,9138.0,91.0,534.0,650.0,3357.0,,,52.0,905.0,27300.0,70.0,,,,,,,,,,,,,,,,,,,28122.0,28122.0,14622.0,14622.0,,558.0,,,-8.0,,2.0,,,,12582.0,8860.0,3722.0,,364.0,,,,,,70219.0
