stock_code,time,,A. TÀI SẢN,"I. Tiền mặt, vàng bạc, đá quý",II. Tiền gửi tại NHNN,"III. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác","1. Tiền, vàng gửi tại các TCTD khác",2. Cho vay các TCTD khác,3. Dự phòng rủi ro cho vay các TCTD khác,IV. Chứng khoán kinh doanh,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,V. Các công cụ tài chính phái sinh và các tài sản tài chính khác,VI. Cho vay khách hàng,1. Cho vay và cho thuê tài chính khách hàng,2. Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,VII. Hoạt động mua nợ,1. Mua nợ,2. Dự phòng rủi ro hoạt động mua nợ,VII. Chứng khoán đầu tư,1. Chứng khoán đầu tư sẵn sàng để bán,2. Chứng khoán đầu tư giữ đến ngày đáo hạn,3. Dự phòng giảm giá chứng khoán đầu tư,"VIII. Góp vốn, đầu tư dài hạn",1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên doanh, liên kết",3. Đầu tư dài hạn khác,4. Dự phòng giảm giá đầu tư dài hạn,IX. Tài sản cố định,1. Tài sản cố định hữu hình,a. Nguyên giá TSCĐ,b. Hao mòn TSCĐ,2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,X. Bất động sản đầu tư,a. Nguyên giá BĐSĐT,b. Hao mòn BĐSĐT,"XI. Tài sản ""Có"" khác",1. Các khoản phải thu,"2. Các khoản lãi, phí phải thu",3. Tài sản thuế TNDN hoãn lại,4. Tài sản Có khác,- Trong đó: Lợi thế thương mại,5. Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác,TỔNG CỘNG TÀI SẢN,B. NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,I. Các khoản nợ Chính phủ và NHNN,II. Tiền gửi và vay các TCTD khác,1. Tiền gửi của các TCTD khác,2. Vay các TCTD khác,III. Tiền gửi của khách hàng,IV. Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,"V. Vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",VI. Phát hành giấy tờ có giá,VII. Các khoản nợ khác,"1. Các khoản lãi, phí phải trả",2. Thuế TNDN hoãn lại phải trả,3. Các khoản phải trả và công nợ khác,4. Dự phòng rủi ro khác (Dự phòng cho công nợ tiềm ẩn và cam kết ngoại bảng),TỔNG NỢ PHẢI TRẢ,VIII. Vốn và các quỹ,1. Vốn của TCTD,a. Vốn điều lệ,b. Vốn đầu tư XDCB,c. Thặng dư vốn cổ phần,d. Cổ phiếu quỹ,e. Cổ phiếu ưu đãi,g. Vốn khác,2. Quỹ của TCTD,3. Chênh lệch tỷ giá hối đoái,4. Chênh lệch đánh giá lại tài sản,5. Lợi nhuận chưa phân phối/Lỗ lũy kế,6. Lợi ích cổ đông không kiểm soát,IX. Lợi ích của cổ đông thiểu số,TỔNG NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU
STB,Q12017,,,7728.0,7934.0,2023.0,2023.0,1.0,-1.0,96.0,106.0,-10.0,,203969.0,206390.0,-2421.0,726.0,732.0,-6.0,69959.0,30126.0,41648.0,-1816.0,271.0,,,442.0,-171.0,7964.0,4487.0,4253.0,-776.0,,3477.0,,,,43739.0,16039.0,26009.0,7.0,2144.0,,-461.0,344409.0,,2427.0,5713.0,3122.0,2591.0,303044.0,0.0,1378.0,2773.0,5962.0,3737.0,,2225.0,,321297.0,23113.0,18167.0,18852.0,1.0,64.0,-751.0,,1.0,2431.0,202.0,,2314.0,,,344409.0
STB,Q12018,,,8488.0,8808.0,5236.0,5070.0,167.0,-1.0,62.0,63.0,-2.0,10.0,226594.0,229441.0,-2847.0,615.0,620.0,-5.0,75958.0,32950.0,45090.0,-2082.0,165.0,,,321.0,-155.0,8135.0,4515.0,4484.0,-864.0,,3620.0,,,,47180.0,22183.0,24174.0,74.0,1261.0,,-513.0,381252.0,,245.0,5388.0,1182.0,4205.0,339235.0,,91.0,5565.0,7059.0,4505.0,23.0,2530.0,,357582.0,23670.0,18167.0,18852.0,1.0,64.0,-751.0,,1.0,2550.0,266.0,,2688.0,,,381252.0
STB,Q12019,,,9635.0,10502.0,9531.0,9228.0,304.0,-1.0,,,,20.0,267226.0,271020.0,-3794.0,514.0,519.0,-4.0,74691.0,37951.0,39621.0,-2881.0,143.0,,,320.0,-178.0,8288.0,4662.0,4598.0,-972.0,,3626.0,,,,44482.0,21154.0,22387.0,63.0,1328.0,,-450.0,425033.0,,250.0,3215.0,1236.0,1979.0,377223.0,,87.0,8058.0,10723.0,5982.0,25.0,4715.0,,399556.0,25477.0,18167.0,18852.0,1.0,64.0,-751.0,,1.0,2721.0,225.0,,4365.0,,,425033.0
STB,Q12020,,,10994.0,11427.0,8354.0,8034.0,320.0,,364.0,364.0,,,302176.0,306299.0,-4122.0,400.0,403.0,-3.0,77440.0,48830.0,32682.0,-4072.0,104.0,,,299.0,-195.0,8216.0,4624.0,4720.0,-1128.0,,3592.0,,,,39602.0,20580.0,18826.0,161.0,1434.0,,-1400.0,459076.0,,212.0,3844.0,705.0,3139.0,405709.0,82.0,162.0,9485.0,12035.0,7088.0,25.0,4922.0,,431530.0,27547.0,18167.0,18852.0,1.0,64.0,-751.0,,1.0,2992.0,236.0,,6152.0,,,459076.0
STB,Q12021,,,9120.0,11897.0,8632.0,7773.0,858.0,,,,,22.0,351318.0,356975.0,-5656.0,286.0,289.0,-2.0,72359.0,47645.0,29313.0,-4599.0,125.0,,,258.0,-133.0,8473.0,4695.0,5097.0,-1319.0,,3778.0,,,,35195.0,20510.0,16183.0,450.0,1136.0,,-3084.0,497428.0,,125.0,8463.0,3306.0,5157.0,431137.0,,246.0,12867.0,14857.0,6758.0,26.0,8073.0,,467694.0,29734.0,18167.0,18852.0,1.0,64.0,-751.0,,1.0,3337.0,125.0,,8106.0,,,497428.0
STB,Q12022,,,9874.0,12384.0,13222.0,12601.0,621.0,,,,,,405919.0,413028.0,-7109.0,189.0,286.0,-97.0,73321.0,28759.0,51266.0,-6704.0,89.0,,,97.0,-8.0,8096.0,4455.0,5178.0,-1537.0,,3642.0,,,,29445.0,22940.0,7945.0,405.0,1072.0,,-2917.0,552539.0,,59.0,17661.0,10246.0,7415.0,457792.0,91.0,260.0,20589.0,20607.0,5816.0,28.0,14763.0,,517058.0,35481.0,20602.0,18852.0,1.0,1748.0,,,1.0,3715.0,9.0,,11155.0,,,552539.0
STB,Q12023,,,10543.0,12582.0,31349.0,30990.0,359.0,,,,,77.0,442922.0,448469.0,-5547.0,53.0,62.0,-9.0,66626.0,24632.0,57718.0,-15723.0,89.0,,,97.0,-8.0,7327.0,4266.0,4627.0,-1566.0,,3061.0,,,,25126.0,20948.0,5197.0,243.0,1299.0,,-2560.0,596694.0,,34.0,24549.0,20030.0,4519.0,478789.0,,271.0,25857.0,26636.0,9624.0,29.0,16954.0,29.0,556136.0,40558.0,20602.0,18852.0,1.0,1748.0,,,1.0,4223.0,-157.0,,15890.0,,,596694.0
STB,Q12024,,,8488.0,15798.0,56986.0,56766.0,219.0,,,,,,492140.0,500408.0,-8268.0,,,,75698.0,20618.0,69665.0,-14584.0,83.0,,,97.0,-14.0,7376.0,4353.0,4871.0,-1847.0,,3023.0,,,,36966.0,32911.0,5504.0,398.0,1268.0,,-3115.0,693535.0,,19.0,40647.0,36896.0,3751.0,533358.0,183.0,369.0,31829.0,39220.0,10178.0,30.0,28989.0,25.0,645626.0,47909.0,20602.0,18852.0,1.0,1748.0,,,1.0,4971.0,-160.0,,22496.0,,,693535.0
STB,Q22006,,,2290.0,448.0,12094.0,1459.0,10694.0,-59.0,2025.0,2025.0,,,,,,,,,,,,,741.0,,741.0,,,505.0,505.0,1.0,,,1.0,,,,751.0,429.0,197.0,,134.0,,-9.0,18853.0,,,970.0,970.0,,12865.0,,173.0,1607.0,550.0,346.0,193.0,12.0,,16165.0,2689.0,1900.0,1899.0,1.0,,,,0.0,501.0,,,287.0,,,18853.0
STB,Q22007,,,3621.0,2419.0,7807.0,7807.0,,,2010.0,2010.0,,,19055.0,19181.0,-126.0,,,,,,,,1141.0,,1141.0,,,766.0,765.0,1.0,,,1.0,,,,1572.0,768.0,308.0,,496.0,,,38391.0,,,3044.0,3027.0,17.0,26393.0,,443.0,3946.0,1279.0,711.0,395.0,174.0,,35105.0,3286.0,2499.0,2340.0,1.0,,,,159.0,213.0,,,573.0,,,38391.0
