stock_code,time,,TÀI SẢN,A. TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II.  Đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh (*),3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi (*),8. Tài sản thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho (*),V. Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu của nhà nước,4. Giao dịch mua bán lại trái phiếu chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở các đơn vị trực thuộc,4.  Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi (*),II. Tài sản cố định,1. Tài sản cố định hữu hình,- Nguyên giá,- Giá trị hao mòn lũy kế (*),2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,2. Đầu tư vào công ty liên kết. liên doanh,3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn (*),5. Đầu tư nắm giữ đến ngày đáo hạn,6. Đầu tư dài hạn khác,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,VII. Lợi thế thương mại (áp dụng trước năm 2015),TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,A. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp Nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,"12. Quỹ khen thưởng, phúc lợi",13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi (Nợ),11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,14. Dự phòng trợ cấp mất việc làm,B. VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ (*),6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối,- LNST chưa phân phối lũy kế đến cuối kỳ trước,- LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,14. Quỹ dự phòng tài chính,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN
GAS,Q12022,,,57191.0,8648.0,2421.0,6228.0,25049.0,,,25049.0,20684.0,12806.0,230.0,,,,8339.0,-692.0,,2095.0,2178.0,-83.0,715.0,89.0,571.0,55.0,,,27979.0,208.0,,78.0,,,,130.0,,17973.0,17567.0,26.0,-5.0,,405.0,22.0,5013.0,,5013.0,399.0,,389.0,35.0,-25.0,,,4364.0,4311.0,53.0,,,,,85170.0,,29461.0,18620.0,6230.0,50.0,1104.0,390.0,5270.0,,,2580.0,1942.0,502.0,,551.0,,,10841.0,,,,,,21.0,139.0,8113.0,,,226.0,2339.0,4.0,,55709.0,55709.0,19140.0,19140.0,,211.0,,197.0,,,,21054.0,,6.0,13950.0,10524.0,3426.0,,1153.0,,,,,,85170.0
GAS,Q12023,,,57952.0,12714.0,1808.0,10906.0,24165.0,,,24165.0,18097.0,11618.0,393.0,,,,6828.0,-742.0,,2128.0,2202.0,-74.0,848.0,76.0,712.0,60.0,,,26176.0,181.0,,68.0,,,,113.0,,15816.0,15432.0,42.0,-6.0,,385.0,36.0,5982.0,,5982.0,400.0,,390.0,35.0,-25.0,,,3762.0,3718.0,44.0,,,,,84128.0,,19559.0,10556.0,3893.0,162.0,975.0,255.0,3616.0,,,340.0,910.0,45.0,,361.0,,,9003.0,,,,,,20.0,168.0,6027.0,,,258.0,2529.0,2.0,,64570.0,64570.0,19140.0,19140.0,,211.0,,197.0,,,,21063.0,,6.0,22582.0,19235.0,3347.0,,1371.0,,,,,,84128.0
GAS,Q12024,,,66459.0,6075.0,2288.0,3787.0,36538.0,,,36538.0,20907.0,14139.0,387.0,,,,7235.0,-854.0,,2539.0,2665.0,-125.0,400.0,69.0,298.0,32.0,,,25317.0,348.0,,73.0,,,,274.0,,19160.0,18781.0,39.0,-7.0,,380.0,31.0,1829.0,,1829.0,401.0,,391.0,35.0,-25.0,,,3548.0,3513.0,36.0,,,,,91776.0,,23876.0,16434.0,6768.0,137.0,1004.0,241.0,3441.0,,,2224.0,630.0,1498.0,,492.0,,,7441.0,,,,,,19.0,145.0,4233.0,,,285.0,2760.0,0.0,,67900.0,67900.0,22967.0,22967.0,,0.0,,282.0,,,,23919.0,,,19449.0,16939.0,2510.0,,1282.0,,,,,,91776.0
GAS,Q22012,,,25301.0,11844.0,2789.0,9055.0,319.0,319.0,,,11305.0,10196.0,565.0,,,,552.0,-8.0,,941.0,1000.0,-58.0,892.0,125.0,327.0,4.0,0.0,436.0,25393.0,0.0,,,,,,0.0,,21141.0,16482.0,,,194.0,269.0,,,,4195.0,946.0,,123.0,,-25.0,,848.0,2605.0,2576.0,,,29.0,,701.0,50695.0,,23295.0,13911.0,7298.0,72.0,809.0,149.0,1444.0,117.0,,,1211.0,2672.0,,138.0,,0.0,9384.0,,,,,44.0,200.0,277.0,7712.0,,,,,1147.0,4.0,25746.0,25743.0,18950.0,,,,,31.0,,,-75.0,1545.0,,134.0,4694.0,,,,,465.0,3.0,1.0,2.0,1654.0,50695.0
GAS,Q22013,,,25875.0,17781.0,3178.0,14603.0,21.0,21.0,,,5958.0,5100.0,549.0,,,,363.0,-54.0,,1641.0,1723.0,-83.0,474.0,85.0,128.0,1.0,,260.0,23247.0,,,,,,,,,20030.0,15764.0,,,144.0,345.0,,,,3776.0,848.0,,75.0,,-75.0,,848.0,1789.0,1761.0,5.0,,23.0,,581.0,49122.0,,15134.0,9247.0,3134.0,23.0,961.0,108.0,1195.0,50.0,,,493.0,3154.0,,128.0,,,5887.0,,,,,44.0,340.0,248.0,5175.0,,,,73.0,7.0,1.0,32311.0,32311.0,18950.0,,,,,33.0,,,,4236.0,,135.0,7498.0,,,,,1459.0,,,,1678.0,49122.0
GAS,Q22014,,,29033.0,20321.0,4514.0,15808.0,1062.0,1062.0,,,5614.0,4908.0,385.0,,,,416.0,-95.0,,1604.0,1657.0,-53.0,432.0,89.0,179.0,48.0,,117.0,20343.0,,,,,,,,,18491.0,16308.0,,,120.0,342.0,,,,1721.0,443.0,,76.0,,-75.0,,442.0,890.0,845.0,19.0,,26.0,,519.0,49376.0,,12429.0,7814.0,1019.0,98.0,1006.0,163.0,1577.0,119.0,,,530.0,3051.0,,250.0,,,4614.0,,,,,,272.0,212.0,4021.0,,,,102.0,7.0,,35330.0,35330.0,18950.0,,,1.0,,32.0,,,,6967.0,,135.0,6559.0,,,,,2686.0,,,,1618.0,49376.0
GAS,Q22015,,,31781.0,20403.0,5686.0,14717.0,4197.0,,,4197.0,5197.0,4156.0,535.0,,,,621.0,-114.0,,1601.0,1666.0,-65.0,383.0,124.0,198.0,57.0,,4.0,21212.0,29.0,,,,,,29.0,,13739.0,13311.0,,,71.0,357.0,,6071.0,,6071.0,85.0,,75.0,85.0,-75.0,,,1287.0,802.0,54.0,,,,431.0,52992.0,,11461.0,6873.0,2228.0,147.0,816.0,145.0,1192.0,,,2.0,478.0,1562.0,98.0,205.0,,,4588.0,,,,,,,204.0,4000.0,,,,353.0,31.0,,41531.0,41531.0,18950.0,18950.0,,1.0,,100.0,-40.0,,,11654.0,,135.0,8936.0,3791.0,5145.0,,1796.0,,,,,,52992.0
GAS,Q22016,,,36176.0,17114.0,3264.0,13850.0,5993.0,,,5993.0,11143.0,3752.0,663.0,,,,6825.0,-98.0,,1423.0,1502.0,-79.0,504.0,69.0,393.0,42.0,,,23376.0,33.0,,,,,,33.0,,18807.0,18336.0,,,72.0,398.0,,3025.0,,3025.0,144.0,,132.0,87.0,-75.0,,,1367.0,914.0,113.0,,,,340.0,59552.0,,18270.0,11460.0,2127.0,74.0,323.0,204.0,5760.0,,,,1503.0,1278.0,13.0,178.0,,,6809.0,,,,,,27.0,186.0,6454.0,,,62.0,49.0,31.0,,41282.0,41282.0,19140.0,19140.0,,189.0,,256.0,-40.0,,,13280.0,,135.0,6636.0,3834.0,2803.0,,1687.0,,,,,,59552.0
GAS,Q22017,,,37016.0,14565.0,2184.0,12381.0,11472.0,,,11472.0,9327.0,3786.0,246.0,,,,5488.0,-193.0,,1315.0,1400.0,-85.0,336.0,49.0,224.0,63.0,,,23321.0,181.0,,89.0,,,,92.0,,15980.0,15523.0,25.0,-1.0,49.0,408.0,24.0,5673.0,,5673.0,142.0,,130.0,87.0,-75.0,,,1321.0,994.0,57.0,,,270.0,,60337.0,,19000.0,11372.0,2007.0,191.0,610.0,246.0,5497.0,,,1.0,639.0,1710.0,240.0,231.0,,,7628.0,,,,,,25.0,186.0,7261.0,,,92.0,14.0,49.0,,41337.0,41337.0,19140.0,19140.0,,190.0,,256.0,-40.0,,,14850.0,,6.0,5308.0,931.0,4376.0,,1629.0,,,,,,60337.0
GAS,Q22018,,,45451.0,9787.0,1943.0,7844.0,20629.0,,,20629.0,12407.0,6023.0,140.0,,,,6515.0,-272.0,1.0,2215.0,2314.0,-99.0,414.0,141.0,221.0,52.0,,0.0,22552.0,198.0,,68.0,,,,129.0,,19778.0,19314.0,26.0,-2.0,25.0,439.0,24.0,1075.0,,1075.0,65.0,,55.0,85.0,-75.0,,,1412.0,1152.0,60.0,,,200.0,,68003.0,,23010.0,15967.0,3914.0,213.0,884.0,216.0,6824.0,,,1.0,1878.0,1660.0,,378.0,,,7043.0,,,,,,25.0,220.0,6599.0,,,144.0,33.0,22.0,,44994.0,44994.0,19140.0,19140.0,,211.0,,256.0,,,,14862.0,,6.0,8707.0,3035.0,5672.0,,1812.0,,,,,,68003.0
GAS,Q22019,,,44599.0,7375.0,2399.0,4976.0,24019.0,,,24019.0,11164.0,3907.0,109.0,,,,7443.0,-297.0,1.0,1486.0,1573.0,-87.0,555.0,191.0,321.0,42.0,,,20600.0,120.0,,71.0,,,,49.0,,17374.0,16920.0,26.0,-3.0,15.0,439.0,24.0,1459.0,,1459.0,61.0,,51.0,85.0,-75.0,,,1562.0,1374.0,58.0,,,130.0,,65199.0,,18820.0,15848.0,2675.0,201.0,873.0,255.0,6609.0,,,0.0,3316.0,1433.0,,485.0,,,2972.0,,,,,,24.0,264.0,2014.0,,,211.0,439.0,20.0,,46379.0,46379.0,19140.0,19140.0,,210.0,,256.0,,,,18946.0,,6.0,6038.0,139.0,5898.0,,1783.0,,,,,,65199.0
GAS,Q22020,,,46464.0,12640.0,2040.0,10600.0,21001.0,,,21001.0,10711.0,4487.0,835.0,,,,5701.0,-313.0,0.0,1549.0,1616.0,-68.0,564.0,66.0,472.0,25.0,,,20748.0,141.0,,81.0,,,,60.0,,14630.0,14210.0,26.0,-4.0,,420.0,23.0,4676.0,,4676.0,395.0,,385.0,35.0,-25.0,,,884.0,801.0,30.0,,,53.0,,67212.0,,13799.0,11241.0,2016.0,1.0,598.0,293.0,5877.0,,,0.0,682.0,1240.0,,534.0,,,2558.0,,,,,,23.0,87.0,971.0,,,182.0,1281.0,14.0,,53412.0,53412.0,19140.0,19140.0,,211.0,,197.0,,,,18854.0,,6.0,13934.0,9958.0,3976.0,,1071.0,,,,,,67212.0
GAS,Q22021,,,50213.0,5948.0,1381.0,4567.0,25651.0,,,25651.0,15328.0,8611.0,450.0,,,,6663.0,-395.0,,1990.0,2057.0,-66.0,1297.0,526.0,717.0,54.0,,,24613.0,183.0,,74.0,,,,109.0,,19330.0,18914.0,26.0,-4.0,,416.0,22.0,3497.0,,3497.0,374.0,,364.0,35.0,-25.0,,,1207.0,1151.0,55.0,,,1.0,,74826.0,,26981.0,20039.0,3654.0,627.0,771.0,313.0,5201.0,,,1014.0,6859.0,963.0,,638.0,,,6942.0,,,,,,21.0,102.0,4678.0,,,189.0,1944.0,8.0,,47845.0,47845.0,19140.0,19140.0,,211.0,,197.0,,,,21054.0,,6.0,6157.0,1934.0,4222.0,,1081.0,,,,,,74826.0
GAS,Q22022,,,60394.0,9055.0,1839.0,7215.0,27617.0,,,27617.0,20633.0,11981.0,194.0,,,,9148.0,-690.0,,2107.0,2191.0,-83.0,981.0,86.0,839.0,56.0,,,28146.0,168.0,,70.0,,,,98.0,,17423.0,17014.0,42.0,-5.0,,409.0,37.0,5421.0,1.0,5420.0,415.0,,405.0,35.0,-25.0,,,4682.0,4625.0,57.0,,,,,88539.0,,27968.0,17014.0,5338.0,129.0,1448.0,302.0,4149.0,,,2816.0,2102.0,23.0,,707.0,,,10953.0,,,,,,21.0,153.0,8204.0,,,233.0,2338.0,4.0,,60572.0,60572.0,19140.0,19140.0,,211.0,,197.0,,,,21063.0,,6.0,18762.0,10327.0,8436.0,,1193.0,,,,,,88539.0
GAS,Q22023,,,62985.0,12499.0,1765.0,10734.0,28268.0,,,28268.0,19125.0,12846.0,341.0,,,,6761.0,-824.0,,2339.0,2413.0,-74.0,754.0,69.0,630.0,55.0,,,25263.0,149.0,,63.0,,,,86.0,,15130.0,14754.0,39.0,-6.0,,376.0,32.0,6534.0,,6534.0,415.0,,405.0,35.0,-25.0,,,3001.0,2956.0,45.0,,,,,88247.0,,20796.0,12546.0,5041.0,122.0,1191.0,268.0,3594.0,,,123.0,743.0,859.0,,606.0,,,8250.0,,,,,,19.0,150.0,5178.0,,,271.0,2632.0,1.0,,67451.0,67451.0,19140.0,19140.0,,211.0,,192.0,,,,27627.0,,,18884.0,12471.0,6413.0,,1398.0,,,,,,88247.0
GAS,Q22024,,,70470.0,7555.0,2475.0,5080.0,36364.0,,,36364.0,23226.0,18021.0,353.0,,,,6520.0,-1669.0,,2784.0,2894.0,-110.0,541.0,70.0,435.0,36.0,,,24697.0,111.0,,63.0,,,,48.0,,18798.0,18425.0,39.0,-8.0,,373.0,31.0,1829.0,,1829.0,375.0,,365.0,35.0,-25.0,,,3553.0,3517.0,36.0,,,,,95167.0,,24246.0,17645.0,8120.0,143.0,1051.0,442.0,3312.0,,,2006.0,681.0,1146.0,20.0,724.0,,,6601.0,,,,,,19.0,140.0,3259.0,,,290.0,2854.0,39.0,,70921.0,70921.0,22967.0,22967.0,,0.0,,282.0,,,,27445.0,,,18866.0,13130.0,5736.0,,1360.0,,,,,,95167.0
GAS,Q32011,,,28734.0,8268.0,2033.0,6234.0,1414.0,,,1414.0,16388.0,14514.0,948.0,435.0,,,496.0,-5.0,,1784.0,1784.0,,880.0,177.0,254.0,30.0,,419.0,26143.0,17.0,,,,,,17.0,,17643.0,17234.0,,,143.0,266.0,,3747.0,,3747.0,914.0,,116.0,,-13.0,,811.0,3118.0,3112.0,,,6.0,,704.0,54878.0,,28185.0,12269.0,7146.0,115.0,852.0,167.0,1785.0,103.0,,,801.0,1269.0,,31.0,,,15916.0,,,,,45.0,329.0,4251.0,9524.0,,,,618.0,1147.0,3.0,26692.0,26691.0,18961.0,18950.0,11.0,,,,,,-45.0,143.0,,,5897.0,,,,1709.0,27.0,2.0,,2.0,,54878.0
GAS,Q32012,,,25072.0,12394.0,1907.0,10487.0,114.0,114.0,,,9611.0,8448.0,624.0,,,,546.0,-7.0,,1834.0,1892.0,-58.0,1119.0,135.0,373.0,11.0,0.0,601.0,24666.0,0.0,,,,,,0.0,,20693.0,15835.0,,,183.0,274.0,,,,4401.0,895.0,,102.0,,-25.0,,819.0,2369.0,2342.0,-2.0,,29.0,,707.0,49737.0,,21765.0,12360.0,6386.0,79.0,691.0,208.0,1492.0,49.0,,,1243.0,2036.0,,177.0,,0.0,9406.0,,,,,44.0,172.0,276.0,7763.0,,,,,1147.0,3.0,26382.0,26379.0,18950.0,,,,,11.0,,,-76.0,1546.0,,140.0,5344.0,,,,,464.0,3.0,1.0,2.0,1590.0,49737.0
GAS,Q32013,,,25939.0,18277.0,3700.0,14577.0,59.0,59.0,,,5703.0,4881.0,583.0,,,,287.0,-49.0,,1308.0,1390.0,-83.0,593.0,123.0,131.0,1.0,,338.0,22418.0,,,,,,,,,19632.0,15011.0,,,130.0,347.0,,,,4143.0,699.0,,77.0,,-75.0,,698.0,1525.0,1496.0,5.0,,24.0,,561.0,48357.0,,13292.0,7212.0,2108.0,8.0,862.0,118.0,1022.0,50.0,,,497.0,2431.0,,116.0,,,6080.0,,,,,44.0,134.0,239.0,5585.0,,,,71.0,7.0,1.0,33323.0,33323.0,18950.0,,,,,33.0,,,,4237.0,,135.0,8509.0,,,,,1459.0,,,,1742.0,48357.0
GAS,Q32014,,,32564.0,23250.0,6158.0,17093.0,1050.0,1050.0,,,5791.0,5225.0,56.0,,,,605.0,-95.0,,1704.0,1756.0,-53.0,769.0,122.0,294.0,70.0,,282.0,20644.0,2.0,,,,,,2.0,,18840.0,15522.0,,,104.0,353.0,,,,2861.0,444.0,,77.0,,-75.0,,442.0,887.0,842.0,19.0,,26.0,,471.0,53208.0,,16098.0,10571.0,2961.0,108.0,935.0,195.0,1291.0,66.0,,,2564.0,2301.0,0.0,150.0,,,5527.0,,,,,,45.0,203.0,5159.0,,,,113.0,7.0,,35368.0,35368.0,18950.0,,,1.0,,32.0,,,,6941.0,,135.0,6622.0,,,,,2686.0,,,,1743.0,53208.0
GAS,Q32015,,,32577.0,19799.0,4298.0,15501.0,6367.0,,,6367.0,4902.0,3855.0,884.0,,,,281.0,-118.0,,1124.0,1191.0,-66.0,385.0,163.0,145.0,74.0,,2.0,22301.0,30.0,,,,,,30.0,,13754.0,13341.0,,,59.0,354.0,,7140.0,,7140.0,85.0,,75.0,85.0,-75.0,,,1293.0,819.0,57.0,,1.0,,417.0,54878.0,,10995.0,5597.0,1616.0,152.0,692.0,147.0,1122.0,,,,458.0,1086.0,144.0,180.0,,,5398.0,,,,,,,200.0,4848.0,,,,318.0,31.0,,43883.0,43883.0,18950.0,18950.0,,1.0,,100.0,-40.0,,,11662.0,,135.0,11212.0,3797.0,7415.0,,1863.0,,,,,,54878.0
GAS,Q32016,,,34446.0,17064.0,2330.0,14734.0,5323.0,,,5323.0,9910.0,3777.0,497.0,,,,5735.0,-100.0,,1378.0,1467.0,-89.0,771.0,117.0,625.0,29.0,,1.0,23661.0,83.0,,,,,,83.0,,17998.0,17533.0,,,63.0,402.0,,4059.0,,4059.0,144.0,,132.0,87.0,-75.0,,,1377.0,944.0,111.0,,,,323.0,58107.0,,15903.0,9243.0,1976.0,84.0,311.0,203.0,5044.0,,,,549.0,902.0,17.0,157.0,,,6660.0,,,,,,27.0,185.0,6300.0,,,67.0,50.0,31.0,,42204.0,42204.0,19140.0,19140.0,,190.0,,256.0,-40.0,,,13275.0,,135.0,7544.0,6587.0,957.0,,1705.0,,,,,,58107.0
GAS,Q32017,,,37163.0,12898.0,1738.0,11160.0,13367.0,,,13367.0,8607.0,3833.0,195.0,,,,4775.0,-195.0,,1855.0,1939.0,-85.0,436.0,95.0,284.0,58.0,,,23417.0,202.0,,85.0,,,,117.0,,15590.0,15144.0,25.0,-1.0,42.0,404.0,24.0,6066.0,,6066.0,142.0,,130.0,87.0,-75.0,,,1393.0,1082.0,59.0,,,252.0,,60580.0,,19209.0,11642.0,2673.0,201.0,578.0,279.0,4905.0,,,1.0,682.0,1978.0,125.0,219.0,,,7567.0,,,,,,26.0,198.0,7181.0,,,100.0,14.0,49.0,,41371.0,41371.0,19140.0,19140.0,,190.0,,256.0,-40.0,,,14850.0,,6.0,5285.0,931.0,4354.0,,1685.0,,,,,,60580.0
GAS,Q32018,,,38970.0,7303.0,2627.0,4676.0,20999.0,,,20999.0,8973.0,3948.0,169.0,,,,5129.0,-273.0,,1302.0,1404.0,-103.0,394.0,139.0,207.0,47.0,,0.0,22030.0,214.0,,65.0,,,,149.0,,19168.0,18706.0,26.0,-2.0,22.0,440.0,24.0,1129.0,,1129.0,64.0,,54.0,85.0,-75.0,,,1431.0,1186.0,62.0,,,182.0,,61000.0,,16743.0,11685.0,1398.0,197.0,1072.0,296.0,5628.0,,,1.0,944.0,1784.0,,366.0,,,5058.0,,,,,,23.0,226.0,4578.0,,,168.0,42.0,22.0,,44257.0,44257.0,19140.0,19140.0,,210.0,,256.0,,,,14862.0,,6.0,8020.0,3168.0,4852.0,,1762.0,,,,,,61000.0
GAS,Q32019,,,42492.0,5933.0,2062.0,3872.0,22599.0,,,22599.0,11709.0,5126.0,613.0,,,,6267.0,-298.0,1.0,1760.0,1830.0,-70.0,491.0,144.0,316.0,31.0,,,20065.0,112.0,,69.0,,,,43.0,,16738.0,16292.0,26.0,-3.0,13.0,433.0,23.0,1564.0,,1564.0,60.0,,50.0,85.0,-75.0,,,1569.0,1409.0,47.0,,,113.0,,62558.0,,15299.0,12347.0,2235.0,200.0,941.0,310.0,5837.0,,,1.0,857.0,1500.0,8.0,457.0,,,2952.0,,,,,,24.0,273.0,2008.0,,,197.0,432.0,18.0,,47259.0,47259.0,19140.0,19140.0,,211.0,,255.0,,,,18946.0,,6.0,6985.0,60.0,6926.0,,1716.0,,,,,,62558.0
GAS,Q32020,,,39767.0,6820.0,1752.0,5068.0,19913.0,,,19913.0,10579.0,5546.0,713.0,,,,4632.0,-312.0,0.0,1815.0,1882.0,-67.0,640.0,60.0,556.0,24.0,,,21937.0,165.0,,84.0,,,,81.0,,14068.0,13647.0,26.0,-4.0,,420.0,23.0,6419.0,,6419.0,395.0,,385.0,35.0,-25.0,,,868.0,802.0,28.0,,,38.0,,61704.0,,13910.0,10869.0,2550.0,208.0,399.0,253.0,4993.0,,,0.0,812.0,1147.0,,507.0,,,3041.0,,,,,,23.0,86.0,1464.0,,,174.0,1283.0,12.0,,47794.0,47794.0,19140.0,19140.0,,211.0,,197.0,,,,18854.0,,6.0,8330.0,2310.0,6020.0,,1057.0,,,,,,61704.0
GAS,Q32021,,,47692.0,5994.0,2132.0,3862.0,23595.0,,,23595.0,14763.0,9141.0,501.0,,,,5516.0,-395.0,,2377.0,2400.0,-23.0,963.0,96.0,818.0,49.0,,,25527.0,187.0,,70.0,,,,117.0,,18695.0,18287.0,26.0,-5.0,,408.0,22.0,3849.0,,3849.0,394.0,,384.0,35.0,-25.0,,,2379.0,2321.0,57.0,,,1.0,,73218.0,,23025.0,13841.0,4313.0,53.0,742.0,381.0,3489.0,,,1836.0,1438.0,958.0,,631.0,,,9184.0,,,,,,21.0,108.0,6916.0,,,189.0,1942.0,7.0,,50193.0,50193.0,19140.0,19140.0,,211.0,,197.0,,,,21054.0,,6.0,8550.0,1949.0,6602.0,,1036.0,,,,,,73218.0
GAS,Q32022,,,57329.0,10206.0,2121.0,8085.0,25794.0,,,25794.0,17522.0,10788.0,249.0,,,,7174.0,-689.0,,2537.0,2622.0,-85.0,1270.0,100.0,1101.0,69.0,,,27895.0,148.0,,68.0,,,,80.0,,17077.0,16680.0,42.0,-5.0,,397.0,37.0,5381.0,,5381.0,401.0,,391.0,35.0,-25.0,,,4851.0,4787.0,64.0,,0.0,,,85224.0,,27211.0,15493.0,7310.0,134.0,934.0,301.0,3748.0,,,1180.0,1169.0,23.0,,695.0,,,11718.0,,,,,,21.0,153.0,8960.0,,,233.0,2347.0,3.0,,58013.0,58013.0,19140.0,19140.0,,211.0,,197.0,,,,21063.0,,6.0,16023.0,4598.0,11425.0,,1374.0,,,,,,85224.0
GAS,Q32023,,,59129.0,10852.0,2013.0,8839.0,28909.0,,,28909.0,16197.0,11784.0,366.0,,,,5001.0,-954.0,,2398.0,2472.0,-74.0,774.0,61.0,660.0,53.0,,,25510.0,157.0,,66.0,,,,91.0,,19555.0,19180.0,39.0,-7.0,,375.0,32.0,1792.0,,1792.0,389.0,,379.0,35.0,-25.0,,,3584.0,3534.0,50.0,,,,,84639.0,,21967.0,13585.0,4490.0,115.0,1143.0,286.0,3337.0,,,2.0,2743.0,897.0,,572.0,,,8382.0,,,,,,19.0,160.0,5294.0,,,276.0,2632.0,1.0,,62671.0,62671.0,19140.0,19140.0,,211.0,,237.0,,,,27582.0,,,14309.0,5566.0,8743.0,,1193.0,,,,,,84639.0
