Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
23/07/2024,66.7,65.7,-1(-1.48 %),"1,200,100",80.64,0,0,67.3,67.9,66.7
22/07/2024,67.7,66.68,-0.1(-0.15 %),"1,161,000",77.94,0,0,67.8,67.8,66.1
19/07/2024,67.8,66.78,-0.2(-0.29 %),"926,200",62.45,0,0,67.5,67.9,66.8
18/07/2024,68,66.98,0.6(0.89 %),"1,255,300",83.83,0,0,67,68,65.3
17/07/2024,67.4,66.39,-1.1(-1.61 %),"1,646,600",110.32,"20,000",1.29,68.7,68.7,64.1
16/07/2024,68.5,67.47,1.3(1.93 %),"1,636,300",111.09,0,0,67.7,68.9,66.7
15/07/2024,67.2,66.19,2.2(3.38 %),"1,532,100",102.1,"20,000",1.3,65.5,67.5,65.2
12/07/2024,65,64.03,0.3(0.46 %),"576,000",37.4,0,0,65,65.5,64.6
11/07/2024,64.7,63.73,-0.6(-0.92 %),"603,700",39.45,"20,000",1.32,66,66.1,64.7
10/07/2024,65.3,64.32,-1.4(-2.10 %),"755,900",49.78,0,0,66.8,66.8,65.3
09/07/2024,66.7,65.7,2.1(3.25 %),"1,678,400",111.19,"20,000",1.33,65,67.1,65
08/07/2024,64.6,63.63,0.6(0.94 %),"1,253,500",81.2,0,0,64,65.4,64
05/07/2024,64,63.04,0.2(0.31 %),"451,100",28.67,0,0,63.5,64,63.2
04/07/2024,63.8,62.84,-0.1(-0.16 %),"446,500",28.4,0,0,64,64,63.2
03/07/2024,63.9,62.94,0.1(0.16 %),"545,500",34.71,0,0,64.2,64.2,63.2
02/07/2024,63.8,62.84,0.7(1.11 %),"659,100",41.74,0,0,63.2,63.9,62.9
01/07/2024,63.1,62.15,-0.7(-1.10 %),"452,100",28.7,0,0,64,64.2,63.1
28/06/2024,63.8,62.84,-1.4(-2.15 %),"1,137,000",72.73,0,0,65.8,65.8,62.8
27/06/2024,65.2,64.22,-0.8(-1.21 %),"1,488,600",99.01,0,0,66,67.7,65.2
26/06/2024,66,65.01,3(4.76 %),"2,336,700",150.94,0,0,62.9,66,61.9
