Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
05/02/2021,58.7,55.59,2.7(4.82 %),"178,800",10.38,0,0,56,59,54
04/02/2021,56,53.03,-0.5(-0.88 %),"22,300",1.23,0,0,53.5,56,53.5
03/02/2021,56.5,53.51,1.5(2.73 %),"138,800",7.67,0,0,55,57,53
02/02/2021,55,52.09,1(1.85 %),"97,100",5.25,0,0,52,55,52
01/02/2021,54,51.14,-2(-3.57 %),"357,200",19.32,0,0,52.5,55.5,52.5
29/01/2021,56,53.03,2(3.70 %),"91,300",4.82,0,0,50.3,57,50.3
28/01/2021,54,51.14,-4(-6.90 %),"446,900",25.05,0,0,54,59.9,54
27/01/2021,58,54.93,0.1(0.17 %),"205,000",12.07,0,0,57.9,60.1,56
26/01/2021,57.9,54.83,-0.1(-0.17 %),"185,500",10.73,0,0,58,59.1,55
25/01/2021,58,54.93,1.3(2.29 %),"388,000",23.38,0,0,59.9,60.6,58
22/01/2021,56.7,53.7,3.7(6.98 %),"383,000",21.36,0,0,51.1,56.7,51.1
21/01/2021,53,50.19,1.2(2.32 %),"121,100",6.26,0,0,52,53,50
20/01/2021,51.8,49.06,-0.1(-0.19 %),"129,000",6.38,0,0,49.85,51.8,48.3
19/01/2021,51.9,49.15,-1.7(-3.17 %),"169,100",8.76,0,0,55.5,55.5,49.85
18/01/2021,53.6,50.76,1.9(3.68 %),"129,500",6.97,0,0,52,54.8,52
15/01/2021,51.7,48.96,-0.3(-0.58 %),"150,700",7.72,0,0,52.1,52.2,49.9
14/01/2021,52,49.25,0.9(1.76 %),"98,400",5.06,0,0,51,52.1,50.3
13/01/2021,51.1,48.39,-1(-1.92 %),"301,800",15.52,0,0,52.1,53.6,49
12/01/2021,52.1,49.34,1.8(3.58 %),"380,100",20.23,0,0,53.8,53.8,50.5
11/01/2021,50.3,47.64,3.25(6.91 %),"92,300",4.64,"400,000",20.12,50.3,50.3,50.3
