Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/10/2022,84,81.62,-1(-1.18 %),"59,200",4.95,0,0,84,84,82.9
14/10/2022,85,82.59,0(0.00 %),"107,700",9.08,0,0,85,85.4,83.1
13/10/2022,85,82.59,0(0.00 %),"49,700",4.2,0,0,85,85,83
12/10/2022,85,82.59,2.7(3.28 %),"136,500",11.52,0,0,82.3,85,82.3
11/10/2022,82.3,79.97,-5.2(-5.94 %),"84,000",7.02,0,0,87.5,87.5,82.3
10/10/2022,87.5,85.02,3(3.55 %),"99,200",8.27,"999,000",90.31,79.6,87.5,79.2
07/10/2022,84.5,82.11,-3.8(-4.30 %),"401,400",33.62,0,0,84.7,88.2,82.2
06/10/2022,89,85.8,-1.2(-1.33 %),"117,900",10.36,0,0,87.1,90,85.9
05/10/2022,90.2,86.96,1.9(2.15 %),"144,300",12.85,0,0,88.4,91.5,86.9
04/10/2022,88.3,85.12,-1.7(-1.89 %),"54,900",4.81,0,0,90,90,86
03/10/2022,90,86.76,-0.6(-0.66 %),"139,100",12.16,0,0,90.7,90.8,84.3
30/09/2022,90.6,87.34,5.9(6.97 %),"464,400",38.97,"189,100",17.13,83,90.6,80
29/09/2022,84.7,81.65,-6.3(-6.92 %),"160,200",14.15,0,0,90.9,92.8,84.7
28/09/2022,91,87.73,-2(-2.15 %),"165,800",14.94,0,0,88.9,92.6,88.9
27/09/2022,93,89.65,-0.8(-0.85 %),"153,200",14.09,0,0,93.5,93.5,90.5
26/09/2022,93.8,90.43,-0.9(-0.95 %),"709,400",63.87,0,0,94.5,94.5,88.1
23/09/2022,94.7,91.29,-1.4(-1.46 %),"151,500",14.36,0,0,96.9,96.9,93
22/09/2022,96.1,92.64,-0.2(-0.21 %),"82,600",7.94,"1,000,000",90.1,94.2,97.5,94.2
21/09/2022,96.3,92.84,-0.2(-0.21 %),"120,500",11.69,0,0,96.5,98.8,95
20/09/2022,96.5,93.03,-0.8(-0.82 %),"304,000",28.84,0,0,99,99,91.5
