Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/12/2022,78,75.79,-1.5(-1.89 %),"32,300",2.57,0,0,79.5,81.6,78
09/12/2022,79.5,77.25,-0.9(-1.12 %),"148,200",11.78,0,0,80,80,79
08/12/2022,80.4,78.12,1.2(1.52 %),"97,700",7.83,"100,000",7.8,77,80.4,77
07/12/2022,79.2,76.96,-0.8(-1.00 %),"121,100",9.59,0,0,78.1,80,78
06/12/2022,80,77.74,-2(-2.44 %),"117,900",9.45,0,0,80,81.1,80
05/12/2022,82,79.68,1.2(1.49 %),"119,000",9.71,0,0,82.2,82.2,80.5
02/12/2022,80.8,78.51,0(0.00 %),"105,800",8.52,"100,000",7.8,80.8,80.8,79.7
01/12/2022,80.8,78.51,0(0.00 %),"97,300",7.84,0,0,80.4,81.4,80.1
30/11/2022,80.8,78.51,1.8(2.28 %),"79,500",6.38,0,0,79.4,82,79
29/11/2022,79,76.76,2(2.60 %),"85,200",6.66,"300,000",22.53,77.3,79,76.3
28/11/2022,77,74.82,2.1(2.80 %),"300,800",22.56,0,0,74.9,77,73.7
25/11/2022,74.9,72.78,-0.1(-0.13 %),"62,200",4.62,0,0,75,75,73.2
24/11/2022,75,72.88,0(0.00 %),"125,800",9.33,0,0,74.9,75,72.1
23/11/2022,75,72.88,0(0.00 %),"50,100",3.75,0,0,74.9,75,73.3
22/11/2022,75,72.88,-1.5(-1.96 %),"111,800",8.34,0,0,77.7,77.7,71.2
21/11/2022,76.5,74.34,-0.5(-0.65 %),"24,100",1.84,0,0,77.2,77.2,75.6
18/11/2022,77,74.82,-1.9(-2.41 %),"229,500",17.43,0,0,79.7,79.7,75.1
17/11/2022,78.9,76.67,4.1(5.48 %),"94,200",7.28,0,0,74.8,79,73.9
16/11/2022,74.8,72.68,2.4(3.31 %),"103,000",7.48,0,0,69.9,75,69.2
15/11/2022,72.4,70.35,-0.1(-0.14 %),"126,000",9.02,0,0,71,72.4,68.9
