Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/03/2023,83.1,80.75,-0.6(-0.72 %),"131,900",10.92,0,0,82.6,83.3,82.2
13/03/2023,83.7,81.33,-0.1(-0.12 %),"115,800",9.64,0,0,83.5,83.8,82.4
10/03/2023,83.8,81.43,-0.2(-0.24 %),"148,000",12.28,0,0,83,84,82.3
09/03/2023,84,81.62,-0.5(-0.59 %),"120,800",10.11,0,0,84.5,84.5,83.1
08/03/2023,84.5,82.11,0.5(0.60 %),"120,100",10.07,0,0,83,84.5,82.6
07/03/2023,84,81.62,0.3(0.36 %),"46,000",3.86,0,0,84.5,84.5,83.2
06/03/2023,83.7,81.33,0.2(0.24 %),"60,600",5.06,0,0,83.9,84,82.9
03/03/2023,83.5,81.14,-0.5(-0.60 %),"94,200",7.84,0,0,84,84.5,81.5
02/03/2023,84,81.62,-0.3(-0.36 %),"32,800",2.75,0,0,84,84.2,83.4
01/03/2023,84.3,81.91,0.6(0.72 %),"44,600",3.75,0,0,81.9,84.3,81.9
28/02/2023,83.7,81.33,0.3(0.36 %),"39,800",3.33,0,0,84,84,82.6
27/02/2023,83.4,81.04,-0.7(-0.83 %),"90,500",7.5,0,0,81,83.5,81
24/02/2023,84.1,81.72,-0.5(-0.59 %),"97,700",8.16,0,0,83.3,84.5,82.6
23/02/2023,84.6,82.21,0.1(0.12 %),"123,900",10.4,0,0,84.9,84.9,82.7
22/02/2023,84.5,82.11,-1(-1.17 %),"92,300",7.77,0,0,84.5,85,83.2
21/02/2023,85.5,83.08,-0.5(-0.58 %),"91,900",7.84,0,0,86,86,84.8
20/02/2023,86,83.57,1.1(1.30 %),"82,300",7.02,0,0,85,86,84.5
17/02/2023,84.9,82.5,-0.1(-0.12 %),"75,900",6.42,0,0,85,85.1,84
16/02/2023,85,82.59,0.1(0.12 %),"81,600",6.9,0,0,85,85,83.7
15/02/2023,84.9,82.5,0.4(0.47 %),"50,300",4.26,0,0,83.3,84.9,83.3
