Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/05/2022,74.4,71.72,-0.2(-0.27 %),"359,400",26.23,0,0,74.4,74.4,71.4
25/05/2022,74.6,71.92,0.6(0.81 %),"288,900",21.31,0,0,74.9,75,72.3
24/05/2022,74,71.34,2.9(4.08 %),"208,500",14.86,0,0,71.2,74,70
23/05/2022,71.1,68.54,-4.9(-6.45 %),"226,800",16.48,0,0,75.9,75.9,71
20/05/2022,76,73.27,0.2(0.26 %),"453,800",33.82,0,0,75.6,78,73.4
19/05/2022,75.8,73.07,0.9(1.20 %),"363,000",27.32,0,0,70.1,78.1,70.1
18/05/2022,74.9,72.21,4.9(7.00 %),"274,400",20.13,0,0,71,74.9,69
17/05/2022,70,67.48,1.8(2.64 %),"390,300",26.73,0,0,65,71,65
16/05/2022,68.2,65.75,-5.1(-6.96 %),"310,100",22.11,0,0,73.6,76.2,68.2
13/05/2022,73.3,70.66,-5.5(-6.98 %),"318,800",23.61,0,0,78,78,73.3
12/05/2022,78.8,75.97,-5.9(-6.97 %),"426,300",34,0,0,84.5,84.5,78.8
11/05/2022,84.7,81.65,4.6(5.74 %),"511,600",41.94,0,0,80.4,84.7,76
10/05/2022,80.1,77.22,5.2(6.94 %),"418,500",31.28,"500,000",38.93,69.7,80.1,69.7
09/05/2022,74.9,72.21,-5.6(-6.96 %),"532,500",40.49,0,0,78.3,80,74.9
06/05/2022,80.5,77.6,-5.5(-6.40 %),"493,100",40.34,0,0,83.1,84,80.3
05/05/2022,86,82.91,2(2.38 %),"993,700",80.84,"500,000",43,84,87.8,78.2
04/05/2022,84,80.98,-1.9(-2.21 %),"391,600",33.28,0,0,87.5,87.5,83.9
29/04/2022,85.9,82.81,2.9(3.49 %),"392,300",33.8,0,0,83.2,88,83
28/04/2022,83,80.01,4.8(6.14 %),"1,353,600",111.81,0,0,79,83.6,78.7
27/04/2022,78.2,75.39,-0.1(-0.13 %),"652,900",50.78,0,0,78,78.5,76.5
