Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
31/10/2023,31.9,30.7,-0.95(-2.89 %),"980,300",31.85,0,0,33.3,33.3,31.5
30/10/2023,32.85,31.61,-0.15(-0.45 %),"267,100",8.83,0,0,33,33.3,32.85
27/10/2023,33,31.76,0.1(0.30 %),"636,400",20.97,0,0,33,33.5,32.2
26/10/2023,32.9,31.66,-2.45(-6.93 %),"1,802,700",59.95,0,0,34.8,35.1,32.9
25/10/2023,35.35,34.02,-0.15(-0.42 %),"373,900",13.26,0,0,35.45,35.65,35.25
24/10/2023,35.5,34.17,0.15(0.42 %),"303,400",10.76,0,0,35.35,35.65,35.1
23/10/2023,35.35,34.02,-0.05(-0.14 %),"377,000",13.32,0,0,35.8,35.85,35
20/10/2023,35.4,34.07,0.4(1.14 %),"610,400",21.3,0,0,35.15,35.45,34.4
19/10/2023,35,33.68,0(0.00 %),"593,100",20.86,0,0,35.05,35.65,34.9
18/10/2023,35,33.68,-1(-2.78 %),"1,299,500",46,0,0,36.15,36.15,34.45
17/10/2023,36,34.65,-0.8(-2.17 %),"1,005,800",36.68,0,0,36.8,36.85,36
16/10/2023,36.8,35.42,0.1(0.27 %),"1,011,900",37.74,0,0,37.5,37.8,36.8
13/10/2023,36.7,35.32,0(0.00 %),"1,299,600",47.59,0,0,36.7,36.85,36.5
12/10/2023,36.7,35.32,-0.2(-0.54 %),"1,061,800",39.25,0,0,37,37.5,36.55
11/10/2023,36.9,35.51,0.9(2.50 %),"1,352,900",49.66,0,0,36.25,37,36.1
10/10/2023,36,34.65,0.3(0.84 %),"1,524,500",55.01,0,0,36,36.25,35.95
09/10/2023,35.7,34.36,0.7(2.00 %),"1,552,600",55.44,0,0,35.8,35.9,35.45
06/10/2023,35,33.68,0.6(1.74 %),"2,194,100",76.13,0,0,34.9,35.5,34.35
05/10/2023,34.4,33.11,-1.85(-5.10 %),"1,530,500",53.8,0,0,36.3,36.3,34.4
04/10/2023,36.25,34.89,0.25(0.69 %),"784,600",28.27,0,0,35.15,36.4,35.15
