Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
04/08/2021,52.3,47.45,1.1(2.15 %),"2,070,900",107.63,0,0,51.5,52.9,51
03/08/2021,51.2,46.45,-0.3(-0.58 %),"1,243,400",63.74,0,0,51.5,51.6,50.9
02/08/2021,51.5,46.72,0.2(0.39 %),"872,300",45.06,"180,000",8.6,51.5,52,51.1
30/07/2021,51.3,46.54,0.3(0.59 %),"1,306,000",66.83,0,0,51.2,51.7,50.8
29/07/2021,51,46.27,0.5(0.99 %),"1,719,000",86.66,0,0,50.5,51,49.95
28/07/2021,50.5,45.82,0.2(0.40 %),"464,600",23.4,0,0,50.2,50.8,50
27/07/2021,50.3,45.64,0.4(0.80 %),"975,000",49.21,0,0,50.5,50.9,50
26/07/2021,49.9,45.27,-0.3(-0.60 %),"1,069,300",53.08,0,0,49.6,50,49.3
23/07/2021,50.2,45.54,-0.7(-1.38 %),"1,002,500",50.56,0,0,50.6,50.9,50.1
22/07/2021,50.9,46.18,0.9(1.80 %),"784,100",39.87,0,0,50,51.2,50
21/07/2021,50,45.36,0.65(1.32 %),"1,131,300",56.71,0,0,50,50.5,49.75
20/07/2021,49.35,44.77,0.35(0.71 %),"1,878,300",91.06,0,0,48.8,49.4,47.8
19/07/2021,49,44.46,-2.1(-4.11 %),"1,312,400",64.57,0,0,49.5,50.1,48.5
16/07/2021,51.1,46.36,0.2(0.39 %),"1,041,300",53.23,0,0,51,51.5,50.9
15/07/2021,50.9,46.18,0(0.00 %),"1,030,800",52.35,0,0,50.2,51.4,50.1
14/07/2021,50.9,46.18,-0.1(-0.20 %),"1,160,000",59.28,0,0,51.3,51.8,50.1
13/07/2021,51,46.27,1.35(2.72 %),"1,200,100",60.55,0,0,50,51.2,49.85
12/07/2021,49.65,45.05,-1.15(-2.26 %),"2,701,900",134.17,0,0,51.1,51.1,48.3
09/07/2021,50.8,46.09,-1.5(-2.87 %),"2,491,500",127.89,"50,000",2.65,51.8,52.9,49.8
08/07/2021,52.3,47.45,-0.9(-1.69 %),"1,593,300",83.4,0,0,52.1,53,51.9
