Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/04/2022,47.8,43.37,1.2(2.58 %),"2,044,300",93.79,0,0,45,47.8,44.6
25/04/2022,46.6,42.28,-3.5(-6.99 %),"2,303,200",109.84,0,0,50.2,50.4,46.6
22/04/2022,50.1,45.45,-0.2(-0.40 %),"2,090,300",104.78,0,0,50.5,51,48.8
21/04/2022,50.3,45.64,-1(-1.95 %),"2,002,500",101.67,0,0,51.4,51.7,50.1
20/04/2022,51.3,46.54,0.3(0.59 %),"1,732,500",89.44,"20,040",1.03,51,52.3,50.8
19/04/2022,51,46.27,-1.9(-3.59 %),"1,352,700",70.94,0,0,53.2,54,51
18/04/2022,52.9,47.99,-1.8(-3.29 %),"1,985,100",107.26,0,0,54.7,55.5,52.9
15/04/2022,54.7,49.63,0(0.00 %),"1,178,200",64.86,0,0,54.8,55.7,54.5
14/04/2022,54.7,49.63,0(0.00 %),"1,030,400",56.53,0,0,54.9,55.4,54.4
13/04/2022,54.7,49.63,0.1(0.18 %),"1,274,500",69.52,0,0,54.8,55,53.9
12/04/2022,54.6,49.54,-1.6(-2.85 %),"1,465,200",81.31,0,0,56.2,56.2,54.6
08/04/2022,56.2,50.99,-0.4(-0.71 %),"1,558,900",88.42,0,0,56.6,57.3,56.2
07/04/2022,56.6,51.35,0.6(1.07 %),"3,131,500",177.41,0,0,56,57.4,55.8
06/04/2022,56,50.81,-0.1(-0.18 %),"1,262,500",70.71,0,0,55.7,56.3,55.6
05/04/2022,56.1,50.9,-0.1(-0.18 %),"926,100",52.31,0,0,56.4,56.9,56.1
04/04/2022,56.2,50.99,1.1(2.00 %),"1,692,600",94.63,0,0,55.4,56.4,55.3
01/04/2022,55.1,49.99,-0.1(-0.18 %),"1,340,600",73.7,0,0,55,55.6,54.5
31/03/2022,55.2,50.08,0.2(0.36 %),"1,938,200",106.47,0,0,55,55.6,54.4
30/03/2022,55,49.9,-1.4(-2.48 %),"2,248,900",124.89,0,0,56.2,56.3,55
29/03/2022,56.4,51.17,0.4(0.71 %),"1,594,000",89.51,0,0,55.9,56.6,55.9
