Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
18/08/2022,42.4,38.47,-0.3(-0.70 %),"1,375,600",58.31,0,0,42.6,42.75,42.15
17/08/2022,42.65,38.69,-0.65(-1.50 %),"1,560,700",67.07,0,0,43.5,43.5,42.6
16/08/2022,43.25,39.24,1.15(2.73 %),"2,545,400",109.23,0,0,41.9,43.25,41.9
15/08/2022,42.1,38.2,0.1(0.24 %),"1,526,200",64.2,0,0,42,42.4,41.75
12/08/2022,41.95,38.06,0.05(0.12 %),"690,900",29.01,0,0,41.65,42.4,41.65
11/08/2022,41.85,37.97,-0.15(-0.36 %),"1,382,000",58.05,0,0,42.5,42.5,41.5
10/08/2022,41.95,38.06,-0.15(-0.36 %),"1,192,600",49.84,0,0,42.05,42.1,41.6
09/08/2022,42.1,38.2,-0.4(-0.94 %),"1,639,000",69.83,0,0,42.8,43.25,42.05
08/08/2022,42.45,38.51,0.75(1.80 %),"1,603,600",67.77,0,0,41.7,42.55,41.7
05/08/2022,41.65,37.79,-0.45(-1.07 %),"1,453,000",60.63,0,0,41.6,42.3,41.5
04/08/2022,42.1,38.2,1.2(2.93 %),"1,511,100",62.77,0,0,41.25,42.3,41
03/08/2022,40.9,37.11,-0.1(-0.24 %),"1,442,600",59.09,0,0,40.85,41.45,40.7
02/08/2022,41,37.2,-0.8(-1.91 %),"1,275,500",52.41,0,0,41.15,41.35,40.95
01/08/2022,41.8,37.92,0.7(1.70 %),"1,113,400",45.22,0,0,40.5,41.8,40.15
29/07/2022,41.1,37.29,-0.4(-0.96 %),"443,300",18.31,0,0,41.55,41.55,41.1
28/07/2022,41.5,37.65,0.2(0.48 %),"694,400",28.85,0,0,41.6,42,41.35
27/07/2022,41.3,37.47,0.4(0.98 %),"350,200",14.24,0,0,40.85,41.4,40.3
26/07/2022,40.85,37.06,-0.25(-0.61 %),"247,700",10.18,0,0,41.3,41.6,40.8
25/07/2022,41.1,37.29,-0.7(-1.67 %),"470,100",19.29,0,0,41.8,41.8,40.7
22/07/2022,41.8,37.92,-0.6(-1.42 %),"471,800",19.82,0,0,42,42.4,41.8
