Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
20/08/2024,49.45,,-0.95(-1.88 %),"2,518,500",126.16,0,0,50.3,51.3,49.45
19/08/2024,50.4,,-0.2(-0.40 %),"1,223,100",62.02,0,0,50.6,51.4,50.4
16/08/2024,50.6,,1.6(3.27 %),"4,586,000",233.49,0,0,49.1,51.7,49.05
15/08/2024,49,,-0.2(-0.41 %),"1,244,300",61,0,0,49.2,49.5,48.8
14/08/2024,49.2,,0.35(0.72 %),"3,083,900",153.54,0,0,49,50.5,48.75
13/08/2024,48.85,,0(0.00 %),"2,214,600",109.16,0,0,48.95,49.8,48.75
12/08/2024,48.85,,0.85(1.77 %),"4,056,100",199.68,0,0,48.7,49.8,48.7
09/08/2024,48,,0.45(0.95 %),"1,397,300",66.35,0,0,48,48,47
08/08/2024,47.55,,-0.25(-0.52 %),"2,286,700",109.34,0,0,47.75,48.2,47
07/08/2024,47.8,,0.8(1.70 %),"1,943,600",91.59,"20,000",0.97,47.2,47.95,46.25
06/08/2024,47,,1.5(3.30 %),"2,129,500",98.73,"45,000",2.05,46.4,47.3,45.55
05/08/2024,45.5,,-2(-4.21 %),"2,337,800",107.08,0,0,46.4,46.85,45.1
02/08/2024,47.5,,2.2(4.86 %),"2,541,300",116.77,0,0,45.05,47.5,44.8
01/08/2024,45.3,,-0.6(-1.31 %),"2,571,700",118.84,0,0,46.1,46.6,45.3
31/07/2024,45.9,,-1.2(-2.55 %),"3,183,900",148.78,0,0,47.1,47.8,45.8
30/07/2024,47.1,,-0.7(-1.46 %),"1,699,000",80.55,0,0,47.5,48.3,46.55
29/07/2024,47.8,,0(0.00 %),"1,352,000",64.69,0,0,48.7,48.7,47.3
26/07/2024,47.8,,1.45(3.13 %),"3,342,100",158.41,0,0,46.35,48.15,46.35
25/07/2024,46.35,,-0.15(-0.32 %),"1,152,000",53.05,0,0,46,46.7,45.45
24/07/2024,46.5,,1(2.20 %),"3,363,700",151.63,0,0,45.05,46.5,44.1
