Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/03/2023,37.1,35.09,-1(-2.62 %),"781,700",29.2,0,0,38.1,38.4,36.95
13/03/2023,38.05,35.99,-0.15(-0.39 %),"651,000",24.57,0,0,38,38.3,37.5
10/03/2023,38.15,36.08,-0.85(-2.18 %),"653,500",25.04,0,0,39,39,38
09/03/2023,39,36.88,0.1(0.26 %),"663,800",25.89,0,0,38.95,39.8,38.45
08/03/2023,38.9,36.79,-0.1(-0.26 %),"413,500",16.08,0,0,38.9,39.3,38.6
07/03/2023,39,36.88,0.1(0.26 %),"684,200",26.74,0,0,39,39.45,38.95
06/03/2023,38.9,36.79,0.1(0.26 %),"600,600",23.4,0,0,39.2,39.3,38.7
03/03/2023,38.8,36.7,0.1(0.26 %),"372,100",14.37,0,0,38.9,38.95,38.1
02/03/2023,38.65,36.55,-0.05(-0.13 %),"381,900",14.79,0,0,38.85,39.2,35.95
01/03/2023,38.65,36.55,1.35(3.62 %),"495,100",18.91,0,0,37.5,38.9,37.3
28/02/2023,37.3,35.28,0.2(0.54 %),"240,700",8.99,0,0,37.15,37.8,37.15
27/02/2023,37.05,35.04,-0.65(-1.72 %),"726,700",26.96,0,0,37.3,37.5,36.95
24/02/2023,37.7,35.65,-0.7(-1.82 %),"386,600",14.7,0,0,38.25,38.5,37.55
23/02/2023,38.35,36.27,0.15(0.39 %),"1,362,200",51.89,0,0,38.4,38.7,37.5
22/02/2023,38.2,36.13,-2.4(-5.91 %),"860,900",34.11,0,0,40,40.6,38.2
21/02/2023,40.6,38.4,1.2(3.05 %),"1,820,900",73.89,0,0,40,41.2,39.5
20/02/2023,39.4,37.26,0.8(2.07 %),"696,000",27.15,0,0,38.3,39.4,38.3
17/02/2023,38.6,36.51,-0.4(-1.03 %),"416,200",16.2,0,0,39.25,39.3,38.6
16/02/2023,39,36.88,0.2(0.52 %),"716,200",28.02,0,0,38.75,39.35,38.75
15/02/2023,38.75,36.65,0.75(1.97 %),"680,500",26.16,0,0,37.95,39,37.7
