Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
26/09/2023,88.8 ( -0.78 %),899,"621,300",691.1,980,"1,024,300","1,045","-403,000"
25/09/2023,89.5 ( -1.54 %),"1,129","878,300",777.95,927,"1,206,500","1,302","-328,200"
22/09/2023,90.9 ( 2.42 %),"1,790","1,521,300",849.89,"1,068","1,456,600","1,364","64,700"
21/09/2023,106.5 ( -2.29 %),"1,648","1,459,300",885.5,973,"1,367,500","1,405","91,800"
20/09/2023,109 ( -0.91 %),852,"813,800",955.16,786,"962,600","1,225","-148,800"
19/09/2023,110 ( 0.92 %),"1,085","1,015,800",936.22,949,"922,800",972,"93,000"
18/09/2023,109 ( -0.55 %),956,"1,035,400","1,083.05","1,101","1,101,800","1,001","-66,400"
15/09/2023,109.6 ( 3.4 %),"1,312","1,755,800","1,338.26","1,115","1,323,400","1,187","432,400"
14/09/2023,106 ( 0.38 %),"1,078","1,130,200","1,048.42",870,"1,030,500","1,184","99,700"
13/09/2023,105.6 ( 2.82 %),"1,543","2,568,400","1,664.55","1,483","1,921,900","1,296","646,500"
12/09/2023,102.7 ( 1.28 %),934,"1,260,700","1,349.79",939,"1,047,500","1,116","213,200"
11/09/2023,101.4 ( -0.78 %),652,"769,600","1,180.37",785,"795,900","1,014","-26,300"
08/09/2023,102.2 ( -0.68 %),"1,153","1,227,300","1,064.44",847,"991,500","1,171","235,800"
07/09/2023,102.9 ( 1.38 %),"1,145","1,427,800","1,246.99","1,348","1,341,500",995,"86,300"
06/09/2023,101.5 ( 1.91 %),962,"1,283,100","1,333.78","1,079","1,260,200","1,168","22,900"
05/09/2023,99.6 ( 1.01 %),781,"759,600",972.6,889,"1,062,400","1,195","-302,800"
31/08/2023,98.6 ( -0.7 %),"1,222","1,003,000",820.79,634,"1,003,900","1,583",-900
30/08/2023,99.3 ( -0.6 %),"1,120","884,300",789.55,775,"868,900","1,121","15,400"
29/08/2023,99.9 ( 0.3 %),"1,148","1,187,600","1,034.49","1,016","1,195,100","1,176","-7,500"
28/08/2023,103.2 ( 1.78 %),"1,480","1,314,500",888.18,"1,384","1,229,900",889,"84,600"
