Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
02/06/2023,92 ( 0 %),"1,246","809,200",649.44,900,"978,700","1,087","-169,500"
01/06/2023,92 ( -0.86 %),"1,342","892,200",664.83,865,"980,700","1,134","-88,500"
31/05/2023,92.8 ( -0.11 %),"1,078","808,100",749.63,645,"789,200","1,224","18,900"
30/05/2023,92.9 ( -0.96 %),"1,424","937,800",658.57,975,"1,239,900","1,272","-302,100"
29/05/2023,93.8 ( 0.11 %),887,"713,800",804.74,879,"806,000",917,"-92,200"
26/05/2023,93.7 ( -1.06 %),861,"726,700",844.02,"1,001","919,200",918,"-192,500"
25/05/2023,94.7 ( 2.38 %),"1,316","1,232,800",936.78,"1,910","1,001,500",524,"231,300"
24/05/2023,92.5 ( -0.75 %),"1,037","669,700",645.81,622,"770,500","1,239","-100,800"
23/05/2023,93.2 ( -1.58 %),"1,342","1,104,200",822.8,"1,095","906,300",828,"197,900"
22/05/2023,94.7 ( -0.21 %),985,"887,800",901.32,"1,136","916,000",806,"-28,200"
19/05/2023,94.9 ( 2.04 %),"1,525","1,569,400","1,029.11","2,305","1,552,200",673,"17,200"
18/05/2023,93 ( 1.2 %),"1,062","831,700",783.15,"1,049","772,200",736,"59,500"
17/05/2023,91.9 ( -0.54 %),"1,154","613,200",531.37,748,"742,200",992,"-129,000"
16/05/2023,92.4 ( 0.22 %),999,"593,100",593.69,801,"764,700",955,"-171,600"
15/05/2023,92.2 ( -0.32 %),967,"766,800",792.97,955,"731,000",765,"35,800"
12/05/2023,92.5 ( 0.33 %),"1,158","784,200",677.2,762,"527,600",692,"256,600"
11/05/2023,92.2 ( -1.07 %),"1,385","659,800",476.39,688,"766,200","1,114","-106,400"
10/05/2023,93.2 ( -0.96 %),973,"456,700",469.37,640,"646,800","1,011","-190,100"
09/05/2023,94.1 ( 1.07 %),789,"552,900",700.76,"1,041","673,500",647,"-120,600"
08/05/2023,93.1 ( 1.31 %),809,"564,200",697.4,697,"424,700",609,"139,500"
