Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
04/04/2023,101.9 ( -0.59 %),"1,150","797,200",693.22,625,"891,100","1,426","-93,900"
03/04/2023,102.5 ( 0.49 %),685,"538,100",785.55,890,"882,800",992,"-344,700"
31/03/2023,102 ( -0.39 %),775,"414,800",535.23,655,"626,300",956,"-211,500"
30/03/2023,102.4 ( -0.39 %),536,"265,500",495.34,620,"573,400",925,"-307,900"
29/03/2023,102.8 ( -0.87 %),448,"234,600",523.66,467,"330,900",709,"-96,300"
28/03/2023,103.7 ( 1.67 %),696,"477,000",685.34,852,"513,700",603,"-36,700"
27/03/2023,102 ( -0.39 %),526,"185,500",352.66,362,"336,400",929,"-150,900"
24/03/2023,102.4 ( -0.1 %),763,"361,800",474.18,478,"558,400","1,168","-196,600"
23/03/2023,102.5 ( -0.39 %),651,"329,100",505.53,363,"348,200",959,"-19,100"
22/03/2023,102.9 ( -0.29 %),629,"267,200",424.8,393,"287,800",732,"-20,600"
21/03/2023,103.2 ( 0.19 %),542,"290,000",535.06,387,"217,200",561,"72,800"
20/03/2023,103 ( -0.68 %),"1,058","352,800",333.46,443,"282,700",638,"70,100"
17/03/2023,103.7 ( -0.86 %),853,"463,900",543.85,602,"400,600",665,"63,300"
16/03/2023,104.6 ( -2.24 %),"1,226","592,900",483.61,669,"515,900",771,"77,000"
15/03/2023,107 ( -0.65 %),563,"333,500",592.36,440,"641,300","1,458","-307,800"
14/03/2023,107.7 ( -0.37 %),745,"353,600",474.63,596,"379,700",637,"-26,100"
13/03/2023,108.1 ( 1.03 %),708,"483,400",682.77,"1,248","561,300",450,"-77,900"
10/03/2023,107 ( 0.19 %),584,"479,400",820.89,888,"513,700",578,"-34,300"
09/03/2023,106.8 ( 0.85 %),512,"382,800",747.66,806,"435,200",540,"-52,400"
08/03/2023,105.9 ( 1.34 %),518,"389,600",752.12,510,"346,400",679,"43,200"
