Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
12/11/2024,69.8 ( -0.43 %),"1,101","858,500",779.75,879,"1,417,500","1,613","-559,000"
11/11/2024,70.1 ( 0.14 %),"1,352","1,110,500",821.38,932,"1,367,900","1,468","-257,400"
08/11/2024,70 ( -0.14 %),"1,139","816,900",717.21,755,"1,040,500","1,378","-223,600"
07/11/2024,70.1 ( 0 %),899,"802,700",892.88,855,"1,170,200","1,369","-367,500"
06/11/2024,70.1 ( 0.72 %),"1,284","1,005,100",782.79,814,"1,172,500","1,440","-167,400"
05/11/2024,69.6 ( -0.43 %),"1,366","999,900",731.99,554,"925,600","1,671","74,300"
04/11/2024,69.9 ( -0.43 %),"1,315","1,012,500",769.96,821,"1,150,500","1,401","-138,000"
01/11/2024,70.2 ( -0.43 %),"1,359","1,053,100",774.91,750,"937,900","1,251","115,200"
31/10/2024,70.5 ( -0.14 %),"1,243","1,036,100",833.55,"1,299","1,126,400",867,"-90,300"
30/10/2024,70.6 ( -0.28 %),817,"582,500",712.97,735,"840,200","1,143","-257,700"
29/10/2024,70.8 ( 0.14 %),814,"767,200",942.51,707,"788,700","1,116","-21,500"
28/10/2024,70.7 ( -0.28 %),774,"700,000",904.39,555,"731,600","1,318","-31,600"
25/10/2024,70.9 ( -0.14 %),858,"692,400",806.99,729,"878,400","1,205","-186,000"
24/10/2024,71 ( 0.14 %),"1,101","1,026,700",932.52,576,"849,600","1,475","177,100"
23/10/2024,70.9 ( -0.42 %),"1,551","1,564,000","1,008.38",711,"1,481,800","2,084","82,200"
22/10/2024,71.2 ( -0.7 %),"1,146","992,200",865.79,830,"1,200,200","1,446","-208,000"
21/10/2024,71.7 ( 0 %),"1,053","954,700",906.65,650,"1,095,000","1,685","-140,300"
18/10/2024,71.7 ( 0.28 %),"1,007","1,161,900","1,153.82",756,"887,200","1,174","274,700"
17/10/2024,71.5 ( -0.69 %),"1,928","1,577,300",818.1,"1,461","1,465,800","1,003","111,500"
16/10/2024,72 ( -0.96 %),"1,458","1,263,700",866.74,651,"1,364,100","2,095","-100,400"
