Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
07/02/2023,106.3 ( 0.28 %),641,"779,400","1,215.91",910,"729,100",801,"50,300"
06/02/2023,106 ( 0.76 %),775,"557,000",718.71,873,"550,800",631,"6,200"
03/02/2023,105.2 ( -1.68 %),688,"461,300",670.49,724,"626,700",866,"-165,400"
02/02/2023,107 ( 0.38 %),"1,137","704,200",619.35,908,"723,200",796,"-19,000"
01/02/2023,106.6 ( 0.28 %),"1,355","1,091,700",805.68,"1,674","1,460,400",872,"-368,700"
31/01/2023,106.3 ( -0.28 %),832,"582,600",700.24,978,"554,200",567,"28,400"
30/01/2023,106.6 ( -1.48 %),719,"387,400",538.8,894,"750,100",839,"-362,700"
27/01/2023,108.2 ( 3.54 %),"1,140","1,012,700",888.33,"1,374","841,800",613,"170,900"
19/01/2023,104.5 ( 0.19 %),721,"448,800",622.47,769,"493,000",641,"-44,200"
18/01/2023,104.3 ( 0.1 %),587,"280,100",477.17,823,"494,600",601,"-214,500"
17/01/2023,104.2 ( 1.17 %),960,"541,700",564.27,454,"522,100","1,150","19,600"
16/01/2023,103 ( -1.44 %),655,"345,600",527.63,362,"587,700","1,623","-242,100"
13/01/2023,104.5 ( -0.48 %),460,"319,900",695.43,523,"546,700","1,045","-226,800"
12/01/2023,105 ( 0.77 %),406,"369,500",910.1,688,"438,000",637,"-68,500"
11/01/2023,104.2 ( -0.38 %),447,"229,100",512.53,399,"381,400",956,"-152,300"
10/01/2023,104.6 ( 0.1 %),884,"512,700",579.98,503,"437,400",870,"75,300"
09/01/2023,104.5 ( -0.19 %),935,"340,500",364.17,526,"493,100",937,"-152,600"
06/01/2023,104.7 ( -1.78 %),635,"325,800",513.07,786,"547,800",697,"-222,000"
05/01/2023,106.6 ( 1.52 %),505,"549,600","1,088.32",857,"474,500",554,"75,100"
04/01/2023,105 ( 0 %),629,"492,000",782.19,808,"480,100",594,"11,900"
