Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
24/10/2023,81.2 ( 0.74 %),"1,335","860,600",644.64,649,"673,700","1,038","186,900"
23/10/2023,80.6 ( -3.13 %),"1,724","1,092,600",633.76,935,"1,010,900","1,081","81,700"
20/10/2023,83.2 ( 1.59 %),"1,884","1,716,600",911.15,"1,307","1,272,100",973,"444,500"
19/10/2023,81.9 ( -1.33 %),"1,546","1,164,100",752.98,888,"1,077,900","1,214","86,200"
18/10/2023,83 ( -2.58 %),"2,122","2,147,000","1,011.78",930,"1,458,700","1,568","688,300"
17/10/2023,85.2 ( -1.96 %),"1,295","811,500",626.64,930,"944,400","1,015","-132,900"
16/10/2023,86.9 ( 1.28 %),"1,174","1,498,600","1,276.49","1,488","1,837,400","1,235","-338,800"
13/10/2023,85.8 ( -0.23 %),"1,554","1,013,800",652.38,703,"792,400","1,127","221,400"
12/10/2023,86 ( 0 %),"1,752","1,311,800",748.74,994,"1,054,900","1,061","256,900"
11/10/2023,86 ( -0.46 %),"1,336","1,184,200",886.38,"1,119","1,121,700","1,002","62,500"
10/10/2023,86.4 ( -0.23 %),"1,007","1,416,900","1,407.05","1,314","1,493,900","1,137","-77,000"
09/10/2023,86.6 ( 2.85 %),829,"929,200","1,120.87","1,113","962,600",865,"-33,400"
06/10/2023,84.2 ( 0 %),"1,442","741,400",514.15,572,"569,600",996,"171,800"
05/10/2023,84.2 ( -1.86 %),"1,918","1,062,400",553.91,683,"1,130,900","1,656","-68,500"
04/10/2023,85.8 ( -0.58 %),"1,762","1,376,900",781.44,891,"1,043,900","1,172","333,000"
03/10/2023,86.3 ( -3.36 %),"2,133","1,031,500",483.59,720,"1,312,000","1,822","-280,500"
02/10/2023,89.3 ( -1.54 %),990,"570,100",575.86,607,"793,600","1,307","-223,500"
29/09/2023,90.7 ( -0.87 %),"1,118","963,400",861.72,734,"1,374,400","1,872","-411,000"
28/09/2023,91.5 ( 2.92 %),"1,609","1,667,400","1,036.3","1,550","1,306,000",843,"361,400"
27/09/2023,88.9 ( 0.11 %),"1,708","1,000,600",585.83,908,"1,025,000","1,129","-24,400"
