Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/01/2022,46.9,34.39,-0.5(-1.05 %),"4,165,100",197.75,0,0,46.9,48.5,46.85
21/01/2022,47.35,34.72,0.65(1.39 %),"4,570,000",217.94,0,0,47.05,48.8,46.5
20/01/2022,44.4,32.56,0.7(1.60 %),"3,017,300",130.59,"20,000",0.81,43.1,44.55,42.25
19/01/2022,43.75,32.08,-1.15(-2.56 %),"2,537,600",112.3,0,0,45.05,45.8,43.55
18/01/2022,44.9,32.93,1.25(2.86 %),"4,849,200",214.72,0,0,43.4,45.45,43.4
17/01/2022,43.65,32.01,-0.6(-1.36 %),"7,741,100",350.91,"120,000",4.94,44,47,43.6
14/01/2022,44.25,32.45,0.25(0.57 %),"3,265,400",144.49,0,0,43.3,45.1,43.3
13/01/2022,44,32.27,1.8(4.27 %),"9,664,800",430.18,"50,000",1.96,42.5,45.1,42.5
12/01/2022,42.15,30.91,2.75(6.98 %),"8,028,300",327.64,0,0,39.4,42.15,39.4
11/01/2022,39.4,28.89,0.5(1.29 %),"4,276,500",167.67,0,0,38.8,39.9,38.3
10/01/2022,38.85,28.49,-0.35(-0.89 %),"3,180,600",125.79,0,0,39.2,40.3,38.8
07/01/2022,39.2,28.75,1.2(3.16 %),"4,367,700",168.98,0,0,38.65,39.45,37.65
06/01/2022,38,27.87,0.9(2.43 %),"5,998,800",226.4,0,0,36.5,38.8,36.25
05/01/2022,37.05,27.17,-0.35(-0.94 %),"1,922,200",71.4,0,0,37.9,37.9,36.9
04/01/2022,37.4,27.43,0.3(0.81 %),"1,769,200",66.35,0,0,37.6,38,37.25
31/12/2021,37.1,27.21,1.7(4.80 %),"4,857,000",179.8,0,0,35.6,37.7,35.5
30/12/2021,35.4,25.96,0.2(0.57 %),"987,000",34.97,0,0,35.4,35.7,35.2
29/12/2021,35.2,25.81,0(0.00 %),"1,581,600",55.82,0,0,35.55,35.55,35.1
28/12/2021,35.2,25.81,-0.1(-0.28 %),"1,359,900",47.84,0,0,35.5,35.5,34.9
27/12/2021,35.3,25.89,0.3(0.86 %),"1,202,100",42.34,0,0,35.2,35.5,35
