Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/04/2022,36.9,27.06,1(2.79 %),"1,857,800",67.41,0,0,35.15,37.25,35.15
25/04/2022,35.85,26.29,-2.65(-6.88 %),"2,945,400",108.23,0,0,38.5,38.6,35.85
22/04/2022,38.5,28.23,0(0.00 %),"2,628,900",101.51,0,0,38.6,39.1,38
21/04/2022,38.5,28.23,0.5(1.32 %),"2,094,100",79.9,0,0,37.9,38.75,37.65
20/04/2022,37.95,27.83,0(0.00 %),"1,458,300",55.65,0,0,37.95,38.8,37.85
19/04/2022,37.95,27.83,-0.05(-0.13 %),"2,322,500",89.21,0,0,38.35,39.2,37.5
18/04/2022,37.95,27.83,-1.35(-3.44 %),"2,820,600",108.66,0,0,39.55,39.7,37.8
15/04/2022,39.3,28.82,-1.2(-2.96 %),"2,508,700",100.51,0,0,40.6,41.2,39
14/04/2022,40.5,29.7,-0.4(-0.98 %),"1,890,900",77.15,0,0,41.4,41.4,40.5
13/04/2022,40.9,29.99,0.4(0.99 %),"1,996,100",81.28,0,0,40.5,41.4,40.1
12/04/2022,40.45,29.66,-1.45(-3.46 %),"3,187,500",130.62,0,0,42.3,42.3,40.45
08/04/2022,41.9,30.73,-1.2(-2.78 %),"3,146,100",132.94,0,0,43,43.2,41.8
07/04/2022,43.05,31.57,-0.45(-1.03 %),"3,152,800",138.35,0,0,43.5,44.35,43.05
06/04/2022,43.5,31.9,0.2(0.46 %),"3,242,600",139.79,0,0,43,43.8,42.65
05/04/2022,43.3,31.75,-1(-2.26 %),"2,905,000",126.19,0,0,43.5,43.8,43.15
04/04/2022,44.25,32.45,-0.15(-0.34 %),"2,081,900",92.95,0,0,44.95,44.95,44.25
01/04/2022,44.35,32.52,0.85(1.95 %),"3,165,900",139.31,0,0,43.5,44.5,43.4
31/03/2022,43.5,31.9,-0.1(-0.23 %),"1,444,000",62.94,0,0,43.75,43.95,43.4
30/03/2022,43.55,31.94,1.15(2.71 %),"3,512,800",152.68,0,0,42.1,45,41.7
29/03/2022,42.4,31.09,0.8(1.92 %),"1,733,800",72.72,0,0,41.7,42.5,41.5
