Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
04/08/2021,43,24.96,-0.35(-0.81 %),"2,111,700",91.27,0,0,43.4,43.5,42.7
03/08/2021,43.35,25.16,0.8(1.88 %),"2,765,600",117.45,0,0,42.3,43.35,42.1
02/08/2021,42.55,24.69,1.45(3.53 %),"3,961,400",168.48,0,0,42,42.95,42
30/07/2021,41.1,23.85,0.1(0.24 %),"2,031,500",83.59,0,0,41.3,41.35,40.95
29/07/2021,41,23.8,0.5(1.23 %),"1,179,900",48.18,0,0,40.8,41,40.6
28/07/2021,40.5,23.5,0.3(0.75 %),"1,233,300",49.66,0,0,40.2,40.5,40
27/07/2021,40.2,23.33,0.2(0.50 %),"1,428,900",57.81,0,0,40.4,40.8,40.15
26/07/2021,40,23.21,-0.2(-0.50 %),"1,436,900",57.37,0,0,40,40.35,39.5
23/07/2021,40.2,23.33,-0.8(-1.95 %),"1,823,500",74.42,0,0,40.9,41.5,40.2
22/07/2021,41,23.8,0.3(0.74 %),"1,700,900",69.63,0,0,40.6,41.1,40.6
21/07/2021,40.7,23.62,-0.3(-0.73 %),"1,157,700",47.31,0,0,41.4,41.4,40.5
20/07/2021,41,23.8,1.35(3.40 %),"2,713,600",107.88,0,0,39.7,41,38.9
19/07/2021,39.65,23.01,-2.85(-6.71 %),"2,960,800",120.43,"20,000",0.91,41.1,41.9,39.65
16/07/2021,42.5,24.67,-0.2(-0.47 %),"1,416,400",60.56,0,0,42.8,43,42.5
15/07/2021,42.7,24.78,0.1(0.23 %),"1,793,200",76.56,0,0,42.05,43.15,42
14/07/2021,42.6,24.72,0.2(0.47 %),"1,788,900",75.04,0,0,42.5,42.7,41
13/07/2021,42.4,24.61,0.4(0.95 %),"1,982,500",83.81,0,0,42.5,42.75,41.55
12/07/2021,42,24.38,-2.9(-6.46 %),"6,021,800",255.13,0,0,44.6,44.6,41.8
09/07/2021,44.9,26.06,-0.9(-1.97 %),"3,587,800",161.79,0,0,45.2,46,44
08/07/2021,45.8,26.58,0.3(0.66 %),"2,127,400",97.19,0,0,45.5,46.15,44.95
