Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/05/2024,49.1,40.58,0.2(0.41 %),"1,230,700",60.06,202,0.01,49,49.2,48.6
27/05/2024,48.9,40.41,-0.3(-0.61 %),"763,200",37.32,92,0,49.4,49.4,48.55
24/05/2024,49.2,40.66,-0.3(-0.61 %),"2,175,600",108.05,110,0.01,49.6,50.6,48.5
23/05/2024,49.5,40.91,-0.3(-0.60 %),"1,788,900",88.73,106,0.01,49.8,50.2,49.4
22/05/2024,49.8,41.15,-0.2(-0.40 %),"2,428,000",122.5,18,0,50.5,51.2,49.75
21/05/2024,50,41.32,0.4(0.81 %),"1,794,700",89.53,99,0,50,50.3,49.4
20/05/2024,49.6,40.99,0.25(0.51 %),"2,191,900",109.69,88,0,49.6,50.7,49.5
17/05/2024,49.35,40.78,-0.25(-0.50 %),"1,518,300",74.99,84,0,49.65,49.7,49.2
16/05/2024,49.6,40.99,1(2.06 %),"2,097,300",104.28,"1,350,019",65.93,49.15,50.3,49.05
15/05/2024,48.6,40.16,0.5(1.04 %),"1,393,000",67.76,28,0,48.45,48.95,48.35
14/05/2024,48.1,39.75,-0.5(-1.03 %),"1,948,300",94.42,94,0,48.8,49.2,48.05
13/05/2024,48.6,40.16,-0.45(-0.92 %),"1,663,700",81.42,129,0.01,49.2,49.5,48.5
10/05/2024,49.05,40.53,-0.45(-0.91 %),"827,700",40.8,0,0,49.6,49.75,48.95
09/05/2024,49.5,40.91,-0.3(-0.60 %),"970,600",48.29,0,0,50.3,50.3,49.5
08/05/2024,49.8,41.15,-0.2(-0.40 %),"1,057,600",52.95,0,0,50.1,50.8,49.8
07/05/2024,50,41.32,-0.5(-0.99 %),"1,069,500",53.76,0,0,50.6,51,50
06/05/2024,50.5,41.73,1.3(2.64 %),"1,192,000",59.61,0,0,49.3,50.5,49.3
03/05/2024,49.2,40.66,0(0.00 %),"700,800",34.67,0,0,49.65,49.9,49
02/05/2024,49.2,40.66,0(0.00 %),"568,700",27.92,0,0,49.3,49.7,48.85
26/04/2024,49.2,40.66,-0.4(-0.81 %),"774,500",38.28,0,0,49.6,50.1,49.1
