Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
07/07/2023,44.3,32.49,0.3(0.68 %),"880,100",38.63,0,0,43.7,44.3,43.7
06/07/2023,43.95,32.23,-0.45(-1.01 %),"1,337,000",58.98,0,0,44.2,44.65,43.6
05/07/2023,44.35,32.52,0.35(0.80 %),"1,294,400",57.63,"94,000",4.19,44.2,44.75,44.05
04/07/2023,44,32.27,-0.5(-1.12 %),"1,183,300",52.04,0,0,44.4,44.55,43.75
03/07/2023,44.5,32.63,1.1(2.53 %),"1,085,400",47.73,0,0,43.9,44.5,43.7
30/06/2023,43.35,31.79,-1.15(-2.58 %),"975,000",42.88,0,0,44.5,44.8,43.35
29/06/2023,44.5,32.63,-0.9(-1.98 %),"1,582,000",71.44,0,0,45.4,45.9,44.5
28/06/2023,45.35,33.26,1.05(2.37 %),"2,337,400",104.48,0,0,44.3,45.35,44.15
27/06/2023,44.3,32.49,0(0.00 %),"793,800",35.02,0,0,44.1,44.45,44
26/06/2023,44.3,32.49,0(0.00 %),"1,225,100",54.23,0,0,44.5,44.85,43.9
23/06/2023,44.3,32.49,0.3(0.68 %),"1,911,900",84.79,0,0,43.9,44.95,43.7
22/06/2023,43.95,32.23,0.55(1.27 %),"1,284,000",56.34,0,0,43.7,44.05,43.4
21/06/2023,43.4,31.83,-0.1(-0.23 %),"812,800",35.35,0,0,43.5,44,43.3
20/06/2023,43.5,31.9,0.2(0.46 %),"812,700",35.19,0,0,43.45,43.5,43.15
19/06/2023,43.3,31.75,-0.4(-0.92 %),"796,000",34.61,"300,000",13.03,43.8,43.85,43.3
16/06/2023,43.7,32.05,-0.2(-0.46 %),"1,441,500",63.66,"500,000",22.04,44.3,44.5,43.65
15/06/2023,43.85,32.16,-0.15(-0.34 %),"823,400",36.19,0,0,43.9,44.2,43.7
14/06/2023,44,32.27,-0.35(-0.79 %),"1,334,800",59.18,0,0,44.6,44.7,44
13/06/2023,44.35,32.52,0.7(1.60 %),"1,328,300",58.56,"200,040",8.82,43.7,44.5,43.65
12/06/2023,43.65,32.01,0.2(0.46 %),"1,125,600",48.65,"120,000",5.2,43.6,43.65,43
