Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
05/09/2023,47.5,34.83,0.55(1.17 %),"1,362,300",64.59,6,0,47,47.7,47
31/08/2023,46.95,34.43,0.75(1.62 %),"1,668,900",77.95,1,0,46.35,46.95,46.3
30/08/2023,46.2,33.88,0.4(0.87 %),"1,123,800",51.96,2,0,46,46.6,45.8
29/08/2023,45.8,33.59,0.4(0.88 %),"1,359,600",62.26,4,0,45.4,46.1,45.35
28/08/2023,45.4,33.29,0.2(0.44 %),"740,300",33.64,5,0,45.35,45.9,45.3
25/08/2023,45.2,33.15,-0.6(-1.31 %),"1,174,700",53.27,0,0,45.8,45.8,45.05
24/08/2023,45.8,33.59,0.1(0.22 %),"1,360,100",62.3,"148,114",6.79,45.7,46.1,45.35
23/08/2023,45.7,33.51,-0.1(-0.22 %),"1,363,100",62.3,12,0,46.2,46.2,45.4
22/08/2023,45.8,33.59,0.2(0.44 %),"1,287,500",58.28,"20,041",0.91,44.9,45.95,44.5
21/08/2023,45.6,33.44,1.4(3.17 %),"1,810,000",82.37,37,0,44.6,46.85,44.5
18/08/2023,44.2,32.41,-2.9(-6.16 %),"2,845,400",130.42,3,0,47.1,47.1,44.1
17/08/2023,47.1,34.54,-0.4(-0.84 %),"1,666,000",79.11,30,0,47.5,47.7,47.1
16/08/2023,47.5,34.83,0.5(1.06 %),"1,353,700",64.08,45,0,46.95,47.6,46.9
15/08/2023,47,34.47,-0.6(-1.26 %),"1,658,000",78.08,50,0,47.4,47.6,46.85
14/08/2023,47.6,34.91,0.9(1.93 %),"2,117,100",100.17,76,0,47,47.65,46.65
11/08/2023,46.7,34.25,0.2(0.43 %),"2,102,400",97.46,34,0,46.5,46.9,45.6
10/08/2023,46.5,34.1,-1.7(-3.53 %),"2,612,100",123.73,41,0,48.2,48.4,46.5
09/08/2023,48.2,35.35,-0.45(-0.92 %),"1,802,300",87.28,36,0,48.65,48.8,48.05
08/08/2023,48.65,35.68,-0.2(-0.41 %),"2,104,900",103.3,32,0,48.9,49.45,48.55
07/08/2023,48.85,35.82,0.45(0.93 %),"2,004,700",98.04,43,0,48.7,49.45,48.45
