Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
12/12/2024,40.9 ( -0.97 %),"2,346","3,994,100","1,702.51","2,090","4,641,000","2,221","-646,900"
11/12/2024,41.3 ( 0.24 %),"2,744","3,855,800","1,405.17","1,869","4,138,500","2,214","-282,700"
10/12/2024,41.2 ( -1.55 %),"2,841","3,706,800","1,304.75","2,254","7,399,300","3,283","-3,692,500"
09/12/2024,41.85 ( 0 %),"3,046","5,186,600","1,702.76","4,745","9,004,800","1,898","-3,818,200"
06/12/2024,41.85 ( 2.45 %),"4,036","9,040,000","2,239.84","5,958","10,079,000","1,692","-1,039,000"
05/12/2024,40.85 ( 2.13 %),"2,651","5,918,000","2,232.37","3,439","6,818,200","1,983","-900,200"
04/12/2024,40 ( -0.99 %),"2,946","4,035,800","1,369.93","1,307","4,018,600","3,075","17,200"
03/12/2024,40.4 ( 0.12 %),"2,354","3,869,700","1,643.88","1,394","4,216,400","3,025","-346,700"
02/12/2024,40.35 ( -0.37 %),"2,415","3,868,900","1,602.03","1,398","4,298,400","3,075","-429,500"
29/11/2024,40.5 ( -0.49 %),"2,363","3,303,100","1,397.84","1,275","4,156,300","3,260","-853,200"
28/11/2024,40.7 ( -0.12 %),"1,258","2,082,200","1,655.17","1,566","3,212,200","2,051","-1,130,000"
27/11/2024,40.75 ( -0.73 %),"1,622","2,252,800","1,388.9","1,117","2,549,900","2,283","-297,100"
26/11/2024,41.05 ( 0.12 %),"1,207","2,071,100","1,715.91","1,939","3,243,900","1,673","-1,172,800"
25/11/2024,41 ( 1.36 %),"2,377","3,684,400","1,550.02","2,050","3,712,200","1,811","-27,800"
22/11/2024,40.45 ( 0.25 %),"1,785","3,134,800","1,756.19","1,405","3,267,500","2,326","-132,700"
21/11/2024,40.35 ( 0 %),"2,513","3,650,200","1,452.53","1,442","3,744,200","2,597","-94,000"
20/11/2024,40.35 ( 0 %),"2,560","3,932,000","1,535.94","3,087","3,149,300","1,020","782,700"
19/11/2024,40.35 ( -0.12 %),"2,194","3,970,900","1,809.89","1,433","3,241,700","2,262","729,200"
18/11/2024,40.4 ( -0.37 %),"1,947","2,841,100","1,459.22","1,455","3,408,400","2,343","-567,300"
14/11/2024,0 ( 0 %),"1,763","3,428,500","1,944.7","2,023","3,736,400","1,847","-307,900"
