Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
21/12/2023,43.2 ( -0.12 %),"2,210","3,279,800","1,484.07","2,520","4,184,100","1,660","-904,300"
20/12/2023,43.25 ( 0.12 %),"2,165","3,166,800","1,462.73","2,630","4,578,700","1,741","-1,411,900"
19/12/2023,43.2 ( 0 %),"3,588","4,526,200","1,261.48","3,175","5,471,100","1,723","-944,900"
18/12/2023,43.2 ( -1.14 %),"2,246","3,422,500","1,523.82","3,361","5,534,900","1,647","-2,112,400"
15/12/2023,43.7 ( -0.23 %),"2,711","8,254,700","3,044.89","4,448","10,221,700","2,298","-1,967,000"
14/12/2023,43.8 ( -0.23 %),"2,491","5,090,800","2,043.68","3,574","6,465,400","1,809","-1,374,600"
13/12/2023,43.9 ( -0.79 %),"4,146","7,945,700","1,916.47","4,901","8,783,400","1,792","-837,700"
12/12/2023,44.25 ( 0.45 %),"3,252","4,248,100","1,306.3","5,097","6,323,100","1,241","-2,075,000"
11/12/2023,44.05 ( 2.56 %),"4,488","8,898,100","1,982.64","8,363","10,672,100","1,276","-1,774,000"
08/12/2023,42.95 ( 0.35 %),"2,804","4,213,500","1,502.67","4,324","5,984,300","1,384","-1,770,800"
07/12/2023,42.8 ( 0 %),"4,980","7,732,500","1,552.71","4,623","8,857,800","1,916","-1,125,300"
06/12/2023,42.8 ( 0 %),"3,162","3,879,800","1,227.01","3,523","6,070,500","1,723","-2,190,700"
05/12/2023,42.8 ( -0.35 %),"3,367","5,756,300","1,709.62","4,826","7,102,900","1,472","-1,346,600"
04/12/2023,42.95 ( 2.02 %),"3,126","5,808,200","1,858.03","4,986","7,693,300","1,543","-1,885,100"
01/12/2023,42.1 ( 0.84 %),"2,672","4,138,700","1,548.91","3,183","5,374,100","1,688","-1,235,400"
30/11/2023,41.75 ( -1.88 %),"2,860","5,218,600","1,824.69","3,294","6,984,600","2,120","-1,766,000"
29/11/2023,42.55 ( 0.35 %),"2,273","3,820,900","1,680.99","3,707","4,825,700","1,302","-1,004,800"
28/11/2023,42.4 ( 1.31 %),"2,578","4,483,700","1,739.22","3,909","5,494,100","1,406","-1,010,400"
27/11/2023,41.85 ( 1.21 %),"2,459","4,747,100","1,930.5","4,120","5,312,800","1,290","-565,700"
24/11/2023,41.35 ( 0.12 %),"5,906","6,654,700","1,126.77","4,599","5,987,700","1,302","667,000"
