Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
23/09/2021,87.1 ( 1.16 %),"3,542","3,828,700","1,080.94","3,590","4,678,300","1,303","-849,600"
22/09/2021,86.1 ( 0.58 %),"5,081","4,459,500",877.68,"3,819","4,734,600","1,240","-275,100"
21/09/2021,85.6 ( -1.27 %),"6,725","6,803,600","1,011.69","4,942","7,371,600","1,492","-568,000"
20/09/2021,86.7 ( -0.12 %),"8,298","7,171,600",864.26,"5,046","5,988,600","1,187","1,183,000"
17/09/2021,86.8 ( -1.14 %),"10,612","8,947,000",843.1,"6,191","8,341,400","1,347","605,600"
16/09/2021,87.8 ( -3.94 %),"29,287","24,311,800",830.12,"7,397","21,751,300","2,941","2,560,500"
15/09/2021,91.4 ( -0.65 %),"2,769","4,248,700","1,534.38","1,758","2,311,800","1,315","1,936,900"
14/09/2021,92 ( 0 %),"2,339","6,151,100","2,629.8","2,493","3,126,700","1,254","3,024,400"
13/09/2021,92 ( 0.77 %),"2,964","2,946,200",993.99,"3,140","3,464,900","1,103","-518,700"
10/09/2021,91.3 ( 0 %),"4,185","2,885,800",689.56,"2,313","2,675,600","1,157","210,200"
09/09/2021,91.3 ( -0.76 %),"6,438","4,474,000",694.94,"2,131","3,740,100","1,755","733,900"
08/09/2021,92 ( -2.02 %),"5,768","3,856,800",668.65,"2,937","3,902,700","1,329","-45,900"
07/09/2021,93.9 ( -1.16 %),"3,733","3,220,400",862.68,"2,527","3,471,900","1,374","-251,500"
06/09/2021,95 ( 0.96 %),"2,038","3,288,800","1,613.74","3,139","3,040,400",969,"248,400"
01/09/2021,94.1 ( 0 %),"2,150","2,042,000",949.77,"2,562","2,808,100","1,096","-766,100"
31/08/2021,94.1 ( 0 %),"3,035","2,848,300",938.48,"2,748","3,071,300","1,118","-223,000"
30/08/2021,94.1 ( -0.74 %),"2,766","2,274,900",822.45,"3,198","3,035,700",949,"-760,800"
27/08/2021,94.8 ( 1.83 %),"5,036","7,153,900","1,420.55","3,423","3,528,500","1,031","3,625,400"
26/08/2021,93.1 ( -1.59 %),"5,258","3,312,500",629.99,"2,800","2,934,000","1,048","378,500"
25/08/2021,94.6 ( -0.84 %),"5,664","3,906,600",689.72,"2,947","3,678,600","1,248","228,000"
